request_word,request_lang,request_pos,request_ipa,request_ipa_formatted,request_word_en,response_word,response_lang,response_pos,response_ipa,response_ipa_formatted,response_word_en
過酷,ja,adjective,/kakokɯ/,ɶou,Harshness,bravó,is,verb,/praːvou/,ɶou,bravo
keras,id,adjective,/kəras/,əɶb,hard,băgat,ro,verb,/bəɡat/,əɶb,involved
거친,ko,adjective,/kʌ̹t͡ɕʰin/,ɔbym,rough,coltine,fr,noun,/kɔltin/,ɔbym,coltine
severa,eo,adjective,/severa/,øøɶ,severe,세네갈,ko,noun,/sʰe̞ne̞ɡa̠ɭ/,øøɶ,Senegal
併せて,ja,verb,/aɰᵝasete/,ɶɶøø,together,blatéré,fr,noun,/blateʁe/,bɶøø,blaster
rendah,id,adjective,/rəndah/,əmɶ,low,神话,zh-cn,noun,/ʂən˧˥ xwa˥˩/,əmɶ,myth
malalta,eo,adjective,/malalta/,ɶɶbɶ,low,abattra,fr,verb,/abatʁa/,ɶɶbɶ,slash
낮은,ko,adjective,/na̠d͡ʑɯn/,ɶbum,low,gác lửng,vi,noun,/ɣak˦˥ lɯŋ˧˩˨/,ɶbum,mezzanine
abiding,en,verb,/əˈbaɪdɪŋ/,əɶʏʏm,abiding,不开心,zh-cn,verb,/pu˥˩ kʰaɪ˥˥ ɕɪn˥˥/,uɶʏʏm,unhappy
준수,ko,verb,/t͡ɕunsʰu/,bumu,observance,純種,ja,noun,/dʑɯɴɕɯ/,bumu,Pure species
entführen,de,verb,/ʔɛntˈfyɾən/,œmbyəm,kidnap,vẹn tuyền,vi,verb,/jɛŋ˨ˀ˩ʔ twiəŋ˦˨/,œmbyəm,echo
kekal,id,verb,/kəkal/,əɶb,eternal,bedarf,de,verb,/bədaˈɾf/,əɶb,requirement
遵守,zh-cn,verb,/tsuən˥˥ ʂoʊ˨˩˦/,buəoʊ,comply with,afterglow,en,adjective,/ˈæftɝˌɡɫoʊ/,æbəoʊ,afterglow
关闭,zh-cn,verb,/kwan˥˥ pi˥˩/,ɶmy,shut down,ám khí,vi,adjective,/am˩˧ xi˩˧/,ɶmy,fine
閉じる,ja,verb,/todʑiɾɯ/,obyu,close,속기술,ko,noun,/sʰo̞k̚k͈isʰuɭ/,obyu,Technology
close,en,adjective,/ˈkɫoʊs/,oʊb,close,Bonus,de,noun,/ˈboːnʊs/,oʊb,bonus
闻,zh-cn,verb,/uən˧˥/,uəm,smell,bureng,id,noun,/burəŋ/,uəm,Bureng.
냄새,ko,verb,/nɛ̝msʰɛ̝/,œmœ,smell,bända,sv,noun,/b'ɛnːdɛr/,œmœ,pry
臭い,ja,adjective,/kɯsai/,uɶy,odor,fumaĵi,eo,verb,/fumaʒi/,uɶy,smoke
beautiful,en,adjective,/ˈbjutəfəɫ/,uəə,beautiful,吞噬,zh-cn,verb,/tʰuən˥˥ ʂɚ˥˩/,uəə,Swallow
아름다운,ko,adjective,/a̠ɾɯmda̠un/,ɶumɶum,beautiful,ダウンタウン,ja,noun,/daɯɴtaɯɴ/,ɶumɶum,Downtown
reflective,en,adjective,/ɹɪˈfɫɛktɪv/,ʏœbʏb,reflective,drifefnið,is,noun,/trɪːvɛpnɪð/,ʏœbʏb,the propeller
반사,ko,adjective,/pa̠nsʰa̠/,ɶmɶ,reflect,ambah,id,noun,/ambah/,ɶmɶ,ust.
