request_word,request_lang,request_pos,request_ipa,request_ipa_formatted,request_word_en,response_word,response_lang,response_pos,response_ipa,response_ipa_formatted,response_word_en
stink,en,verb,/ˈstɪŋk/,bʏmb,stink,klingt,de,verb,/ˈklɪŋt/,bʏmb,sound
stinken,de,verb,/ˈʃtɪŋkən/,ʏməm,stink,bingman,en,noun,/ˈbɪŋmən/,ʏməm,bingman
악취,ko,verb,/a̠k̚t͡ɕʰɥi/,ɶbby,stink,bạch bì,vi,verb,/bak˨ˀ˩ʔ bi˦˨/,ɶbby,transcript
저장,ko,verb,/t͡ɕʌ̹d͡ʑa̠ŋ/,bɔbɶm,Save,proclame,fr,verb,/pʁɔklam/,bɔbɶm,proclaim
save,en,verb,/ˈseɪv/,øʏb,save,أيك,ar,adjective,/ʔeɪk/,øʏb,Ike
braten,de,verb,/ˈbʀaːtn̩/,ɶbm,roast meat,بالم,ar,noun,/baːlm/,ɶbm,Palm
튀김,ko,verb,/tʰɥiɡim/,yym,fried food,芸芸,zh-cn,noun,/yn˧˥ yn˧˥/,yym,芸 芸
tajam,id,adjective,/tadʒam/,ɶɶm,sharp,affame,fr,noun,/afam/,ɶɶm,affam
날카로운,ko,adjective,/na̠ɭkʰa̠ɾo̞un/,ɶɶoum,sharp,nasasjón,is,noun,/naːsasjouːn/,ɶɶoum,nasal
吸引,zh-cn,verb,/ɕi˥˥ ɪn˨˩˦/,yʏm,attract,bílinn,is,noun,/piːlɪn/,yʏm,the car
menarik,id,verb,/mənariʔ/,əɶyb,Interesting,rebaptise,fr,verb,/ʁəbatiz/,əɶyb,renamed
altiri,eo,verb,/altiri/,ɶbyy,attract,hạ nghị sĩ,vi,noun,/ha˨ˀ˩ʔ ŋi˨ˀ˩ʔ ʂi˧˩˨/,ɶbyy,Congressman
anziehen,de,verb,/ˈantsiːən/,ɶmbyəm,attract,氨基苯,zh-cn,noun,/an˥˥ tɕi˥˥ pən˨˩˦/,ɶmbyəm,Aminobenzene
sagen,de,verb,/zaːɡən/,ɶəm,say,adem,id,adjective,/adəm/,ɶəm,cool
말하다,ko,verb,/ma̠ɾɦa̠da̠/,ɶɶɶ,say,آثر,ar,noun,/aːθara/,ɶɶɶ,Effect
mengatakan,id,verb,/məŋatakan/,əɶɶɶm,say,abajaban,es,verb,/aβaxaβan/,ɶɶɶɶm,Bent
malbela,eo,adjective,/malbela/,ɶbøɶ,ugly,alternera,sv,adjective,/altäɳ'eːra/,ɶbøɶ,alternate
醜い,ja,adjective,/minikɯi/,yyuy,ugly,atribui,eo,verb,/atribui/,ɶyuy,Attribute
