request_word,request_lang,request_pos,request_ipa,request_ipa_formatted,request_word_en,response_word,response_lang,response_pos,response_ipa,response_ipa_formatted,response_word_en
ĉeesti,eo,verb,/t͡ʃeesti/,øøby,to attend,메세지,ko,noun,/me̞s͈e̞d͡ʑi/,øøby,message
attend,en,verb,/əˈtɛnd/,əœmb,attend,Beckens,de,noun,/bəˈkɛns/,əœmb,Peck
参加,zh-cn,verb,/tsʰan˥˥ tɕja˥˥/,bɶmbɶ,participate,장차,ko,noun,/t͡ɕa̠ŋt͡ɕʰa̠/,bɶmbɶ,Location
menghadiri,id,verb,/məŋhadiri/,əɶyy,attend,potajií,es,noun,/potaxiˈi/,oɶyy,potajií.
지배하다,ko,verb,/t͡ɕibɛ̝ɦa̠da̠/,byœɶɶ,rule,不觉莞尔,zh-cn,verb,/pu˥˩ tɕɥœ˧˥ wan˨˩˦ aɻ˨˩˦/,ubœɶɶ,Unreasonable
memerintah,id,verb,/məmərintah/,əəymɶ,Reign,plăcintar,ro,adjective,/plətʃintar/,bəymɶ,pleasure
regieren,de,verb,/ʀeˈɡiːʀən/,øyəm,govern,merităm,ro,verb,/meritəm/,øyəm,we deserve
govern,en,verb,/ˈɡəvɝn/,əəm,govern,bestem,de,verb,/bəˈʃtəm/,əəm,best
추측,ko,verb,/t͡ɕʰut͡ɕʰɯk̚/,bubub,guess,Zuzug,de,noun,/tsuːˈtsuːˌk/,bubub,Immigration
provizora,eo,adjective,/provizora/,oyoɶ,temporary,모리소바,ko,noun,/mo̞ɾisʰo̞ba̠/,oyoɶ,Mori Soba
nutritious,en,adjective,/nuˈtɹɪʃəs/,uʏəb,nutritious,kubisches,de,adjective,/ˈkuːbɪʃəs/,uʏəb,cubic
bergizi,id,adjective,/bərgizi/,əyy,nutritious,侄女婿,zh-cn,noun,/ʈʂɚ˧˥ ny˨˩˦ ɕy˥˩/,əyy,Niece
hulking,en,verb,/ˈhəɫkɪŋ/,əʏm,hulking,使命,zh-cn,noun,/ʂɚ˨˩˦ mɪŋ˥˩/,əʏm,mission
terkenal,id,adjective,/tərkənal/,əəɶb,famous,căpătat,ro,verb,/kəpətat/,əəɶb,received
杰出,zh-cn,verb,/tɕjɛ˧˥ ʈʂʰu˥˥/,bœu,Outstanding,재무,ko,noun,/t͡ɕɛ̝mu/,bœu,finance
eminenta,eo,adjective,/eminenta/,øyømɶ,eminent,アシエンダ,ja,noun,/aɕieɴda/,ɶyømɶ,Acienda
愤怒,zh-cn,verb,/fən˥˩ nu˥˩/,əmu,anger,bengku,id,verb,/bəŋku/,əmu,Bengkulu
outrageous,en,adjective,/aʊˈtɹeɪdʒəs/,ɶʊøʏəb,outrageous,abscheuliches,de,adjective,/ˈʔapˌʃɔølɪçəs/,ɶɔøʏəb,vile
memalukan,id,adjective,/məmalukan/,əɶuɶm,embarrassing,돌하르방,ko,noun,/to̞ɾɦa̠ɾɯba̠ŋ/,oɶuɶm,Stone
撒谎,zh-cn,verb,/sa˥˥ xwɑŋ˨˩˦/,ɶɑm,lie,Gashahn,de,noun,/ˈgasɑn/,ɶɑm,Gas
subdued,en,verb,/səbˈdud/,əbub,subdued,Betrug,de,noun,/bəˈtʁuɡ/,əbub,Scam
tekak,id,adjective,/təkaʔ/,əɶb,pharynx,băgat,ro,verb,/bəɡat/,əɶb,involved
후두음,ko,adjective,/ɸʷuduɯm/,uuum,guttural,ブルー・ムーン,ja,noun,/bɯɾɯː mɯːɴ/,uuum,blue Moon
guttural,en,adjective,/ˈɡətɝəɫ/,əəə,guttural,keseser,id,noun,/kəsəsər/,əəə,Wellness
깨끗한,ko,adjective,/k͈ɛ̝k͈ɯtʰa̠n/,œuɶm,Clean,烟雾弹,zh-cn,noun,/jɛn˥˥ u˥˩ tan˥˩/,œuɶm,smoke bomb
组成,zh-cn,verb,/tsu˨˩˦ ʈʂʰɤŋ˧˥/,buom,composition,주동,ko,adjective,/t͡ɕudo̞ŋ/,buom,Major
terdiri,id,verb,/tərdiri/,əyy,consist of,侄女婿,zh-cn,noun,/ʈʂɚ˧˥ ny˨˩˦ ɕy˥˩/,əyy,Niece
bestehen,de,verb,/bəˈʃteːən/,əøəm,consist,menéken,id,adjective,/mənekən/,əøəm,Menéken
아름다운,ko,adjective,/a̠ɾɯmda̠un/,ɶumɶum,beautiful,ダウンタウン,ja,noun,/daɯɴtaɯɴ/,ɶumɶum,Downtown
beautiful,en,adjective,/ˈbjutəfəɫ/,uəə,beautiful,cumătră,ro,noun,/kumətrə/,uəə,goody
ketakutan,id,verb,/kətakutan/,əɶuɶm,Fright,acapullan,es,verb,/akapuʎan/,ɶɶuɶm,Acapullan.
frightened,en,verb,/ˈfɹaɪtənd/,ɶʏəmb,frightened,seiend,de,,/ˈzaɪ̯ənt/,ɶʏəmb,beyond
