request_word,request_lang,request_pos,request_ipa,request_ipa_formatted,request_word_en,response_word,response_lang,response_pos,response_ipa,response_ipa_formatted,response_word_en
提取,zh-cn,verb,/tʰi˧˥ tɕʰy˨˩˦/,yby,extract,diksi,id,noun,/diʔsi/,yby,Diction
withdraw,en,verb,/wɪðˈdɹɔ/,ʏbɔ,withdraw,Viktor,is,noun,/vɪxtɔr/,ʏbɔ,Viktor
menarik,id,verb,/mənariʔ/,əɶyb,Interesting,năzatic,ro,adjective,/nəzatik/,əɶyb,Natistically
祈る,ja,verb,/inoɾɯ/,you,pray,firoiu,ro,verb,/firoju/,you,Firoiu
berdoa,id,verb,/bərdoa/,əoɶ,pray,cărora,ro,noun,/kərora/,əoɶ,which
beten,de,verb,/ˈbeːtən/,øəm,pray,cedăm,ro,verb,/tʃedəm/,øəm,yield
mencubit,id,verb,/məntʃubit/,əmuyb,pinch,căngiuit,ro,verb,/kəndʒ̩uit/,əmuyb,Congratulated
pinch,en,verb,/ˈpɪntʃ/,ʏmb,pinch,brink,sv,noun,/brɪŋːk/,ʏmb,Brink.
mengerikan,id,adjective,/məŋərikan/,əəyɶm,Horrible,amenuisâmes,fr,noun,/amənɥizam/,ɶəyɶm,nanny
ドライ,ja,adjective,/doɾai/,oɶy,dry,cổ lai hi,vi,adjective,/ko˧˩˨ laj˧˥ hi˧˥/,oɶy,hybrid
kering,id,adjective,/kəriŋ/,əym,dry,Geiern,de,noun,/gəˈiːɾn/,əym,Go for
capable,en,adjective,/ˈkeɪpəbəɫ/,øʏəə,capable,abrichtete,de,verb,/ˈʔapˌɾɪçtətə/,ɶʏəə,scorched
mampu,id,adjective,/mampu/,ɶmu,Able,أمحو,ar,noun,/ʔamħuː/,ɶmu,Sorrow
曲がった,ja,verb,/magatːa/,ɶɶɶ,bent,آثر,ar,noun,/aːθara/,ɶɶɶ,Effect
crooked,en,adjective,/ˈkɹʊkəd/,ʊəb,crooked,Busches,de,adjective,/ˈbʊʃəs/,ʊəb,Bushes
歪,zh-cn,verb,/uaɪ˥˥/,uɶʏ,crooked,brookshire,en,verb,/ˈbɹukʃaɪɹ/,uɶʏ,brookshire
dangerous,en,adjective,/ˈdeɪndʒɝəs/,øʏməəb,dangerous,begründetes,de,adjective,/bəˈgɾʏndətəs/,əʏməəb,justified
berbahaya,id,adjective,/bərbahaja/,əɶɶɶ,dangerous,あだ花,ja,noun,/adabana/,ɶɶɶɶ,Haughtiness
인정하다,ko,verb,/ind͡ʑʌ̹ŋɦa̠da̠/,ymbɔɶɶ,Accept,lò dò như cò phải bão,vi,noun,/lɔ˦˨ jɔ˦˨ ɲɯ˧˥ kɔ˦˨ faj˧˩˨ baw˧˩˨/,ɔɔuɔɶɶ,storm
agnoski,eo,verb,/agnoski/,ɶboby,acknowledge,absolví,es,noun,/aβsoˈlβi/,ɶboby,absolve
admit,en,verb,/ədˈmɪt/,əbʏb,admit,beglicht,de,verb,/bəˈglɪçt/,əbʏb,sighted
mengakui,id,verb,/məŋakui/,əɶuy,admit,MHÍ,is,noun,/ɛm hauː iː/,œɶuy,Mhi
承认,zh-cn,verb,/ʈʂʰɤŋ˧˥ ʐən˥˩/,oəm,recognition,bogem,id,noun,/bogəm/,oəm,Bogem.
navigate,en,verb,/ˈnævəˌɡeɪt/,æəøʏb,navigate,Gegengewicht,de,noun,/gəgəˈŋeːvɪçt/,əəøʏb,Counterweight
navigi,eo,verb,/navigi/,ɶyy,navigate,ＩＣ,ja,noun,/aiɕiː/,ɶyy,IC
탐색,ko,verb,/tʰa̠msʰɛ̝k̚/,ɶmœb,quest,Canebière,fr,noun,/kanbjɛʁ/,ɶmœb,Canebière
misspell,en,verb,/mɪˈspɛɫ/,ʏbœ,misspell,burtför,is,verb,/pʏr̥tfœːr/,ʏbœ,burar
있다,ko,verb,/it̚t͈a̠/,ybɶ,have,bid’ah,id,noun,/bidʔah/,ybɶ,Bid'ah.
属する,ja,verb,/ɕokɯsɯɾɯ/,ouuu,Belong,tuturutú,es,noun,/tutuɾuˈtu/,uuuu,tuturtutou
gehören,de,verb,/gəˈhøːɾən/,əøəm,belong,menéken,id,adjective,/mənekən/,əøəm,Menéken
termasuk,id,verb,/tərmasuʔ/,əɶub,including,băiatul,ro,noun,/bəjatul/,əɶub,boy
belong,en,verb,/bɪˈɫɔŋ/,ʏɔm,belong,Ichform,de,noun,/ˈʔɪçfɔɾm/,ʏɔm,Ichform
선택,ko,verb,/sʰʌ̹ntʰɛ̝k̚/,ɔmœb,Selection,bonnetière,fr,noun,/bɔntjɛʁ/,ɔmœb,hall
memilih,id,verb,/məmilih/,əyy,choose,afridi,en,verb,/əˈfɹidi/,əyy,afridi
통합,ko,verb,/tʰo̞ŋɦa̠p̚/,oɶb,integrated,Choral,de,noun,/çoˈɾal/,oɶb,Choral
integrieren,de,verb,/ɪntəˈɡʁiːʁən/,ʏməbyəm,integrate,trình dược viên,vi,noun,/ʈin˦˨ jɯək˨ˀ˩ʔ jiəŋ˧˥/,yuəbyəm,pharmaceutical representatives
integrate,en,verb,/ˈɪnəˌɡɹeɪt/,ʏəøʏb,integrate,Gegengewicht,de,noun,/gəgəˈŋeːvɪçt/,əəøʏb,Counterweight
backen,de,verb,/ˈbakən/,ɶəm,to bake,boacăn,ro,noun,/bŏakən/,ɶəm,Boagan
bake,en,verb,/ˈbeɪk/,øʏb,bake,أيك,ar,adjective,/ʔeɪk/,øʏb,Ike
羞愧,zh-cn,adjective,/ɕjoʊ˥˥ kʰweɪ˥˩/,oʊøʏ,ashamed,ذوي,ar,verb,/ðaʊeɪ/,ɶʊøʏ,Have
恥ずかしい,ja,adjective,/hazɯkaɕii/,ɶuɶyy,Embarrassing,svínaríi,is,noun,/sviːnariji/,byɶyy,pork
beschämt,de,verb,/bəˈʃɛːmt/,əœmb,ashamed,amend,en,verb,/əˈmɛnd/,əœmb,amend
검사하다,ko,verb,/kʌ̹msʰa̠ɦa̠da̠/,ɔmɶɶɶ,Check,cân đai áo mão,vi,noun,/kɤ̆ŋ˧˥ daj˧˥ aw˩˧ maw˧˩˨/,omɶɶɶ,Scales
memeriksa,id,verb,/məməriʔsa/,əəybɶ,check,vlăhița,ro,noun,/vləhitsa/,bəybɶ,Vlăhiţa
inspect,en,verb,/ˌɪnˈspɛkt/,ʏmbœbb,inspect,drinsteckt,de,verb,/ˈdɾɪnstɛkt/,ʏmbœbb,inverted
inspekti,eo,verb,/inspekti/,ymbøby,inspection,infléksi,id,noun,/infleʔsi/,ymbøby,inflection
prüfen,de,verb,/ˈpʀyːfɱ̩/,ybm,check,fíkn,is,noun,/fihkn̥/,ybm,addiction
悲しみ,ja,adjective,/kanaɕimi/,ɶɶyy,sorrow,amasigi,eo,verb,/amasigi/,ɶɶyy,to accumulate
grieving,en,verb,/ˈɡɹivɪŋ/,yʏm,grieving,bílinn,is,noun,/piːlɪn/,yʏm,the car
悲伤,zh-cn,verb,/peɪ˥˥ ʂɑŋ˥˥/,øʏɑm,sad,aegon,en,noun,/ˈeɪɡɑn/,øʏɑm,aegon
슬픔,ko,verb,/sʰɯɭpʰɯm/,uum,sadness,doudoune,fr,noun,/dudun/,uum,puffy jacket
menghubungkan,id,adjective,/məŋhubuŋkan/,əuumɶm,connect,satulungean,ro,adjective,/satulundʒ̩an/,ɶuumɶm,SatulUnGean
correlate,en,adjective,/ˈkɔɹəˌɫeɪt/,ɔəøʏb,correlate,Gegengewicht,de,noun,/gəgəˈŋeːvɪçt/,əəøʏb,Counterweight
political,en,adjective,/pəˈɫɪtəkəɫ/,əʏəə,political,abrichtete,de,verb,/ˈʔapˌɾɪçtətə/,ɶʏəə,scorched
politik,id,adjective,/politiʔ/,oyyb,political,borghis,ro,adjective,/borgʲ̩is/,oyyb,BORGHIS
rasial,id,adjective,/rasial/,ɶyɶb,racial,abisal,es,adjective,/aβisal/,ɶyɶb,abyssal
인종,ko,adjective,/ind͡ʑo̞ŋ/,ymbom,race,cimplong,id,noun,/tʃimploŋ/,ymbom,Cimplong
racial,en,adjective,/ˈɹeɪʃəɫ/,øʏə,racial,böhmische,de,adjective,/ˈbømɪʃə/,øʏə,bohemian
terura,eo,adjective,/terura/,øuɶ,terrible,déboucha,fr,noun,/debuʃa/,øuɶ,unbulky
menangis,id,adjective,/mənaŋis/,əɶyb,cry,năzatic,ro,adjective,/nəzatik/,əɶyb,Natistically
dekat,id,adjective,/dəkat/,əɶb,close,bedarf,de,verb,/bədaˈɾf/,əɶb,requirement
tuja,eo,adjective,/tuia/,uyɶ,immediate,boudina,fr,noun,/budina/,uyɶ,BOUDINA
fanatik,id,adjective,/fanatiʔ/,ɶɶyb,Fanatics,arrangiert,de,verb,/ʔaɾɾaŋiːɾt/,ɶɶyb,arranged
klassifizieren,de,verb,/klasifiˈtsiːʀən/,bɶyybyəm,classify,thuyết nhị nguyên,vi,noun,/tʰwiək˦˥ ɲi˨ˀ˩ʔ ŋwiəŋ˧˥/,yəbybyəm,dualism
分けて,ja,verb,/ɰᵝakete/,ɶøø,Divided into,alegre,eo,noun,/alegre/,ɶøø,Alegre
classify,en,verb,/ˈkɫæsəˌfaɪ/,æəɶʏ,classify,Hehlerei,de,noun,/ˌheːləˈʁaɪ̯/,øəɶʏ,Hot
klasifiki,eo,verb,/klasifiki/,bɶyyy,Classify,〆切日,ja,noun,/ɕimekiɾibi/,yøyyy,Day of death
menggolongkan,id,verb,/məŋgoloŋkan/,əmoomɶm,classify,desatolondran,es,verb,/desatolondɾan/,øɶoomɶm,Desatolondran
나누다,ko,verb,/na̠nuda̠/,ɶuɶ,share,أبوجا,ar,noun,/ʔabuːdʒaː/,ɶuɶ,Abuja
apologize,en,verb,/əˈpɑɫəˌdʒaɪz/,əɑəɶʏb,apologize,Begebenheit,de,noun,/bəˈɡeːbənhaɪ̯t/,əøəɶʏb,Passage
entschuldigen,de,verb,/ɛntˈʃʊldiɡən/,œmʊbyəm,to apologize,以貌取人,zh-cn,verb,/i˨˩˦ mɑʊ˥˩ tɕʰy˨˩˦ ʐən˧˥/,yɑʊbyəm,Look at people
维持,zh-cn,verb,/weɪ˧˥ ʈʂʰɚ˧˥/,øʏə,maintain,böhmische,de,adjective,/ˈbømɪʃə/,øʏə,bohemian
유지하다,ko,verb,/jud͡ʑiɦa̠da̠/,ubyɶɶ,maintain,仔细观察,zh-cn,verb,/tsɯ˨˩˦ ɕi˥˩ kwan˥˥ ʈʂʰa˧˥/,buyɶɶ,Observe carefully
mempertahankan,id,verb,/məmpərtahankan/,əməɶɶmɶm,maintain,công toại danh thành,vi,verb,/koŋ͡m˧˥ twaj˨ˀ˩ʔ jan˧˥ tʰan˦˨/,ommɶɶmɶm,celebrate
继续,zh-cn,verb,/tɕi˥˩ ɕy˥˩/,byy,carry on,dmitri,en,noun,/ˈdmitɹi/,byy,dmitri
계속하다,ko,verb,/kje̞sʰo̞kʰa̠da̠/,øoɶɶ,Continue,ăm-bờ-ra-da,vi,noun,/ăm˧˥-bɤ˦˨-ʐa˧˥-ja˧˥/,moɶɶ,Five-coast-skin
terus,id,verb,/tərus/,əub,continue,abood,en,noun,/əˈbud/,əub,abood
abrufen,de,verb,/ˈapˌʁuːfən/,ɶbuəm,recall,bại tướng,vi,adjective,/baj˨ˀ˩ʔ tɯəŋ˩˧/,ɶbuəm,prime
retrieve,en,verb,/ɹiˈtɹiv/,yyb,retrieve,bilis,es,adjective,/bilis/,yyb,bile
검색,ko,verb,/kʌ̹msʰɛ̝k̚/,ɔmœb,Search,cornbread,en,noun,/ˈkɔɹnˌbɹɛd/,ɔmœb,cornbread
menggerakkan,id,verb,/məŋgəraʔkan/,əməɶbɶm,Move it,entrelardâmes,fr,verb,/ɑ̃tʁəlaʁdam/,ɑbəɶbɶm,interlude
halus,id,adjective,/halus/,ɶub,smooth,가극,ko,noun,/ka̠ɡɯk̚/,ɶub,Fiction
弱い,ja,adjective,/joɰᵝai/,oɶy,weak,faux ami,fr,noun,/foami/,oɶy,fake friend
malforta,eo,adjective,/malforta/,ɶboɶ,weak,baguenauda,fr,noun,/bagnoda/,ɶboɶ,bagueaunauda
think,en,verb,/ˈθɪŋk/,ʏmb,think,bind,is,noun,/pɪnt/,ʏmb,bind
berpikir,id,verb,/bərpikir/,əyy,think,celui-ci,fr,noun,/səlɥisi/,əyy,this one
sperren,de,verb,/ˈʃpɛʁən/,œəm,lock,仙人,zh-cn,noun,/ɕjɛn˥˥ ʐən˧˥/,œəm,Cactus
