request_word,request_lang,request_pos,request_ipa,request_ipa_formatted,request_word_en,response_word,response_lang,response_pos,response_ipa,response_ipa_formatted,response_word_en
筹备,zh-cn,verb,/ʈʂʰoʊ˧˥ peɪ˥˩/,oʊøʏ,Prepare,beaupre,en,noun,/boʊˈpɹeɪ/,oʊøʏ,beaupre
crans,en,verb,/ˈkɹænz/,bmb,crans,gnu,ro,noun,/ɡnw/,bmb,gnu
높은,ko,adjective,/no̞pʰɯn/,oum,High,coidum,ro,noun,/kojdum/,oum,COIDum
tinggi,id,adjective,/tiŋgi/,ymy,high,允许,zh-cn,verb,/yn˨˩˦ ɕy˨˩˦/,ymy,allow
gewagt,de,verb,/gəˈvakt/,əɶbb,daring,băgați,ro,verb,/bəɡatsʲ/,əɶbb,Put
망각,ko,verb,/ma̠ŋɡa̠k̚/,ɶmɶb,oblivion,ambar,ro,noun,/ambar/,ɶmɶb,Ambar
조금,ko,adjective,/t͡ɕo̞ɡɯm/,boum,a little,Shogun,de,noun,/ˈshoːgun/,boum,Shogun
blest,en,adjective,/ˈbɫɛst/,œbb,blest,älterer,de,adjective,/ˈʔɛltɐ̯ɐ̯/,œbb,older
青い,ja,adjective,/aoi/,ɶoy,blue,aboni,eo,noun,/aboni/,ɶoy,Subscribe
찬,ko,adjective,/t͡ɕʰa̠n/,bɶm,cold,丱,zh-cn,noun,/kwan˥˩/,bɶm,tuft of hair
気になる,ja,verb,/kininaɾɯ/,yyɶu,concern,dichiseanu,ro,adjective,/dikʲ̩isĕanu/,yyɶu,dichiseanu
kümmert,de,verb,/ˈkʏmmɛɾt/,ʏmœb,takes care,brintec,en,verb,/ˈbɹɪnˌtɛk/,ʏmœb,brintec
숫자,ko,verb,/sʰut̚t͡ɕ͈a̠/,ubbɶ,number,mustra,ro,noun,/mustra/,ubbɶ,rebuke
감옥,ko,verb,/ka̠mo̞k̚/,ɶob,prison,akor,id,noun,/akor/,ɶob,Akor
jails,en,verb,/ˈdʒeɪɫz/,øʏb,jails,Ethik,de,noun,/ˈeːtɪk/,øʏb,ethics
gesperrt,de,verb,/gəˈʃpɛɾɾt/,əœb,blocked,abbett,en,noun,/əˈbɛt/,əœb,abbett
바른,ko,verb,/pa̠ɾɯn/,ɶum,right,afum,ro,noun,/afum/,ɶum,smoked
logan,en,verb,/ˈɫoʊɡən/,oʊəm,logan,Bohrungen,de,noun,/ˈboɾʊŋən/,oʊəm,Holes
timbunan,id,verb,/timbunan/,ymuɶm,Pile,imbursan,es,verb,/imbuɾsan/,ymuɶm,imbursan.
비장,ko,verb,/pid͡ʑa̠ŋ/,ybɶm,spleen,Brieftaschen,de,verb,/ˈbʀiːfˌtaʃn̩/,ybɶm,Wallet
horten,de,verb,/ˈhɔʁtən/,ɔbəm,hoard,allston,en,noun,/ˈɔɫstən/,ɔbəm,allston
감옥,ko,verb,/ka̠mo̞k̚/,ɶob,prison,akor,id,noun,/akor/,ɶob,Akor
jails,en,verb,/ˈdʒeɪɫz/,øʏb,jails,Ethik,de,noun,/ˈeːtɪk/,øʏb,ethics
透ける,ja,verb,/sɯkeɾɯ/,uøu,Transparent,극예술,ko,noun,/kɯɡje̞sʰuɭ/,uøu,Polar art
맷돌,ko,adjective,/mɛ̝t̚t͈o̞ɭ/,œbo,millstone,Elko,de,noun,/ˈʔɛlko/,œbo,Elko
begun,en,verb,/ˈbeɪɡən/,øʏəm,begun,böhmischem,de,verb,/ˈbømɪʃəm/,øʏəm,Bohemian
dimulai,id,verb,/dimulai/,yuɶy,start,귀뚜라미,ko,noun,/kɥit͈uɾa̠mi/,yuɶy,cricket
begannen,de,verb,/bəˈgannən/,əɶməm,began,berantem,id,verb,/bərantəm/,əɶməm,fight
불안,ko,verb,/puɾa̠n/,uɶm,unrest,不安,zh-cn,verb,/pu˥˩ an˥˥/,uɶm,disturbed
bogan,en,verb,/ˈboʊɡən/,oʊəm,bogan,Bohrungen,de,noun,/ˈboɾʊŋən/,oʊəm,Holes
부착,ko,verb,/put͡ɕʰa̠k̚/,ubɶb,Attach,bruscas,es,adjective,/bɾuskas/,ubɶb,Brusque.
afiks,id,verb,/afiʔs/,ɶybb,affix,abschiebt,de,verb,/ˈʔapˌʃiːpt/,ɶybb,deportation
