request_word,request_lang,request_pos,request_ipa,request_ipa_formatted,request_word_en,response_word,response_lang,response_pos,response_ipa,response_ipa_formatted,response_word_en
merasa,id,verb,/mərasa/,əɶɶ,feel,de passage,fr,verb,/dəpasaʒ/,əɶɶ,passing
느낌,ko,verb,/nɯk͈im/,uym,feeling,bucin,ro,noun,/butʃin/,uym,Bucine
感觉,zh-cn,verb,/kan˨˩˦ tɕɥœ˧˥/,ɶmbœ,feel,감재,ko,noun,/ka̠md͡ʑɛ̝/,ɶmbœ,Mistress
senti,eo,verb,/senti/,ømy,feel,bền bỉ,vi,verb,/ben˦˨ bi˧˩˨/,ømy,enduring
entführen,de,verb,/ʔɛntˈfyɾən/,œmbyəm,kidnap,vẹn tuyền,vi,verb,/jɛŋ˨ˀ˩ʔ twiəŋ˦˨/,œmbyəm,echo
遵守,zh-cn,verb,/tsuən˥˥ ʂoʊ˨˩˦/,buəoʊ,comply with,afterglow,en,adjective,/ˈæftɝˌɡɫoʊ/,æbəoʊ,afterglow
준수,ko,verb,/t͡ɕunsʰu/,bumu,observance,純種,ja,noun,/dʑɯɴɕɯ/,bumu,Pure species
kekal,id,verb,/kəkal/,əɶb,eternal,băgat,ro,verb,/bəɡat/,əɶb,involved
abiding,en,verb,/əˈbaɪdɪŋ/,əɶʏʏm,abiding,bakgarðinum,is,noun,/paːkarðɪnʏm/,ɶɶʏʏm,the backyard
devigi,eo,verb,/devigi/,øyy,force,cetiniș,ro,verb,/tʃetiniʃ/,øyy,cetiniş
melaksanakan,id,verb,/məlaʔsanakan/,əɶbɶɶɶm,doing,魚雷発射管,ja,noun,/gjoɾaihaɕːakaɴ/,oɶyɶɶɶm,Torpedo launch tube
enforce,en,verb,/ɛnˈfɔɹs/,œmɔb,enforce,brännboll,sv,noun,/²br'ɛnːbɔlː/,œmɔb,rounders
执行,zh-cn,verb,/ʈʂɚ˧˥ ɕɪŋ˧˥/,əʏm,carried out,beging,de,verb,/bəˈgɪŋ/,əʏm,gift
ぴったり,ja,adjective,/pitːaɾi/,yɶy,Exactly,إباحي,ar,adjective,/ʔibaːħijj/,yɶy,pornographic
mengerikan,id,adjective,/məŋərikan/,əəyɶm,Horrible,amenuisâmes,fr,noun,/amənɥizam/,ɶəyɶm,nanny
gardisto,eo,verb,/gardisto/,ɶybo,Guardian,aristo,fr,noun,/aʁisto/,ɶybo,aristo
membanggakan,id,verb,/məmbaŋgakan/,əmɶmɶɶm,Soaking,abalanzaban,es,verb,/aβalanθaβan/,ɶɶɶmɶɶm,Abalanzaban
자랑,ko,verb,/t͡ɕa̠ɾa̠ŋ/,bɶɶm,Boast,bắt quả tang,vi,adjective,/băk˦˥ wa˧˩˨ taŋ˧˥/,bɶɶm,catch red-handed
boast,en,verb,/ˈboʊst/,oʊbb,boast,Joghurt,de,noun,/ˈjoːɡʊʁt/,oʊbb,yogurt
错过,zh-cn,verb,/tsʰuɔ˥˩ kuɔ˥˩/,buɔuɔ,miss,남녀유별,ko,noun,/na̠mɲjʌ̹jubjʌ̹ɭ/,ɶmɔuɔ,Unisex
돕다,ko,verb,/to̞p̚t͈a̠/,obɶ,help,bågna,sv,adjective,/²b'oːgna/,obɶ,sag
helfen,de,verb,/ˈhɛlfn̩/,œbbm,help,ét-xăng,vi,noun,/ɛk˦˥-săŋ˧˥/,œbbm,Petrol
assist,en,verb,/əˈsɪst/,əʏbb,assist,bedrückt,de,verb,/bəˈdɾʏkt/,əʏbb,depressed
deprimiert,de,verb,/dɛpɾiˈmiːɾt/,œyyb,depressed,bellini's,en,noun,/bɛˈɫiniz/,œyyb,bellini's
depressed,en,adjective,/dɪˈpɹɛst/,ʏœbb,depressed,tingest,sv,adjective,/t'ɪŋːɛst/,ʏœbb,tingest.
murung,id,adjective,/muruŋ/,uum,Murung.,húsrúm,is,adjective,/huːsrum/,uum,capillary
asli,id,adjective,/asli/,ɶby,original,まじ,ja,adjective,/madʑi/,ɶby,seriously
aboriginal,en,adjective,/ˌæbɝˈɪdʒənəɫ/,æəʏəə,aboriginal,不为人知,zh-cn,verb,/pu˥˩ weɪ˧˥ ʐən˧˥ ʈʂɚ˥˥/,uøʏəə,Not known
reflective,en,adjective,/ɹɪˈfɫɛktɪv/,ʏœbʏb,reflective,drifefnið,is,noun,/trɪːvɛpnɪð/,ʏœbʏb,the propeller
반사,ko,adjective,/pa̠nsʰa̠/,ɶmɶ,reflect,a-giăng-đa,vi,noun,/a˧˥-jăŋ˧˥-da˧˥/,ɶmɶ,A-Johanna
mengasyikkan,id,verb,/məŋasjiʔkan/,əɶybɶm,exciting,catapultâmes,fr,noun,/katapyltam/,ɶɶybɶm,catapults
吸收,zh-cn,verb,/ɕi˥˥ ʂoʊ˥˥/,yoʊ,absorb,beco,en,noun,/ˈbikoʊ/,yoʊ,beco
흡수,ko,verb,/xɯps͈u/,ubu,absorption,fusku,fi,noun,/ˈfusku/,ubu,fusku
시제,ko,adjective,/ɕʰid͡ʑe̞/,ybø,tense,Gizeh,de,noun,/ˈgiːtse/,ybø,Giza
tense,en,adjective,/ˈtɛns/,œmb,tense,ăn chẹn,vi,noun,/ăŋ˧˥ cɛŋ˨ˀ˩ʔ/,œmb,apple
tegang,id,adjective,/təgaŋ/,əɶm,tense,faisane,fr,adjective,/fəzan/,əɶm,pheasant
哭泣,zh-cn,verb,/kʰu˥˥ tɕʰi˥˩/,uby,cry,bukti,id,noun,/buʔti/,uby,Proof
weinen,de,verb,/ˈvaɪ̯nən/,ɶʏəm,cry,aiman,en,adjective,/ˈaɪmən/,ɶʏəm,aiman
menangis,id,verb,/mənaŋis/,əɶyb,cry,rebaptise,fr,verb,/ʁəbatiz/,əɶyb,renamed
말하다,ko,verb,/ma̠ɾɦa̠da̠/,ɶɶɶ,say,a-ba-toa,vi,noun,/a˧˥-ba˧˥-twa˧˥/,ɶɶɶ,A-BA-TOA
sprechen,de,verb,/ˈʃpʁɛçn̩/,bœm,speak,skrän,sv,verb,/skrɛːn/,bœm,yell
paroli,eo,verb,/paroli/,ɶoy,talk,揽生意,zh-cn,noun,/lan˨˩˦ ʂɤŋ˥˥ i˥˩/,ɶoy,Take business
話す,ja,verb,/hanasɯ/,ɶɶu,speak,acajou,fr,verb,/akaʒu/,ɶɶu,mahogany
说话,zh-cn,verb,/ʂuɔ˥˥ xwa˥˩/,uɔɶ,speak,bouchonna,fr,noun,/buʃɔna/,uɔɶ,bouchonna
berbicara,id,verb,/bərbitʃara/,əyɶɶ,Speaking,가기하다,ko,verb,/ka̠ɡiɦa̠da̠/,ɶyɶɶ,Go
speak,en,verb,/ˈspik/,byb,speak,직,ko,noun,/t͡ɕik̚/,byb,Directory
reply,en,verb,/ɹiˈpɫaɪ/,yɶʏ,reply,与赛,zh-cn,noun,/y˥˩ saɪ˥˩/,yɶʏ,Match
balasan,id,verb,/balasan/,ɶɶɶm,reply,ababan,es,verb,/aβaβan/,ɶɶɶm,Abano.
menerima,id,verb,/mənərima/,əəyɶ,receive,chưa chi đã,vi,adjective,/cɯə˧˥ ci˧˥ da˧˩˨/,uəyɶ,unprepared
受け入れる,ja,verb,/ɯkeiɾeɾɯ/,uøyøu,accept,쌩삐에르,ko,noun,/s͈ɛ̝ŋp͈ie̞ɾɯ/,œmyøu,Saint Pierre
貧しい,ja,adjective,/mazɯɕii/,ɶuyy,poor,etunimi,fi,noun,/ˈetuˌnimi/,øuyy,first name
miskin,id,adjective,/miskin/,ybym,poor,building,fr,verb,/bildiŋ/,ybym,building
반환,ko,verb,/pa̠nβwa̠n/,ɶmɶm,return,andann,is,noun,/antan/,ɶmɶm,breath
return,en,verb,/ɹiˈtɝn/,yəm,return,binen,id,noun,/binən/,yəm,Binen
輝く,ja,verb,/kagajakɯ/,ɶɶɶu,Shine,cơm ráo cháo dừ,vi,noun,/kɤm˧˥ ʐaw˩˧ caw˩˧ jɯ˦˨/,oɶɶu,porridge
meringankan,id,verb,/məriŋankan/,əyɶmɶm,Relieve it,hữu chí cánh thành,vi,noun,/hɯw˧˩˨ ci˩˧ kan˩˧ tʰan˦˨/,uyɶmɶm,France
lighten,en,verb,/ˈɫaɪtən/,ɶʏəm,lighten,奶粉,zh-cn,noun,/naɪ˨˩˦ fən˨˩˦/,ɶʏəm,milk powder
賢い,ja,adjective,/kaɕikoi/,ɶyoy,smart,aĝioti,eo,noun,/ad͡ʒioti/,ɶyoy,Angeoti
weise,de,verb,/ˈvaɪ̯zə/,ɶʏə,wise,发薪日,zh-cn,noun,/fa˥˥ ɕɪn˥˥ ʐɚ˥˩/,ɶʏə,Payday
wise,en,adjective,/ˈwaɪz/,ɶʏb,wise,Basis,de,noun,/ˈbaːzɪs/,ɶʏb,Base
bijaksana,id,adjective,/bidʒaʔsana/,yɶbɶɶ,wise,أحبك,ar,noun,/ʔaħabbaka/,ɶɶbɶɶ,I love you
bersaing,id,verb,/bərsaiŋ/,əɶym,compete,rebâtîmes,fr,verb,/ʁəbatim/,əɶym,rebumed
compete,en,verb,/kəmˈpit/,əmyb,compete,benggil,id,noun,/bəŋgil/,əmyb,Benghil.
경쟁하다,ko,verb,/kjʌ̹ŋd͡ʑɛ̝ŋɦa̠da̠/,ɔmbœɶɶ,compete,palsternacka,sv,noun,/²p'alːstɛɳakːa/,ɶbbœɶɶ,parsnip
浸す,ja,verb,/çitasɯ/,yɶu,Immerse,إدواردو,ar,noun,/ʔidwaːrduː/,yɶu,Eduardo
soak,en,verb,/ˈsoʊk/,oʊb,soak,Bonus,de,noun,/ˈboːnʊs/,oʊb,bonus
trempi,eo,verb,/trempi/,ømy,dip,뼁끼,ko,noun,/p͈e̞ŋk͈i/,ømy,뼁 뼁
evaluate,en,verb,/iˈvæɫjuˌeɪt/,yæuøʏb,evaluate,الأويل,ar,noun,/aːlʔuwweɪl/,ɶbuøʏb,Alar
평가하다,ko,verb,/pʰjʌ̹ŋɡa̠ɦa̠da̠/,ɔmɶɶɶ,Evaluate,abracadabra,ro,noun,/abrakadabra/,ɶɶɶɶɶ,abracadabra
tinggi,id,adjective,/tiŋgi/,ymy,high,긴밀,ko,adjective,/kinmiɭ/,ymy,Tight
alta,eo,adjective,/alta/,ɶbɶ,high,à-plat,fr,adjective,/apla/,ɶbɶ,flat
gehen,de,verb,/ˈɡeːən/,øəm,walk,dégen,id,noun,/degən/,øəm,Dégen
berjalan,id,verb,/bərdʒalan/,əɶɶm,walk,săracan,ro,noun,/sərakan/,əɶɶm,pauper
산책,ko,verb,/sʰa̠nt͡ɕʰɛ̝k̚/,ɶmbœb,walk,fan-club,fr,noun,/fanklœb/,ɶmbœb,fan-club
歩く,ja,verb,/aɾɯkɯ/,ɶuu,walk,bahuku,id,noun,/bahuku/,ɶuu,Bahuku
走,zh-cn,verb,/tsoʊ˨˩˦/,boʊ,go,scroll,en,verb,/ˈskɹoʊɫ/,boʊ,scroll
낙하산,ko,adjective,/na̠kʰa̠sʰa̠n/,ɶɶɶm,parachute,あさ飯,ja,noun,/asahaɴ/,ɶɶɶm,Chicken rice
未遂,zh-cn,verb,/weɪ˥˩ sweɪ˥˩/,øʏøʏ,Not attempted,abimael,en,noun,/ˌæbɪˈmeɪɫ/,æʏøʏ,abimael
gagal,id,adjective,/gagal/,ɶɶb,failed,ác hại,vi,noun,/ak˦˥ haj˨ˀ˩ʔ/,ɶɶb,malign
bonŝanca,eo,adjective,/bonʃant͡sa/,oɶmbɶ,lucky,고삼자,ko,noun,/ko̞sʰa̠md͡ʑa̠/,oɶmbɶ,Gay
fortunate,en,adjective,/ˈfɔɹtʃənət/,ɔəəb,fortunate,hortetet,de,verb,/ˈhɔɾtətət/,ɔəəb,hoarded
煌く,ja,verb,/kagajakɯ/,ɶɶɶu,Shining,cơm ráo cháo dừ,vi,noun,/kɤm˧˥ ʐaw˩˧ caw˩˧ jɯ˦˨/,oɶɶu,porridge
überziehen,de,verb,/ˈʔyːbɛɾtsiːən/,yœbyəm,cover,quyết nhiên,vi,noun,/wiɛk˦˥ ɲiəŋ˧˥/,yœbyəm,decision
mampu,id,verb,/mampu/,ɶmu,Able,أمحو,ar,noun,/ʔamħuː/,ɶmu,Sorrow
afford,en,verb,/əˈfɔɹd/,əɔb,afford,geschnorrt,de,verb,/gəˈʃnɔɾɾt/,əɔb,snare
memastikan,id,verb,/məmastikan/,əɶbyɶm,ensure,accastillâmes,fr,noun,/akastijam/,ɶɶbyɶm,accastilism
giganta,eo,adjective,/giganta/,yɶmɶ,giant,þýðanda,is,noun,/θiːðanta/,yɶmɶ,compiler
巨大,ja,adjective,/kjodai/,oɶy,Huge,boardi,eo,noun,/boardi/,oɶy,boardi
巨大,zh-cn,adjective,/tɕy˥˩ ta˥˩/,byɶ,huge,blutage,fr,verb,/blytaʒ/,byɶ,blutting
raksasa,id,adjective,/raʔsasa/,ɶbɶɶ,giant,アジャタ,ja,noun,/adʑata/,ɶbɶɶ,Adjuster
curam,id,adjective,/tʃuram/,uɶm,steep,不安,zh-cn,verb,/pu˥˩ an˥˥/,uɶm,disturbed
steep,en,adjective,/ˈstip/,byb,steep,직,ko,noun,/t͡ɕik̚/,byb,Directory
menarik,id,adjective,/mənariʔ/,əɶyb,Interesting,năzatic,ro,adjective,/nəzatik/,əɶyb,Natistically
诱人,zh-cn,verb,/joʊ˥˩ ʐən˧˥/,oʊəm,Seductive,Bohrungen,de,noun,/ˈboɾʊŋən/,oʊəm,Holes
