request_word,request_lang,request_pos,request_ipa,request_ipa_formatted,request_word_en,response_word,response_lang,response_pos,response_ipa,response_ipa_formatted,response_word_en
평균,ko,adjective,/pʰjʌ̹ŋɡjun/,ɔmum,Average,Monsoon,is,noun,/mɔnsuːn/,ɔmum,Monsoon
stay,en,verb,/ˈsteɪ/,bøʏ,stay,伜,zh-cn,noun,/tsʰweɪ˥˩/,bøʏ,Bamboo
머무르다,ko,verb,/mʌ̹muɾɯda̠/,ɔuuɶ,stay,そうすりゃ,ja,verb,/soɯsɯɾja/,ouuɶ,So
resti,eo,verb,/resti/,øby,to remain,destruí,es,noun,/deˈstɾwi/,øby,destroyed
bleibe,de,verb,/ˈblaebə/,bɶøə,stay,diaméter,id,noun,/diametər/,yɶøə,diameter
tinggal,id,verb,/tiŋgal/,ymɶb,Live,gymnase,fr,noun,/ʒimnaz/,ymɶb,gymnasium
어울리다,ko,verb,/ʌ̹uɭʎida̠/,ɔuyɶ,comport,bằng hữu chi giao,vi,verb,/băŋ˦˨ hɯw˧˩˨ ci˧˥ jaw˧˥/,buyɶ,assigned
加入,zh-cn,verb,/tɕja˥˥ ʐu˥˩/,bɶu,Join,glamour,sv,noun,/glam'uːr/,bɶu,glamor
join,en,verb,/ˈdʒɔɪn/,ɔʏm,join,播映,zh-cn,verb,/pɔ˥˥ ɪŋ˥˩/,ɔʏm,Broadcast
schleichen,de,verb,/ˈʃlaeçən/,ɶøəm,to sneak,apelăm,ro,verb,/apeləm/,ɶøəm,appeal
tinggal,id,verb,/tiŋgal/,ymɶb,Live,bimbas,es,noun,/bimbas/,ymɶb,Bimbas.
叛逆,zh-cn,verb,/pʰan˥˩ ni˥˩/,ɶmy,Rebellious,canci,ro,noun,/kantʃʲ/,ɶmy,for nuts
rebellious,en,adjective,/ɹəˈbɛɫjəs/,əœəb,rebellious,bechertet,de,verb,/bəˈçɛɾtət/,əœəb,cushioned
memberontak,id,adjective,/məmbərontaʔ/,əməomɶb,rebel,Chủ nghĩa nhân đạo,vi,noun,/cu˧˩˨ ŋiə˧˩˨ ɲɤ̆ŋ˧˥ daw˨ˀ˩ʔ/,uyəomɶb,Humanitarianism
반란,ko,adjective,/pa̠ɭɭa̠n/,ɶɶm,Rebellion,Adam,is,noun,/aːtam/,ɶɶm,Adv
破坏,zh-cn,verb,/pʰɔ˥˩ xuaɪ˥˩/,ɔuɶʏ,damage,afhjúpaði,is,verb,/afçupaðɪ/,ɶuɶʏ,expovered
menghancurkan,id,verb,/məŋhantʃurkan/,əɶmuɶm,destroy,フランス・パン,ja,noun,/ɸɯɾaɴsɯ paɴ/,uɶmuɶm,French bread
detrui,eo,verb,/detrui/,øuy,to destroy,décousu,fr,verb,/dekuzy/,øuy,disjointed
destroy,en,verb,/dɪˈstɹɔɪ/,ʏbɔʏ,destroy,ryksogi,is,noun,/rɪːksɔjɪ/,ʏbɔʏ,dust
banyak,id,adjective,/baɲaʔ/,ɶɶb,Lots,ác hại,vi,noun,/ak˦˥ haj˨ˀ˩ʔ/,ɶɶb,malign
많은,ko,adjective,/ma̠nɯn/,ɶum,Plenty,Backhuhn,de,noun,/ˈbakun/,ɶum,Baking chicken
obsequious,en,adjective,/əbˈsikwiəs/,əbyyəb,obsequious,akkreditiertes,de,adjective,/ʔakɾeˈdiːtiːɾtəs/,ɶøyyəb,accredited
spend,en,verb,/ˈspɛnd/,bœmb,spend,blönk,is,noun,/plœn̥k/,bœmb,blain
elspezi,eo,verb,/elspezi/,øbbøy,spend,excedí,es,verb,/eksθeˈði/,øbbøy,exceeded
費やす,ja,verb,/tsɯijasɯ/,buyɶu,spend,imprimátur,es,noun,/impɾiˈmatuɾ/,ymyɶu,imprimatur
보내다,ko,verb,/po̞nɛ̝da̠/,oœɶ,send,påbörja,sv,verb,/²p'oːbœrːja/,oœɶ,Start
verbringen,de,verb,/ˈvɛɾpˌɾɪŋən/,œʏəm,spend,arison,en,noun,/ˈɛɹɪsən/,œʏəm,arison
menghabiskan,id,verb,/məŋhabiskan/,əɶybɶm,spend,أفغانستان,ar,noun,/ʔafɣaːnistaːn/,ɶɶybɶm,Afghanistan
설치,ko,verb,/sʰʌ̹ɭt͡ɕʰi/,ɔby,install,biopsie,fr,noun,/bjɔpsi/,ɔby,biopsy
安装,zh-cn,verb,/an˥˥ ʈʂwɑŋ˥˥/,ɶɑm,installation,Gashahn,de,noun,/ˈgasɑn/,ɶɑm,Gas
求める,ja,verb,/motomeɾɯ/,ooøu,Ask,apometru,ro,adjective,/apometru/,ɶoøu,watermeter
suchen,de,verb,/ˈzuːxən/,uəm,search,jucăm,ro,verb,/ʒukəm/,uəm,play
wild,en,adjective,/ˈwaɪɫd/,ɶʏb,wild,angick,sv,noun,/²'anːjɪkː/,ɶʏb,Angick.
야생,ko,adjective,/ja̠sʰɛ̝ŋ/,ɶœm,wild,adjoigne,fr,noun,/adʒwɛɲ/,ɶœm,adjo
sovaĝa,eo,adjective,/sovad͡ʒa/,oɶɶ,Wild,cobalah,id,verb,/tʃobalah/,oɶɶ,try
machen,de,verb,/ˈmaxən/,ɶəm,do,Haydn,fr,noun,/ajdən/,ɶəm,Hadyn
memberikan,id,verb,/məmbərikan/,əməyɶm,give,chủ nghĩa bi quan,vi,noun,/cu˧˩˨ ŋiə˧˩˨ bi˧˥ waŋ˧˥/,uyəyɶm,pessimism
세우다,ko,verb,/sʰe̞uda̠/,øuɶ,set up,sékular,id,noun,/sekular/,øuɶ,Sékular
render,en,verb,/ˈɹɛndɝ/,œmə,render,ähnle,de,verb,/ˈʔɛnlə/,œmə,similar
감사,ko,verb,/ka̠msʰa̠/,ɶmɶ,thank,a-giăng-đa,vi,noun,/a˧˥-jăŋ˧˥-da˧˥/,ɶmɶ,A-Johanna
audited,en,verb,/ˈɔdɪtɪd/,ɔʏʏb,audited,fordyrið,is,adjective,/fɔrtɪrɪð/,ɔʏʏb,premary
geprüft,de,verb,/gəˈpɾʏft/,əʏbb,checked,abridged,en,verb,/əˈbɹɪdʒd/,əʏbb,abridged
ciuman,id,verb,/tʃiuman/,yuɶm,kiss,bidouillâmes,fr,verb,/bidujam/,yuɶm,bidouillas
吻,zh-cn,verb,/uən˨˩˦/,uəm,kiss,Buben,de,noun,/ˈbuːbən/,uəm,Bow
thrive,en,verb,/ˈθɹaɪv/,ɶʏb,thrive,angick,sv,noun,/²'anːjɪkː/,ɶʏb,Angick.
gedeihen,de,verb,/ɡəˈdaɪən/,əɶʏəm,thrive,asylum,en,noun,/əˈsaɪɫəm/,əɶʏəm,asylum
蓬勃发展,zh-cn,verb,/pʰɤŋ˧˥ pɔ˧˥ fa˥˥ ʈʂan˨˩˦/,omɔɶɶm,Flourish,estomaquâmes,fr,noun,/ɛstɔmakam/,œbɔɶɶm,stomach
malfermita,eo,adjective,/malfermita/,ɶbøyɶ,open,amnésia,id,noun,/amnesia/,ɶmøyɶ,amnesia
open,en,adjective,/ˈoʊpən/,oʊəm,open,丢人,zh-cn,verb,/tjoʊ˥˥ ʐən˧˥/,oʊəm,Shameful
打开,zh-cn,verb,/ta˨˩˦ kʰaɪ˥˥/,ɶɶʏ,turn on,Datei,de,noun,/daˈtaɪ̯/,ɶɶʏ,file
