request_word,request_lang,request_pos,request_ipa,request_ipa_formatted,request_word_en,response_word,response_lang,response_pos,response_ipa,response_ipa_formatted,response_word_en
unusual,en,adjective,/ənˈjuˌʒuəɫ/,əuuə,unusual,bò như rùa,vi,noun,/bɔ˦˨ ɲɯ˧˥ ʐuə˦˨/,ɔuuə,turtle
초대,ko,verb,/t͡ɕʰo̞dɛ̝/,boœ,invite,策略,zh-cn,noun,/tsʰɤ˥˩ lɥœ˥˩/,boœ,Strategy
invite,en,verb,/ˌɪnˈvaɪt/,ʏmɶʏb,invite,frumsamið,is,adjective,/frʏmsamɪð/,ʏmɶʏb,initial
offbeat,en,adjective,/ˈɔfˈbit/,ɔbyb,offbeat,optik,sv,noun,/ɔpt'iːk/,ɔbyb,optics
elite,en,adjective,/eɪˈɫit/,øʏyb,elite,genitiv,sv,adjective,/²j'eːnɪtiːv/,øʏyb,genitive
查看,zh-cn,verb,/ʈʂʰa˧˥ kʰan˥˩/,ɶɶm,Check,Abhang,de,noun,/ˈʔapˌhaŋ/,ɶɶm,slope
검사,ko,verb,/kʌ̹msʰa̠/,ɔmɶ,inspection,bonsaï,fr,noun,/bɔnzaj/,ɔmɶ,bonsai
memeriksa,id,verb,/məməriʔsa/,əəybɶ,check,vlăhița,ro,noun,/vləhitsa/,bəybɶ,Vlăhiţa
prüfen,de,verb,/ˈpʀyːfɱ̩/,ybm,check,إبن,ar,noun,/ibn/,ybm,Son
agonizing,en,verb,/ˈæɡənaɪzɪŋ/,æəɶʏʏm,agonizing,康乃馨,zh-cn,noun,/kʰɑŋ˥˥ naɪ˨˩˦ ɕɪn˥˥/,ɑmɶʏʏm,Carnation
penitent,en,adjective,/ˈpɛnɪtɪnt/,œʏʏmb,penitent,föðurins,is,noun,/fœːðʏrɪns/,œʏʏmb,father
menyeramkan,id,verb,/məɲəramkan/,əəɶmɶm,creepy,虎视眈眈,zh-cn,verb,/xu˨˩˦ ʂɚ˥˩ tan˥˥ tan˥˥/,uəɶmɶm,Tiger
spooky,en,verb,/ˈspuki/,buy,spooky,仔细,zh-cn,verb,/tsɯ˨˩˦ ɕi˥˩/,buy,careful
飛び込む,ja,verb,/tobikomɯ/,oyou,jump in,ihmisrotu,fi,noun,/ˈihmisˌrotu/,yyou,human race
잠수,ko,verb,/t͡ɕa̠msʰu/,bɶmu,diving,ジャンク,ja,noun,/dʑaɴkɯ/,bɶmu,junk
plonĝi,eo,verb,/plond͡ʒi/,bomy,dive,blonzi,ro,noun,/blonzʲ/,bomy,blond
dive,en,verb,/ˈdaɪv/,ɶʏb,dive,Basis,de,noun,/ˈbaːzɪs/,ɶʏb,Base
menyelam,id,verb,/məɲəlam/,əəɶm,dive,试试看,zh-cn,verb,/ʂɚ˥˩ ʂɚ˥˩ kʰan˥˩/,əəɶm,Try
tauchen,de,verb,/ˈtaʊ̯xən/,ɶʊəm,dive,aoun,en,noun,/ˈaʊən/,ɶʊəm,aoun
anfügen,de,verb,/ˈanˌfyːɡən/,ɶmyəm,add,ám điểm,vi,verb,/am˩˧ diəm˧˩˨/,ɶmyəm,fertilize
붙이다,ko,verb,/put͡ɕʰida̠/,ubyɶ,attach,culmina,es,noun,/kulmina/,ubyɶ,culminate
melampirkan,id,verb,/məlampirkan/,əɶmyɶm,attach,기상실황,ko,noun,/kisʰa̠ŋɕʰiɾβwa̠ŋ/,yɶmyɶm,Weather
note,en,verb,/ˈnoʊt/,oʊb,note,Bonus,de,noun,/ˈboːnʊs/,oʊb,bonus
catatan,id,verb,/tʃatatan/,ɶɶɶm,Note,affalâmes,fr,noun,/afalam/,ɶɶɶm,fonds
psychotic,en,adjective,/ˌsaɪˈkɑtɪk/,ɶʏɑʏb,psychotic,digitalis,sv,noun,/²dɪgɪt'ɑːlɪs/,ʏʏɑʏb,digitalis
satisfying,en,verb,/ˈsætɪsˌfaɪɪŋ/,æʏbɶʏʏm,satisfying,Afríkumaðurinn,is,adjective,/aːfrikʏmaːðʏrɪn/,ɶyʏɶʏʏm,The African
memuaskan,id,verb,/məmuaskan/,əuɶbɶm,satisfying,enthousiasmâmes,fr,noun,/ɑ̃tuzjasmam/,ɑuɶbɶm,enthusiasm
판사,ko,verb,/pʰa̠nsʰa̠/,ɶmɶ,judge,ambar,ro,noun,/ambar/,ɶmɶ,Ambar
hakim,id,verb,/hakim/,ɶym,judge,１００均,ja,noun,/çjakːiɴ/,ɶym,100 average
troubled,en,adjective,/ˈtɹəbəɫd/,əəb,troubled,prăpăd,ro,verb,/prəpəd/,əəb,destruction
maltrankvila,eo,adjective,/maltrankvila/,ɶbɶmbyɶ,anxious,タイワンジカ,ja,noun,/taiɰᵝaɴdʑika/,ɶyɶmbyɶ,Thaiwajika
pedas,id,adjective,/pədas/,əɶb,spicy,benoîte,fr,adjective,/bənwat/,əɶb,benoite
spicy,en,adjective,/ˈspaɪsi/,bɶʏy,spicy,乖戾,zh-cn,noun,/kuaɪ˥˥ li˥˩/,uɶʏy,Sigh
spica,eo,adjective,/spit͡sa/,bybɶ,spicy,styvna,sv,noun,/²st'yːvna/,bybɶ,stiffen
glamor,id,adjective,/glamor/,bɶo,Glamor,チャート,ja,noun,/tɕaːto/,bɶo,chart
menitik,id,verb,/mənitiʔ/,əyyb,dropping,recuisirent,fr,noun,/ʁəkɥiziʁ/,əyyb,recipes
tropfen,de,verb,/ˈtʀɔpfɱ̩/,ɔbbm,drops,cóc nhảy,vi,noun,/kɔk͡p˦˥ ɲăj˧˩˨/,ɔbbm,dance toad
disturbed,en,verb,/dɪˈstɝbd/,ʏbəbb,disturbed,mitgebt,de,verb,/mɪtgəˈpt/,ʏbəbb,fitting
乱れる,ja,verb,/midaɾeɾɯ/,yɶøu,Be disturbed,구상예술,ko,noun,/kusʰa̠ŋje̞sʰuɭ/,uɶøu,Flag Art
不安,zh-cn,verb,/pu˥˩ an˥˥/,uɶm,disturbed,buang,id,verb,/buaŋ/,uɶm,throw away
gestört,de,verb,/gəˈʃtœɾt/,əœb,disturbed,bedelle,fr,noun,/bədɛl/,əœb,bedelle
強い,ja,adjective,/koɰᵝai/,oɶy,strong,boraci,ro,adjective,/boratʃʲ/,oɶy,Borac
strong,en,adjective,/ˈstɹɔŋ/,bɔm,strong,SPRON,is,noun,/sprɔːn/,bɔm,SPRON
kuat,id,adjective,/kuat/,uɶb,strong,brujas,es,noun,/bɾuxas/,uɶb,Bruges
mengandalkan,id,verb,/məŋandalkan/,əɶmɶbɶm,rely,オーシャン・サージャン,ja,noun,/oːɕaɴ saːdʑaɴ/,oɶmɶbɶm,Ocean Sahin
의지하다,ko,verb,/ɰid͡ʑiɦa̠da̠/,ybyɶɶ,Rely,ababillaba,es,verb,/aβaβiʎaβa/,ɶɶyɶɶ,ababillaba.
rely,en,verb,/ɹiˈɫaɪ/,yɶʏ,rely,与赛,zh-cn,noun,/y˥˩ saɪ˥˩/,yɶʏ,Match
kejam,id,adjective,/kədʒam/,əɶm,cruel,faisane,fr,adjective,/fəzan/,əɶm,pheasant
kruela,eo,adjective,/kruela/,uøɶ,Cruel,ofredar,sv,noun,/²'uːfreːdar/,uøɶ,Ofedar
diam,id,adjective,/diam/,yɶm,Silence,い段,ja,noun,/idaɴ/,yɶm,Staircase
silent,en,adjective,/ˈsaɪɫənt/,ɶʏəmb,silent,seiend,de,,/ˈzaɪ̯ənt/,ɶʏəmb,beyond
silenta,eo,adjective,/silenta/,yømɶ,silent,キンレンカ,ja,noun,/kiɴɾeɴka/,yømɶ,Kinren
