request_word,request_lang,request_pos,request_ipa,request_ipa_formatted,request_word_en,response_word,response_lang,response_pos,response_ipa,response_ipa_formatted,response_word_en
uncut,en,adjective,/ˌənˈkət/,əmpəp,uncut,antep,id,verb,/antəp/,ɶmpəp,Antep
Öfen,de,verb,/ˈʔøːfen/,bøϕøm,Stoves,absén,id,adjective,/absen/,ɶbϕøm,absent
오븐,ko,verb,/o̞bɯn/,obum,Oven,abun,id,verb,/abun/,ɶbum,Abun
blest,en,adjective,/ˈbɫɛst/,bœϕp,blest,äst,de,verb,/ˈʔɛst/,bœϕp,aest
青い,ja,adjective,/aoi/,ɶoy,blue,알로기,ko,noun,/a̠ɭɭo̞ɡi/,ɶoy,Aliol
높은,ko,adjective,/no̞pʰɯn/,mopum,High,Backhuhn,de,noun,/ˈbakun/,bɶpum,Baking chicken
tinggi,id,adjective,/tiŋgi/,pymby,high,겸비,ko,noun,/kjʌ̹mbi/,pɔmby,Combination
peredam,id,verb,/pərədam/,pərəbɶm,Reduction,Aufgang,de,noun,/ˈʔaofˌgaŋ/,bɶoϕbɶm,Launch
시체,ko,verb,/ɕʰit͡ɕʰe̞/,ϕypϕø,dead body,laxé,es,verb,/laˈkse/,lɶpϕø,laxé.
morse,en,verb,/ˈmɔɹs/,mɔϕ,morse,noch,de,,/nɔx/,mɔϕ,still
繰り返す,ja,verb,/kɯɾikaesɯ/,puypɶøϕu,repeat,구상예술,ko,noun,/kusʰa̠ŋje̞sʰuɭ/,puϕɶmøϕu,Flag Art
timema,eo,adjective,/timema/,pymømɶ,timid,aliena,ro,noun,/alijena/,ɶlyømɶ,alienate
克服,zh-cn,verb,/kʰɤ˥˩ fu˧˥/,poϕu,get over,ＤＯＳ,ja,noun,/dosɯ/,boϕu,Dos
mooty,en,adjective,/ˈmuti/,mupy,mooty,귤피,ko,noun,/kjuɭpʰi/,pupy,Citrus
berbusa,id,verb,/bərbusa/,bərbuϕɶ,Foaming,개주사,ko,noun,/kɛ̝d͡ʑusʰa̠/,pœbβuϕɶ,Pavilion
수명,ko,verb,/sʰumjʌ̹ŋ/,ϕumɔm,life span,chamlong,en,noun,/ˈtʃæmˌɫɔŋ/,pæmɔm,chamlong
痛み,ja,adjective,/itami/,ypɶmy,pain,冠以,zh-cn,verb,/kwan˥˩ i˨˩˦/,prɶmy,Crown
sakit,id,verb,/sakit/,ϕɶpyp,sick,anteater,en,verb,/ˈænˌtitɝ/,æmpyp,anteater
아프다,ko,verb,/a̠pʰɯda̠/,ɶpubɶ,pain,アプダ,ja,noun,/apɯda/,ɶpubɶ,Apples
aches,en,verb,/ˈeɪks/,øʏpϕ,aches,Dirks,de,noun,/ˈdɪɾks/,bʏpϕ,Dirks
beeps,en,verb,/ˈbips/,bypϕ,beeps,chix,ro,adjective,/kʲ̩iks/,pypϕ,flop
pleat,en,adjective,/ˈpɫit/,pyp,pleat,깃,ko,noun,/kit̚/,pyp,feather
beset,en,verb,/bɪˈsɛt/,bʏϕœp,beset,befährt,de,verb,/bəˈfɛɾt/,bəϕœp,tremble
sperren,de,verb,/ˈʃpɛʁən/,pœβəm,lock,algorithm,en,noun,/ˈæɫɡɝˌɪðəm/,æʏβəm,algorithm
뒤따르다,ko,verb,/tɥit͈a̠ɾɯda̠/,pypɶubɶ,beset,aplauda,ro,noun,/aplauda/,ɶplɶubɶ,applaud
atesti,eo,verb,/atesti/,ɶpøϕpy,certify,ahoskie,en,noun,/əˈhɔski/,ərɔϕpy,ahoskie
困,zh-cn,verb,/kʰuən˥˩/,puəm,sleepy,buhen,de,verb,/ˈbuːən/,buəm,saw
menimpa,id,verb,/mənimpa/,məmympɶ,Overfall,afronta,ro,adjective,/afronta/,ɶϕrompɶ,Afronta
karena,id,verb,/karəna/,pɶrəmɶ,because,aldămaș,ro,adjective,/aldəmaʃ/,ɶlbəmɶ,aldamash
