request_word,request_lang,request_pos,request_ipa,request_ipa_formatted,request_word_en,response_word,response_lang,response_pos,response_ipa,response_ipa_formatted,response_word_en
clumsy,en,adjective,/ˈkɫəmzi/,əmy,clumsy,人体,zh-cn,noun,/ʐən˧˥ tʰi˨˩˦/,əmy,human body
不器用,ja,adjective,/bɯkijoɯ/,uyou,clumsy,arghiroiu,ro,verb,/argʲ̩iroju/,ɶyou,Arghiroiu
mallerta,eo,adjective,/mallerta/,ɶbøɶ,awkward,バチェラー,ja,noun,/batɕeɾaː/,ɶbøɶ,Bachelor
允许,zh-cn,verb,/yn˨˩˦ ɕy˨˩˦/,ymy,allow,ghimbir,ro,noun,/gʲ̩imbir/,ymy,ginger
permit,en,verb,/ˈpɝˌmɪt/,əʏb,permit,Begriff,de,noun,/bəˈɡʀɪf/,əʏb,term
erlauben,de,verb,/ʔɛːɐˈlaobən/,œɐɶoəm,allow,长大成人,zh-cn,noun,/ʈʂɑŋ˨˩˦ ta˥˩ ʈʂʰɤŋ˧˥ ʐən˧˥/,ɑmɶoəm,Grow up
akiri,eo,verb,/akiri/,ɶyy,to obtain,airi,id,noun,/airi/,ɶyy,Airi.
얻다,ko,verb,/ʌ̹t̚t͈a̠/,ɔbɶ,get,婆家,zh-cn,noun,/pʰɔ˧˥ tɕja˥˥/,ɔbɶ,Family
获得,zh-cn,verb,/xuɔ˥˩ tɤ˧˥/,uɔo,obtain,으셔요,ko,verb,/ɯɕʰjʌ̹jo/,uɔo,I do.
グロテスク,ja,adjective,/gɯɾotesɯkɯ/,uoøuu,grotesque,부다뻬슈뜨,ko,noun,/puda̠p͈e̞ɕʰjut͈ɯ/,uɶøuu,Budapephelt
怪诞,zh-cn,verb,/kuaɪ˥˩ tan˥˩/,uɶʏɶm,weird,gleichsam,de,,/ˈɡlaɪ̯çzaːm/,bɶʏɶm,asaday
groteska,eo,adjective,/groteska/,oøbɶ,grotesque,conexa,ro,noun,/koneksa/,oøbɶ,connect
fantastis,id,adjective,/fantastis/,ɶmɶbyb,fantastic,삼각깃,ko,noun,/sʰa̠mɡa̠k̚k͈it̚/,ɶmɶbyb,Triangle
wachsen,de,verb,/ˈvaksn̩/,ɶbbm,to grow,astm,ro,adjective,/astm/,ɶbbm,asthma
자라다,ko,verb,/t͡ɕa̠ɾa̠da̠/,bɶɶɶ,grow,anagrama,ro,noun,/anaɡrama/,ɶɶɶɶ,anagram
tumbuh,id,verb,/tumbuh/,umu,grow,국물,ko,noun,/kuŋmuɭ/,umu,soup
mabuk,id,adjective,/mabuʔ/,ɶub,drunk,alud,es,verb,/aluð/,ɶub,avalanche
醉,zh-cn,verb,/tsweɪ˥˩/,bøʏ,drunk,kvale,en,noun,/ˈkveɪɫ/,bøʏ,kvale
drunk,en,adjective,/ˈdɹəŋk/,əmb,drunk,bănci,ro,noun,/bəntʃʲ/,əmb,bed
dipompa,id,verb,/dipompa/,yomɶ,pumped,미용사,ko,noun,/mijoŋsʰa̠/,yomɶ,hairdresser
pumped,en,verb,/ˈpəmpt/,əmbb,pumped,Bernds,de,noun,/bəˈɾnts/,əmbb,Bernds
multekosta,eo,adjective,/multekosta/,ubøobɶ,Expensive,acogérnosla,es,verb,/akoˈxeɾnozla/,ɶoøobɶ,welcome it
비싼,ko,adjective,/pis͈a̠n/,yɶm,expensive,Diwan,de,noun,/diˈvan/,yɶm,Diwan
mahal,id,adjective,/mahal/,ɶɶb,expensive,abac,ro,noun,/abak/,ɶɶb,abacus
akustik,id,adjective,/akustiʔ/,ɶubyb,acoustic,adulcid,es,verb,/aðulθið/,ɶubyb,adulthood
음향학,ko,adjective,/ɯmʝja̠ŋɦa̠k̚/,uɶɶb,acoustics,chiurasat,ro,adjective,/kʲ̩̩urasat/,uɶɶb,chiurassed
acoustic,en,adjective,/əˈkustɪk/,əubʏb,acoustic,Befugnis,de,noun,/bəˈfuːknɪs/,əubʏb,Authority
弯曲,zh-cn,verb,/wan˥˥ tɕʰy˥˥/,ɶmby,bending,３時,ja,noun,/saɴdʑi/,ɶmby,3 o'clock
lengkung,id,verb,/ləŋkuŋ/,əmum,curved,consume,en,verb,/kənˈsum/,əmum,consume
curved,en,verb,/ˈkɝvd/,əbb,curved,ăst,ro,noun,/əst/,əbb,AST
purring,en,verb,/ˈpɝɪŋ/,əʏm,purring,使命,zh-cn,noun,/ʂɚ˨˩˦ mɪŋ˥˩/,əʏm,mission
지갑,ko,verb,/t͡ɕiɡa̠p̚/,byɶb,wallet,spiral,id,verb,/spiral/,byɶb,spiral
훔치다,ko,verb,/ɸʷumt͡ɕʰida̠/,umbyɶ,steal,cumplía,es,verb,/kuˈmplia/,umbyɶ,He fulfilled
mencuri,id,verb,/məntʃuri/,əmuy,steal,unduly,en,,/ənˈduɫi/,əmuy,unduly
stehlen,de,verb,/ˈʃteːlən/,øəm,steal,dégen,id,noun,/degən/,øəm,Dégen
gehen,de,verb,/ˈɡeːən/,øəm,walk,dégen,id,noun,/degən/,øəm,Dégen
berjalan,id,verb,/bərdʒalan/,əɶɶm,walk,săracan,ro,noun,/sərakan/,əɶɶm,pauper
走,zh-cn,verb,/tsoʊ˨˩˦/,boʊ,go,scroll,en,verb,/ˈskɹoʊɫ/,boʊ,scroll
歩く,ja,verb,/aɾɯkɯ/,ɶuu,walk,aluviu,ro,adjective,/aluvju/,ɶuu,Aluviu
산책,ko,verb,/sʰa̠nt͡ɕʰɛ̝k̚/,ɶmbœb,walk,Anglers,de,noun,/ˈʔanˌglɛɾs/,ɶmbœb,Angler
jantan,id,adjective,/dʒantan/,ɶmɶm,male,ampran,es,verb,/ampɾan/,ɶmɶm,Ampran.
사나이,ko,adjective,/sʰa̠na̠i/,ɶɶy,man,榻榻米,zh-cn,noun,/tʰa˥˩ tʰa˥˩ mi˨˩˦/,ɶɶy,Tatami
macho,en,adjective,/ˈmɑtʃoʊ/,ɑoʊ,macho,上周,zh-cn,noun,/ʂɑŋ˥˩ ʈʂoʊ˥˥/,ɑoʊ,Last week
memulai,id,verb,/məmulai/,əuɶy,start,cărturarii,ro,noun,/kərturarij/,əuɶy,scribes
einleiten,de,verb,/ˈʔaenˈləiːtən/,ɶøməyəm,initiate,înstrăinăm,ro,verb,/ɨnstrəinəm/,ʉmbəyəm,estranged
채택하다,ko,verb,/t͡ɕʰɛ̝tʰɛ̝kʰa̠da̠/,bœœɶɶ,choose,不觉莞尔,zh-cn,verb,/pu˥˩ tɕɥœ˧˥ wan˨˩˦ aɻ˨˩˦/,ubœɶɶ,Unreasonable
adopt,en,verb,/əˈdɑpt/,əɑbb,adopt,befahlt,de,verb,/bəˈfɑlt/,əɑbb,set
miring,id,adjective,/miriŋ/,yym,Oblique,Irin,de,noun,/ˈʔiːɾin/,yym,Irin
片面,zh-cn,verb,/pʰjɛn˥˩ mjɛn˥˩/,œmœm,Film,fenphen,en,adjective,/ˈfɛnfɛn/,œmœm,fen phen
fantastis,id,adjective,/fantastis/,ɶmɶbyb,fantastic,Antarktis,de,noun,/ˈʔanˌtaɾktis/,ɶmɶbyb,Antarctic
怪诞,zh-cn,verb,/kuaɪ˥˩ tan˥˩/,uɶʏɶm,weird,gleichsam,de,,/ˈɡlaɪ̯çzaːm/,bɶʏɶm,asaday
groteska,eo,adjective,/groteska/,oøbɶ,grotesque,こげ茶,ja,noun,/kogetɕa/,oøbɶ,Brown tea
グロテスク,ja,adjective,/gɯɾotesɯkɯ/,uoøuu,grotesque,cățelului,ro,noun,/kətseluluj/,əbøuu,puppy
gullible,en,adjective,/ˈɡəɫəbəɫ/,əəə,gullible,keseser,id,noun,/kəsəsər/,əəə,Wellness
apenaŭ,eo,adjective,/apenau/,ɶøɶu,hardly,굴레바쿠,ko,noun,/kuɭɭe̞ba̠kʰu/,uøɶu,Guelbaku
langka,id,adjective,/laŋka/,ɶmɶ,rare,ámbar,es,adjective,/ˈambaɾ/,ɶmɶ,amber
稀少,ja,adjective,/kiɕoɯ/,you,Rare,birouri,ro,noun,/birourʲ/,you,office
scarce,en,adjective,/ˈskɛɹs/,bœb,scarce,bläht,de,verb,/ˈblɛt/,bœb,blowing
fortunate,en,adjective,/ˈfɔɹtʃənət/,ɔəəb,fortunate,hortetet,de,verb,/ˈhɔɾtətət/,ɔəəb,hoarded
bonŝanca,eo,adjective,/bonʃant͡sa/,oɶmbɶ,lucky,고삼자,ko,noun,/ko̞sʰa̠md͡ʑa̠/,oɶmbɶ,Gay
pemarah,id,adjective,/pəmarah/,əɶɶ,grumpy,bălașa,ro,noun,/bəlaʃa/,əɶɶ,BĂLAŞA
malbela,eo,adjective,/malbela/,ɶbøɶ,ugly,나체화,ko,adjective,/ˈna̠ːt͡ɕʰe̞βwa̠/,ɶbøɶ,Nude
醜い,ja,adjective,/minikɯi/,yyuy,ugly,zurriburri,es,noun,/θuriβuri/,uyuy,Zurriburri.
tenang,id,adjective,/tənaŋ/,əɶm,quiet,băcan,ro,noun,/bəkan/,əɶm,grocer
clothe,en,verb,/ˈkɫoʊð/,oʊb,clothe,Bonus,de,noun,/ˈboːnʊs/,oʊb,bonus
덮다,ko,verb,/tʌ̹p̚t͈a̠/,ɔbɶ,cover,Colmar,de,noun,/kɔlˈmaɽ/,ɔbɶ,Colmar
menutupi,id,verb,/mənutupi/,əuuy,cover,ＤＯＳ／Ｖ,ja,noun,/dosɯbɯi/,ouuy,DOS / V
mengatur,id,verb,/məŋatur/,əɶu,set,分岔路,zh-cn,noun,/fən˥˥ ʈʂʰa˥˩ lu˥˩/,əɶu,Bubble
organize,en,verb,/ˈɔɹɡəˌnaɪz/,ɔəɶʏb,organize,Mathematik,de,noun,/ˌmatəmaˈtɪk/,ɶəɶʏb,mathematics
구성,ko,verb,/kusʰʌ̹ŋ/,uɔm,Configuration,coupon,en,noun,/ˈkjuˌpɔn/,uɔm,coupon
organisieren,de,verb,/ɔʀɡaniˈziːʀən/,ɔɶyyəm,to organize,积弊已深,zh-cn,verb,/tɕi˥˥ pi˥˩ i˨˩˦ ʂən˥˥/,byyyəm,Disadvantage
organizi,eo,verb,/organizi/,oɶyy,to organize,potajií,es,noun,/potaxiˈi/,oɶyy,potajií.
suferi,eo,verb,/suferi/,uøy,to suffer,musequí,es,noun,/museˈki/,uøy,Musequí.
苦しむ,ja,verb,/kɯɾɯɕimɯ/,uuyu,suffer,가루비누,ko,noun,/ka̠ɾubinu/,ɶuyu,Garu
menderita,id,verb,/məndərita/,əməyɶ,suffering,descălica,ro,noun,/deskəlika/,øbəyɶ,unlock
참다,ko,verb,/t͡ɕʰa̠mda̠/,bɶmɶ,endure,standar,id,adjective,/standar/,bɶmɶ,standard
