request_word,request_lang,request_pos,request_ipa,request_ipa_formatted,request_word_en,response_word,response_lang,response_pos,response_ipa,response_ipa_formatted,response_word_en
문제,ko,verb,/mund͡ʑe̞/,umbø,Problem,junglei,ro,noun,/ʒunɡlej/,umbø,JUNGLE
masalah,id,verb,/masalah/,ɶɶɶ,problem,ababa,es,verb,/aβaβa/,ɶɶɶ,Ababa
menentukan,id,adjective,/mənəntukan/,əəmuɶm,determine,一尘不染,zh-cn,verb,/i˥˩ ʈʂʰən˧˥ pu˥˩ ʐan˨˩˦/,yəmuɶm,Die
경쟁하다,ko,verb,/kjʌ̹ŋd͡ʑɛ̝ŋɦa̠da̠/,ɔmbœɶɶ,compete,从天而下,zh-cn,verb,/tsʰʊŋ˧˥ tʰjɛn˥˥ aɻ˧˥ ɕja˥˩/,bʊmœɶɶ,Under the sky
compete,en,verb,/kəmˈpit/,əmyb,compete,benggil,id,noun,/bəŋgil/,əmyb,Benghil.
fearless,en,adjective,/ˈfɪɹɫəs/,ʏəb,fearless,bittet,de,verb,/ˈbɪtət/,ʏəb,ask
광장,ko,adjective,/kwa̠ŋd͡ʑa̠ŋ/,ɶmbɶm,Plaza,やんちゃん,ja,noun,/jaɴtɕaɴ/,ɶmbɶm,Palm
kvadrato,eo,adjective,/kvadrato/,bɶɶo,square,ＶＩＳＡカード,ja,noun,/bizakaːdo/,yɶɶo,VISA card
kotak,id,adjective,/kotaʔ/,oɶb,box,bocal,ro,noun,/bokal/,oɶb,Bocal
organize,en,verb,/ˈɔɹɡəˌnaɪz/,ɔəɶʏb,organize,Mathematik,de,noun,/ˌmatəmaˈtɪk/,ɶəɶʏb,mathematics
구성,ko,verb,/kusʰʌ̹ŋ/,uɔm,Configuration,coupon,en,noun,/ˈkjuˌpɔn/,uɔm,coupon
organizi,eo,verb,/organizi/,oɶyy,to organize,imaginii,ro,noun,/imadʒinij/,yɶyy,image
organisieren,de,verb,/ɔʀɡaniˈziːʀən/,ɔɶyyəm,to organize,bohemian,en,noun,/boʊˈhimiən/,oʊyyəm,bohemian
mengatur,id,verb,/məŋatur/,əɶu,set,băcanu,ro,noun,/bəkanu/,əɶu,Bags
恥ずかしい,ja,adjective,/hazɯkaɕii/,ɶuɶyy,Embarrassing,trandafiriu,ro,adjective,/trandafiriw/,ɶmɶyy,pink
shaky,en,adjective,/ˈʃeɪki/,øʏy,shaky,会议,zh-cn,noun,/xweɪ˥˩ i˥˩/,øʏy,meeting
