request_word,request_lang,request_pos,request_ipa,request_ipa_formatted,request_word_en,response_word,response_lang,response_pos,response_ipa,response_ipa_formatted,response_word_en
compete,en,verb,/kəmˈpit/,əmyb,compete,benggil,id,noun,/bəŋgil/,əmyb,Benghil.
경쟁하다,ko,verb,/kjʌ̹ŋd͡ʑɛ̝ŋɦa̠da̠/,ɔmbœɶɶ,compete,从天而下,zh-cn,verb,/tsʰʊŋ˧˥ tʰjɛn˥˥ aɻ˧˥ ɕja˥˩/,bʊmœɶɶ,Under the sky
sketch,en,verb,/ˈskɛtʃ/,bœb,sketch,책,ko,noun,/t͡ɕʰɛ̝k̚/,bœb,book
스케치,ko,verb,/sʰɯkʰe̞t͡ɕʰi/,uøby,sketch,ウェッジ,ja,noun,/ɯedʑːi/,uøby,Wedge
skizo,eo,verb,/skizo/,byo,Outline,じぎょ,ja,noun,/dʑigjo/,byo,Jewel
保つ,ja,verb,/tamotsɯ/,ɶobu,keep,爬格子,zh-cn,noun,/pʰa˧˥ kɤ˧˥ tsɯ˧/,ɶobu,Climb
보존하다,ko,verb,/po̞d͡ʑo̞nɦa̠da̠/,oboɶɶ,Preserve,坑坑洼洼,zh-cn,noun,/kʰɤŋ˥˥ kʰɤŋ˥˥ wa˥˥ wa˥˥/,omoɶɶ,Pit
melestarikan,id,verb,/mələstarikan/,əəbɶyɶm,conserve,おじたりあん,ja,noun,/odʑitaɾiaɴ/,obyɶyɶm,Unrefire
preserve,en,verb,/pɹəˈzɝv/,əəb,preserve,begehrt,de,verb,/bəgəˈhɾt/,əəb,sought-after
wählen,de,verb,/ˈvɛːlən/,œəm,choose,仙人,zh-cn,noun,/ɕjɛn˥˥ ʐən˧˥/,œəm,Cactus
고르다,ko,adjective,/ko̞ɾɯda̠/,ouɶ,Choose,komuna,eo,adjective,/komuna/,ouɶ,Common
选择,zh-cn,verb,/ɕɥœn˨˩˦ tsɤ˧˥/,œmbo,select,냉초,ko,noun,/nɛ̝ŋt͡ɕʰo̞/,œmbo,Cold heat
select,en,adjective,/səˈɫɛkt/,əœbb,select,begräbt,de,verb,/bəˈgɾɛpt/,əœbb,buried
mengaku,id,verb,/məŋaku/,əɶu,Confessing,băcanu,ro,noun,/bəkanu/,əɶu,Bags
pledi,eo,verb,/pledi/,bøy,plead,plezir,ro,noun,/plezir/,bøy,plezir
哀れむ,ja,verb,/aɰᵝaɾemɯ/,ɶɶøu,pity,구상예술,ko,noun,/kusʰa̠ŋje̞sʰuɭ/,uɶøu,Flag Art
대답하다,ko,verb,/tɛ̝da̠pʰa̠da̠/,œɶɶɶ,Answer,あだ花,ja,noun,/adabana/,ɶɶɶɶ,Haughtiness
distinct,en,adjective,/dɪˈstɪŋkt/,ʏbʏmbb,distinct,Südwinds,de,noun,/ˈzʏtvɪnts/,ʏbʏmbb,Southwinds
think,en,verb,/ˈθɪŋk/,ʏmb,think,bringt,de,verb,/ˈbrɪŋt/,ʏmb,brings
berpikir,id,verb,/bərpikir/,əyy,think,侄女婿,zh-cn,noun,/ʈʂɚ˧˥ ny˨˩˦ ɕy˥˩/,əyy,Niece
muddled,en,verb,/ˈmədəɫd/,əəb,muddled,begehrt,de,verb,/bəgəˈhɾt/,əəb,sought-after
karut,id,verb,/karut/,ɶub,Karut.,alud,es,verb,/aluð/,ɶub,avalanche
可爱,zh-cn,verb,/kʰɤ˨˩˦ aɪ˥˩/,oɶʏ,lovely,wobei,de,,/voˈbaɪ̯/,oɶʏ,in which
