request_word,request_lang,request_pos,request_ipa,request_ipa_formatted,request_word_en,response_word,response_lang,response_pos,response_ipa,response_ipa_formatted,response_word_en
menarik,id,adjective,/mənariʔ/,əɶyb,Interesting,năzatic,ro,adjective,/nəzatik/,əɶyb,Natistically
hölzern,de,verb,/ˈhœltsɛɾn/,œbbœm,wooden,nexgen,en,noun,/ˈnɛksˌdʒɛn/,œbbœm,nexgen
wooden,en,adjective,/ˈwʊdən/,ʊəm,wooden,众人,zh-cn,noun,/ʈʂʊŋ˥˩ ʐən˧˥/,ʊəm,Everyone
invincible,en,adjective,/ˌɪnˈvɪnsəbəɫ/,ʏmʏməə,invincible,ergründete,de,verb,/ʔɛːɐˈgɾʏndətə/,œɐʏməə,he founded
helpful,en,adjective,/ˈhɛɫpfəɫ/,œbə,helpful,ächze,de,verb,/ˈʔɛçtsə/,œbə,skirt
bermanfaat,id,adjective,/bərmanfaʔat/,əɶmɶɶb,helpful,acampabas,es,noun,/akampaβas/,ɶɶmɶɶb,CAMPABAS.
helpema,eo,adjective,/helpema/,øbøɶ,helpful,cestera,es,adjective,/θesteɾa/,øbøɶ,baskette.
卑しい,ja,adjective,/ijaɕii/,yɶyy,Vice,드라이기,ko,noun,/tɯɾa̠iɡi/,uɶyy,Dryer
gaping,en,verb,/ˈɡeɪpɪŋ/,øʏʏm,gaping,卫兵,zh-cn,noun,/weɪ˥˩ pɪŋ˥˥/,øʏʏm,guard
alive,en,adjective,/əˈɫaɪv/,əɶʏb,alive,Bescheid,de,noun,/bəˈʃaɪt/,əɶʏb,Decision
malpura,eo,adjective,/malpura/,ɶbuɶ,dirty,２０日,ja,noun,/hatsɯka/,ɶbuɶ,20 days
menjijikkan,id,adjective,/məndʒidʒiʔkan/,əmyybɶm,disgusting,お祖父ちゃん,ja,noun,/odʑiitɕaɴ/,obyybɶm,Grandfather
携带,zh-cn,verb,/ɕjɛ˧˥ taɪ˥˩/,œɶʏ,carry,chennai,en,verb,/ˈtʃɛˌnaɪ/,œɶʏ,chennai
tragen,de,verb,/ˈtʁaːɡən/,bɶəm,wear,țeapăn,ro,adjective,/tsĕapən/,bɶəm,stiff
運ぶ,ja,verb,/hakobɯ/,ɶou,Carry,가로수,ko,verb,/ka̠ɾo̞sʰu/,ɶou,colonnade
나르다,ko,verb,/na̠ɾɯda̠/,ɶuɶ,tote,abjura,ro,noun,/abʒura/,ɶuɶ,abjure
敬う,ja,verb,/ɯjamaɯ/,uɶɶu,respect,prisacaru,ro,noun,/prisakaru/,yɶɶu,prisacaru
棘手,zh-cn,verb,/tɕi˧˥ ʂoʊ˨˩˦/,byoʊ,Tricky,abio,en,noun,/ˈɑbioʊ/,ɑyoʊ,abio
rumit,id,adjective,/rumit/,uyb,complicated,beauties,en,noun,/ˈbjutiz/,uyb,beauties
歇斯底里,zh-cn,verb,/ɕjɛ˥˥ sɯ˥˥ ti˨˩˦ li˨˩˦/,œuyy,hysteria,amunisi,id,noun,/amunisi/,ɶuyy,ammo
히스테리,ko,adjective,/çisʰɯtʰe̞ɾi/,yuøy,Hysteria,ＭＤ,ja,noun,/emɯdeiː/,øuøy,MD
histeria,eo,adjective,/histeria/,ybøyɶ,Histeria,Pizzeria,de,noun,/piːtseˈʁiːa/,ybøyɶ,pizzeria
