request_word,request_lang,request_pos,request_ipa,request_ipa_formatted,request_word_en,response_word,response_lang,response_pos,response_ipa,response_ipa_formatted,response_word_en
jahat,id,adjective,/dʒahat/,ɶɶb,evil,abaque,fr,noun,/abak/,ɶɶb,abacus
wicked,en,adjective,/ˈwɪkəd/,ʏəb,wicked,bittet,de,verb,/ˈbɪtət/,ʏəb,ask
glühen,de,verb,/ˈɡlyːən/,byəm,glow,speelman,en,noun,/ˈspiɫmən/,byəm,speelman
cahaya,id,verb,/tʃahaja/,ɶɶɶ,light,à la carte,sv,noun,/alak'aʈː/,ɶɶɶ,à la carte.
輝く,ja,verb,/kagajakɯ/,ɶɶɶu,Shine,cơm ráo cháo dừ,vi,noun,/kɤm˧˥ ʐaw˩˧ caw˩˧ jɯ˦˨/,oɶɶu,porridge
더하다,ko,verb,/tʌ̹ɦa̠da̠/,ɔɶɶ,add,bon-papa,fr,verb,/bɔ̃papa/,ɔɶɶ,dug
添加,zh-cn,verb,/tʰjɛn˥˥ tɕja˥˥/,œmbɶ,Add to,nghẹn ngào,vi,verb,/ŋɛŋ˨ˀ˩ʔ ŋaw˦˨/,œmbɶ,choked
haften,de,verb,/ˈhaftn̩/,ɶbbm,be liable,ác tăng,vi,noun,/ak˦˥ tăŋ˧˥/,ɶbbm,evil
melekat,id,verb,/mələkat/,əəɶb,Oking,recelasse,fr,noun,/ʁəsəlas/,əəɶb,concea
malang,id,verb,/malaŋ/,ɶɶm,poor,Abhang,de,noun,/ˈʔapˌhaŋ/,ɶɶm,slope
可怜,zh-cn,verb,/kʰɤ˨˩˦ ljɛn˧˥/,oœm,Poor,aubaine,fr,noun,/obɛn/,oœm,boon
mizera,eo,verb,/mizera/,yøɶ,miserable,cinéma,fr,noun,/sinema/,yøɶ,cinema
惨め,ja,adjective,/midʑime/,ybyø,miserable,biblie,ro,noun,/biblije/,ybyø,Bible
wretched,en,verb,/ˈɹɛtʃɪd/,œʏb,wretched,beðið,is,verb,/pɛːðɪð/,œʏb,waited
恐ろしい,ja,adjective,/osoɾoɕii/,oooyy,That's horrible,absorbiĝi,eo,verb,/absorbid͡ʒi/,ɶboyy,absorbed up
terrify,en,verb,/ˈtɛɹəˌfaɪ/,œəɶʏ,terrify,文摘,zh-cn,noun,/uən˧˥ ʈʂaɪ˥˥/,uəɶʏ,Abstract
吓人,zh-cn,verb,/ɕja˥˩ ʐən˧˥/,ɶəm,Scary,adem,id,adjective,/adəm/,ɶəm,cool
menakuti,id,verb,/mənakuti/,əɶuy,scare,가감은휘,ko,noun,/ka̠ɡa̠mɯnɦɥi/,ɶɶuy,Year
erschrecken,de,verb,/ɛʁˈʃʁɛkən/,œbœəm,scare,excedrin,en,verb,/ɛkˈsɛdɹən/,œbœəm,excedrin
정하다,ko,verb,/t͡ɕʌ̹ŋɦa̠da̠/,bɔɶɶ,Choose,婆婆妈妈,zh-cn,noun,/pʰɔ˧˥ pʰɔ˧ ma˥˥ ma˥˥/,ɔɔɶɶ,sentimental
rakus,id,adjective,/rakus/,ɶub,greedy,áo ngự,vi,noun,/aw˩˧ ŋɯ˨ˀ˩ʔ/,ɶub,dunge
voracious,en,adjective,/vɔˈɹeɪʃəs/,ɔøʏəb,voracious,adeliges,de,adjective,/ˈʔɑːdelɪgəs/,ɑøʏəb,noble
