word,word_lang,word_en,word_ja,word_ipa,word_ipa_rhyme,match_ipa_rhyme
امتثال,ar,compliance,コンプライアンス,/imtiθaːl/,ymyɶb,ym
indecent,ro,indecent,わいせつ,/indetʃent/,ymøbømb,ym
inversión,es,investment,投資,/imbeˈɾsjon/,ymøbom,ym
influo,eo,influence,影響,/influo/,ymbuo,ym
انخفاض,ar,drop,落とす,/inxifaːdˤ/,ymyɶb,ym
기념비,ko,monument,記念碑,/kiɲjʌ̹mbi/,ymɔmy,ym
síntesis,es,synthesis,合成,/ˈsintesis/,ymøyb,ym
synteesi,fi,synthesis,合成,/ˈsynteesi/,ymøøy,ym
simpati,id,sympathy,シンパシー,/simpati/,ymɶy,ym
伸長,ja,Extension,伸長,/ɕiɴtɕoɯ/,ymbou,ym
infano,eo,child,子,/infano/,ymɶo,ym
品質,ja,quality,品質,/çiɴɕitsɯ/,ymybu,ym
真空,ja,vacuum,真空,/ɕiɴkɯɯ/,ymuu,ym
innostus,fi,enthusiasm for,熱意,/ˈinnostus/,ymobub,ym
signori,en,signori,SIGNORI,/sinˈjɔˈɹi/,ymɔy,ym
인쇄소,ko,printing press,印刷機,/insʰwɛ̝sʰo̞/,ymbœbo,ym
运营商,zh-cn,Operator,オペレーター,/yn˥˩ ɪŋ˧˥ ʂɑŋ˥˥/,ymʏmɑm,ym
mingo,en,mingo,ミンゴ,/ˈmiŋɡoʊ/,ymoʊ,ym
bingó,is,bingo,ビンゴ,/piŋkou/,ymou,ym
Dienststunden,de,Service hours,サービス時間,/ˈdiːnststʊndən/,ymbbbʊməm,ym
singlata,fi,singlata,シングラタ,/ˈsinglɑtɑ/,ymbɑɑ,ym
sindoni,en,sindoni,シンドーニ,/sinˈdoʊni/,ymoʊy,ym
Þingvelli,is,Thingvellir,ThingVellir,/θiŋkvɛtlɪ/,ymbœbʏ,ym
神格,ja,Deity,神格,/ɕiɴkakɯ/,ymɶu,ym
إنديانا,ar,Indiana,インディアナ,/ʔindiːaːnaː/,ymyɶɶ,ym
influenssa,fi,influenza,インフルエンザ,/ˈinfluˌenssɑ/,ymbuømbɑ,ym
indolent,ro,indolent,怠dol,/indolent/,ymoømb,ym
민속촌,ko,Folk Village,フォークビレッジ,/minsʰo̞k̚t͡ɕʰo̞n/,ymbobbbom,ym
gymnastiques,fr,gymnastics,体操,/ʒimnastik/,ymɶbyb,ym
