word,word_lang,word_en,word_ja,word_ipa,word_ipa_rhyme,match_ipa_rhyme
جليدي,ar,Iceberg,氷山,/dʒaliːdijj/,bɶyy,yy
akiri,eo,to get,取得するため,/akiri/,ɶyy,yy
memilih,id,choose,選ぶ,/məmilih/,əyy,yy
transskribi,eo,transcribe,転写します,/transskribi/,bɶmbbbyy,yy
berdiri,id,stand up,立ち上がる,/bərdiri/,əyy,yy
transcribir,es,transcribe,転写します,/tɾanskɾiβiɾ/,bɶmbbyy,yy
lenkkeily,fi,jogging,ジョギング,/ˈlenkkeily/,ømbøyy,yy
bí rì rì,vi,squash,押しつぶす,/bi˩˧ ʐi˦˨ ʐi˦˨/,yyy,yy
diakhiri,id,ended,終了しました,/diaʔhiri/,yɶbyy,yy
날치기,ko,Snatching,スナッチ,/na̠ɭt͡ɕʰiɡi/,ɶbbyy,yy
pereigi,eo,to destroy,破壊する,/pereigi/,øøyy,yy
تطبيقي,ar,applied,適用,/tatˤbiːqijj/,ɶbyy,yy
nardini,en,nardini,ナルディーニ,/nɑɹˈdini/,ɑyy,yy
strykniini,fi,strychnin,ストライクニン,/ˈstrykniini/,bbybyyy,yy
dorine,en,dorine,ドリン,/dɔˈɹini/,ɔyy,yy
frisyyri,fi,friski,フリスキー,/ˈfrisyyri/,byyyy,yy
attributs,fr,attributes,属性,/atʁiby/,ɶbyy,yy
