word,word_lang,word_en,word_ja,word_ipa,word_ipa_rhyme,match_ipa_rhyme
tappio,fi,loss,損失,/ˈtɑppio/,ɑbyo,ɑb
kasvaa,fi,grow,育つ,/ˈkɑsvɑɑ/,ɑbɑɑ,ɑb
sanglier,fr,Boar,イノシシ,/sɑ̃glije/,ɑbyø,ɑb
alkaa,fi,start,始める,/ˈɑlkɑɑ/,ɑbɑɑ,ɑb
valvonta,fi,control,コントロール,/ˈvɑlvontɑ/,ɑbomɑ,ɑb
vastata,fi,answer,答え,/ˈvɑstɑtɑ/,ɑbɑɑ,ɑb
lopsided,en,lopsided,偏った,/ˈɫɑpˈsaɪdɪd/,ɑbɶʏʏb,ɑb
koslow,en,koslow,コスロー,/ˈkɑsɫoʊ/,ɑboʊ,ɑb
enfuirez,fr,run over,走り去る,/ɑ̃fɥiʁe/,ɑbyø,ɑb
wahlloseren,de,more indiscriminately,より無差別に,/ˈvɑlloːsɐ̯ən/,ɑboɐəm,ɑb
maslow,en,maslow,マスロー,/ˈmɑsɫoʊ/,ɑboʊ,ɑb
enfouiras,fr,will be buried,埋葬されます,/ɑ̃fwiʁa/,ɑbyɶ,ɑb
optimist,en,optimist,楽観主義者,/ˈɑptəmɪst/,ɑbəʏbb,ɑb
tagenden,de,day -to -day,日々,/ˈtɑːkˌʔɛndən/,ɑbœməm,ɑb
gastiere,de,guest,ゲスト,/gɑsˈtiːɾe/,ɑbyø,ɑb
