word,word_lang,word_en,word_ja,word_ipa,word_ipa_rhyme,match_ipa_rhyme
atomo,eo,atom,原子,/atomo/,ɶoo,ɶo
サソリ,ja,Scorpion,サソリ,/sasoɾi/,ɶoy,ɶo
ハロウィーン,ja,Halloween,ハロウィーン,/haɾoɯiːɴ/,ɶouym,ɶo
加速,ja,acceleration,加速,/kasokɯ/,ɶou,ɶo
adopsi,id,adoption,可決,/adopsi/,ɶoby,ɶo
avocat,ro,lawyer,法律家,/avokat/,ɶoɶb,ɶo
アコード,ja,Accord,アコード,/akoːdo/,ɶoo,ɶo
河口,ja,Estuary,河口,/kakoɯ/,ɶou,ɶo
Ausrüstung,de,gear,装備,/ˈʔaosˌɾʏstʊŋ/,ɶobʏbʊm,ɶo
河床,ja,Riverbed,河床,/kaɕoɯ/,ɶou,ɶo
canotaj,ro,rowing,ローイング,/kanotaʒ/,ɶoɶ,ɶo
バオバブ,ja,Baobab,バオバブ,/baobabɯ/,ɶoɶu,ɶo
Auflösung,de,resolution,解像度,/ˈʔaofˌløːzʊŋ/,ɶobøʊm,ɶo
なお書,ja,Book,なお書,/naogaki/,ɶoɶy,ɶo
parodio,es,Parodio,パロディオ,/paɾoðjo/,ɶobo,ɶo
가동질,ko,Mobility,,/ka̠do̞ŋd͡ʑiɭ/,ɶomby,ɶo
腊肉,zh-cn,Bacon,ベーコン,/la˥˩ ʐoʊ˥˩/,ɶoʊ,ɶo
lá cờ đầu,vi,flag,国旗,/la˩˧ kɤ˦˨ dɤ̆w˦˨/,ɶoo,ɶo
arroser,fr,water,水,/aʁoze/,ɶoø,ɶo
giả đồng hình,vi,copper,銅,/ja˧˩˨ doŋ͡m˦˨ hin˦˨/,ɶommym,ɶo
kaufstarkes,de,buying strong,強い購入,/ˈkaofstaɾkəs/,ɶobbɶəb,ɶo
가로대,ko,crossbar,クロスバー,/ka̠ɾo̞dɛ̝/,ɶoœ,ɶo
avontur,id,adventure,冒険,/avontur/,ɶomu,ɶo
Ĥarkovo,eo,Kharkov,ハルコフ,/xarkovo/,ɶoo,ɶo
Napóleons,is,Napoleon,ナポレオン,/naːpoulɛɔns/,ɶouœɔmb,ɶo
ajorras,es,Ajorras,アジョラス,/axoras/,ɶoɶb,ɶo
