word,word_lang,word_en,word_ja,word_ipa,word_ipa_rhyme,match_ipa_rhyme
femeie,ro,woman,女性,/femeje/,øøø,øø
segmento,es,segment,セグメント,/seɣmento/,øømo,øø
ejemplo,es,example,例,/exemplo/,øømbo,øø
belleza,es,beauty,美しさ,/beʎeθa/,øøɶ,øø
レベル,ja,level,レベル,/ɾebeɾɯ/,øøu,øø
herbejo,eo,a meadow,牧草地,/herbeio/,øøyo,øø
elección,es,choice,選択,/eleˈkθjon/,øøbbom,øø
elekto,eo,Choice,選択,/elekto/,øøbo,øø
decencia,es,decency,品位,/deθenθja/,øømbɶ,øø
selección,es,selection,選択,/seleˈkθjon/,øøbbom,øø
descellasse,fr,unobtil,Unobtil,/deselas/,øøɶb,øø
refera,ro,concerns,懸念,/refera/,øøɶ,øø
seepia,fi,sepia,セピア,/ˈseepiɑ/,øøyɑ,øø
ヘディング,ja,heading,ヘディング,/hedeiɴgɯ/,øøymu,øø
edespäin,fi,on the sake of,のために,/ˈedespæin/,øøbæym,øø
Sehfehlern,de,Visual defects,視覚的欠陥,/ˈzefelɛɾn/,øøœm,øø
evento,eo,event,イベント,/evento/,øømo,øø
ghế tréo,vi,intersection,交差点,/ɣe˩˧ ʈeo˩˧/,øøo,øø
feleșag,ro,Feleșag,フェレアグ,/feleʃaɡ/,øøɶb,øø
責苦,ja,Depression,責苦,/semekɯ/,øøu,øø
