word,word_lang,word_en,word_ja,word_ipa,word_ipa_rhyme,match_ipa_rhyme
surgery,en,surgery,手術,/ˈsɝdʒɝi/,əbəy,əb
Bergbau,de,Mining,マイニング,/bəˈɾkbao/,əbɶo,əb
Betrachtung,de,Consideration,考慮,/bəˈtɾaxtʊŋ/,əbɶbʊm,əb
răbdare,ro,patience,忍耐,/rəbdare/,əbɶø,əb
tăcere,ro,Silence,沈黙,/tətʃere/,əbøø,əb
logistics,en,logistics,ロジスティクス,/ɫəˈdʒɪstɪks/,əbʏbʏbb,əb
supply,en,supply,供給,/səˈpɫaɪ/,əbɶʏ,əb
kejadian,id,incident,インシデント,/kədʒadian/,əbɶyɶm,əb
纸牌,zh-cn,card,カード,/ʈʂɚ˨˩˦ pʰaɪ˧˥/,əbɶʏ,əb
replacions,fr,replacions,交換,/ʁəplasjɔ̃/,əbɶbɔ,əb
时间点,zh-cn,Time point,時点,/ʂɚ˧˥ tɕjɛn˥˥ tjɛn˨˩˦/,əbbœmbœm,əb
lăstărel,ro,Lăstărel,l¯rel,/ləstərel/,əbəøb,əb
Geldstücke,de,Compartments,コンパートメント,/gəˈldʃtʏkə/,əbbʏə,əb
mccredie,en,mccredie,マクレディ,/məˈkɹidi/,əbyy,əb
regreffiez,fr,regret,後悔,/ʁəgʁefje/,əbøbø,əb
getränkter,de,beer,ビール,/gəˈtɾɛŋktɐ̯/,əbœmbɐ,əb
betrübter,de,sad,悲しい,/bəˈtɾʏptɐ̯/,əbʏbɐ,əb
utzinger,en,utzinger,ウッツィンガー,/ˈətzɪŋɝ/,əbʏə,əb
