word,word_lang,word_en,word_ja,word_ipa,word_ipa_rhyme,match_ipa_rhyme
멍청이,ko,dummy,ダミー,/mʌ̹ŋt͡ɕʰʌ̹ŋi/,ɔmbbɔy,ɔy
다이어리,ko,diary,日記,/ta̠iʌ̹ɾi/,ɶyɔy,ɔy
엉덩이,ko,hip,ヒップ,/ˈɘːŋdʌ̹ŋi/,ɘmɔy,ɔy
colonie,fr,colony,コロニー,/kɔlɔni/,ɔɔy,ɔy
할머니,ko,grandmother,祖母,/ha̠ɭmʌ̹ni/,ɶɔy,ɔy
덩어리,ko,Lump,塊,/tʌ̹ŋʌ̹ɾi/,ɔɔy,ɔy
zoologie,fr,zoology,動物学,/zɔɔlɔʒi/,ɔɔɔy,ɔy
brocoli,fr,broccoli,ブロッコリ,/bʁɔkɔli/,bɔɔy,ɔy
萝卜泥,zh-cn,Radish,だいこん,/luɔ˧˥ pɔ˧ ni˧˥/,uɔɔy,ɔy
íshokkí,is,hockey,ホッケー,/iːshɔhci/,ybɔy,ɔy
latorre,/ɫɑˈtɔɹi/,latorre,latorre,ɑɔy,en,ɔy
mcgroarty,/məˈɡɹɔɹti/,mcgroarty,McGroarty,əbɔy,en,ɔy
deportee,en,deportee,追放者,/ˌdipɔɹˈti/,yɔy,ɔy
Briefporti,de,Postporto,postporto,/ˈbriːfpɔɾti/,bybɔy,ɔy
座椅,zh-cn,Seat,シート,/tsuɔ˥˩ i˨˩˦/,buɔy,ɔy
