word,word_lang,word_en,word_ja,word_ipa,word_ipa_rhyme,match_ipa_rhyme
amenidad,es,amenity,アメニティ,/ameniðað/,ɶøyɶb,ɶb
المعتقل,ar,Detainee,拘留者,/aːlmuʕtaqal/,ɶbubɶɶb,ɶb
diversidad,es,diversity,多様性,/diβeɾsiðað/,yøyɶb,ɶb
الاقتراع,ar,Voting,投票,/aːliqtiraːʕ/,ɶybyɶb,ɶb
الهندباء,ar,Dandelion,タンポポ,/aːlhindibaːʔ/,ɶbymyɶb,ɶb
vitalidad,es,vitality,活力,/bitaliðað/,yɶyɶb,ɶb
seperempat,id,a quarter,四半期,/səpərəmpat/,əəəmɶb,ɶb
الاعتزاز,ar,Pride,誇り,/aːliʕtizaːz/,ɶybyɶb,ɶb
المملح,ar,Salt,塩,/aːlmumallaħ/,ɶbuɶbɶb,ɶb
antigüedad,es,antiquity,古代,/antiɣweðað/,ɶmyøɶb,ɶb
وكإستبداد,ar,And as tyranny,そして専制政治として,/wakaistibdaːd/,ɶɶybybɶb,ɶb
khinh người như rác,vi,disdain like trash,ゴミのように軽da,/xin˧˥ ŋɯəj˦˨ ɲɯ˧˥ ʐak˦˥/,ymuəuɶb,ɶb
기계공학,ko,Mechanical engineering,機械工学,/kiɡje̞ɡo̞ŋɦa̠k̚/,ybøomɶb,ɶb
Ärmelkanal,de,Moor canal,ムーア運河,/ʔɛɾmɛlˈkanal/,œœbɶɶb,ɶb
전후개각,ko,Confectionation before and after,前後の菓子,/t͡ɕʌ̹nβuɡɛ̝ɡa̠k̚/,bɔmuœɶb,ɶb
담보계약,ko,Collateral contract,担保契約,/ta̠mbo̞ɡje̞ja̠k̚/,ɶmobøɶb,ɶb
vid-al-vide al,eo,vis-to-face to,顔に向かう,/vidalvide al/,yɶbyøɶb,ɶb
entrecoupasse,fr,intercouapass,Intercouapass,/ɑ̃tʁəkupas/,ɑbəuɶb,ɶb
champagnisasse,fr,champagnisasse,Champagnisasse,/ʃɑ̃paɲizas/,ɑɶyɶb,ɶb
entrelardassent,fr,entry,エントリ,/ɑ̃tʁəlaʁdas/,ɑbəɶbɶb,ɶb
spontanitas,id,spontaneity,自発性,/spontanitas/,bomɶyɶb,ɶb
padecieras,es,You suffer,あなたは苦しんでいます,/paðeθjeɾas/,ɶøbøɶb,ɶb
