word,word_lang,word_en,word_ja,word_ipa,word_ipa_rhyme,match_ipa_rhyme
savuke,fi,cigarette,シガレット,/ˈsɑvuke/,ɑuø,uø
curcubeu,ro,rainbow,虹,/kurkubew/,uuø,uø
眠気,ja,sleepiness,眠気,/nemɯke/,øuø,uø
蹄,ja,hoof,蹄,/çizɯme/,yuø,uø
iepure,ro,rabbit,ウサギ,/jepure/,øuø,uø
auge,es,boom,ブーム,/auxe/,ɶuø,uø
sesiune,ro,session,セッション,/sesiune/,øyuø,uø
strugure,ro,grapes,ブドウ,/struɡure/,bbuuø,uø
épouser,fr,marry,結婚,/epuze/,øuø,uø
enroulez,fr,wrap,包む,/ɑ̃ʁule/,ɑuø,uø
konklude,eo,in conclusion,結論は,/konklude/,ombuø,uø
삼부회,ko,Trilateral,三国間,/sʰa̠mbuɦø̞/,bɶmuø,uø
aculeu,ro,aculeu,aculeu,/akulew/,ɶuø,uø
caoutchouteux,fr,rubbery,ゴム,/kautʃutø/,ɶubuø,uø
laivue,fi,squadron,飛行隊,/ˈlɑivue/,ɑyuø,uø
야유회,ko,Picnic,ピクニック,/ja̠juɦø̞/,ɶuø,uø
patulle,es,Patulle,パトゥル,/patuʎe/,ɶuø,uø
lisuke,fi,side dish,副菜,/ˈlisuke/,yuø,uø
번드레,ko,Bundle,バンドル,/pʌ̹ndɯɾe̞/,ɔmuø,uø
