word,word_lang,word_en,word_ja,word_ipa,word_ipa_rhyme,match_ipa_rhyme
长方形,zh-cn,rectangle,矩形,/ʈʂʰɑŋ˧˥ fɑŋ˥˥ ɕɪŋ˧˥/,ɑmɑmʏm,ɑm
kammio,fi,chamber,チャンバー,/ˈkɑmmio/,ɑmyo,ɑm
contractor,en,contractor,請負業者,/ˈkɑnˌtɹæktɝ/,ɑmbæbə,ɑm
畅销书,zh-cn,best seller,ベスト・セラー,/ʈʂʰɑŋ˥˩ ɕjɑʊ˥˥ ʂu˥˥/,ɑmbɑʊu,ɑm
pamfletti,fi,pamphlet,パンフレット,/ˈpɑmfletti/,ɑmbøby,ɑm
网络,zh-cn,network,通信網,/wɑŋ˨˩˦ luɔ˥˩/,ɑmuɔ,ɑm
mambo,en,mambo,マンボ,/ˈmɑmboʊ/,ɑmoʊ,ɑm
antiikki,fi,antique,アンティーク,/ˈɑntiikki/,ɑmyyby,ɑm
longitude,en,longitude,経度,/ˈɫɑndʒəˌtud/,ɑmbəub,ɑm
santilli,en,santilli,サンティリ,/sɑnˈtiɫi/,ɑmyy,ɑm
杨桃,zh-cn,Caramel,カラメル,/jɑŋ˧˥ tʰɑʊ˧˥/,ɑmbɑʊ,ɑm
Bahnfahrten,de,Train trips,列車旅行,/ˈbɑnfɑɾtən/,ɑmɑəm,ɑm
kantiger,de,angular,角度,/ˈkɑntɪgɐ̯/,ɑmʏɐ,ɑm
bombmaker,en,bombmaker,爆弾メーカー,/ˈbɑmmeɪkɝ/,ɑmøʏə,ɑm
andante,fi,Andante,アンダンテ,/ˈɑndɑnte/,ɑmɑmø,ɑm
场面上,zh-cn,On the scene,シーンで,/ʈʂʰɑŋ˨˩˦ mjɛn˥˩ ʂɑŋ˧/,ɑmmœmɑm,ɑm
Bahngleisen,de,Train tracks,線路,/ˈbɑnglaezən/,ɑmbɶøəm,ɑm
Kantinen,de,Canteen,食堂,/ˈkɑntɪnən/,ɑmʏəm,ɑm
