word,word_lang,word_en,word_ja,word_ipa,word_ipa_rhyme,match_ipa_rhyme
collateral,en,collateral,担保,/kəˈɫætɝəɫ/,əæəə,əə
retina,en,retina,網膜,/ˈɹɛtənə/,œəə,əə
capital,en,capital,資本,/ˈkæpətəɫ/,æəə,əə
formula,en,formula,方式,/ˈfɔɹmjəɫə/,ɔməə,əə
carnival,en,carnival,カーニバル,/ˈkɑɹnəvəɫ/,ɑəə,əə
governor,en,governor,知事,/ˈɡəvɝnɝ/,əəə,əə
vinegar,en,vinegar,お酢,/ˈvɪnəɡɝ/,ʏəə,əə
decimal,en,decimal,小数,/ˈdɛsəməɫ/,œəə,əə
miracle,en,miracle,奇跡,/ˈmɪɹəkəɫ/,ʏəə,əə
clavicle,en,clavicle,鎖骨,/ˈkɫævəkəɫ/,bæəə,əə
gondola,en,gondola,ゴンドラ,/ˈɡɑndəɫə/,ɑməə,əə
vegetable,en,vegetable,野菜,/ˈvɛdʒtəbəɫ/,œbəə,əə
article,en,article,論文,/ˈɑɹtəkəɫ/,ɑəə,əə
Tiefsee,de,Deep sea,深海,/ˈtiːfzəə/,ybəə,əə
tumbărău,ro,Tumbărău,Tumbîrò,/tumbərəw/,uməə,əə
molălău,ro,Molălău,モルラ,/molələw/,oəə,əə
表示式,zh-cn,Represent,代表する,/pjɑʊ˨˩˦ ʂɚ˥˩ ʂɚ˥˩/,bɑʊəə,əə
Embleme,/ˈʔɛmbləmə/,Emblems,エンブレム,œmbəə,de,əə
mendeder,/məndədər/,dedeter,Dedeter,əməə,id,əə
măgădău,ro,Măgădău,マガダウ,/məɡədəw/,əəə,əə
Püree,de,puree,ピューレ,/ˈpyːɾəə/,yəə,əə
lacrămă,ro,tears,涙,/lakrəmə/,ɶbəə,əə
