word,word_lang,word_en,word_ja,word_ipa,word_ipa_rhyme,match_ipa_rhyme
presencia,es,presence,面前,/pɾesenθja/,bøømbɶ,bɶ
hollusta,is,allegiance,忠誠,/hɔtlʏsta/,ɔbʏbɶ,bɶ
변호사,ko,lawyer,法律家,/pjʌ̹nβo̞sʰa̠/,bɔmobɶ,bɶ
무화과,ko,FIG,図,/muβwa̠ɡwa̠/,ubɶbɶ,bɶ
회계사,ko,accountant,会計士,/hø̞ɡje̞sʰa̠/,øbøbɶ,bɶ
agencia,es,agency,エージェンシー,/axenθja/,ɶømbɶ,bɶ
자회사,ko,Subsidiary company,子会社,/t͡ɕa̠ɦø̞sʰa̠/,bɶøbɶ,bɶ
プランジャー,ja,Planger,プランジャー,/pɯɾaɴdʑaː/,uɶmbɶ,bɶ
거주자,ko,resident,居住者,/kʌ̹d͡ʑud͡ʑa̠/,ɔbubɶ,bɶ
スリッパ,ja,slipper,スリッパ,/sɯɾipːa/,uybɶ,bɶ
クラッカー,ja,cracker,クラッカー,/kɯɾakːaː/,uɶbɶ,bɶ
普通话,zh-cn,mandarin,マンダリン,/pʰu˨˩˦ tʰʊŋ˥˥ xwa˥˩/,bubʊmbɶ,bɶ
familia,es,family,家族,/familja/,ɶybɶ,bɶ
مبعثر,ar,Scattered,散らばっている,/mubaʕθar/,uɶbɶ,bɶ
プレッシャー,ja,pressure,プレッシャー,/pɯɾeɕːaː/,uøbɶ,bɶ
licencia,es,license,ライセンス,/liθenθja/,yømbɶ,bɶ
戏剧化,zh-cn,Drama,ドラマ,/ɕi˥˩ tɕy˥˩ xwa˥˩/,ybybɶ,bɶ
양탄자,ko,carpet,カーペット,/ja̠ŋtʰa̠nd͡ʑa̠/,ɶmbɶmbɶ,bɶ
alfombra,es,rug,ラグ,/alfombɾa/,ɶbombɶ,bɶ
운전사,ko,driver,運転者,/und͡ʑʌ̹nsʰa̠/,umbɔmbɶ,bɶ
حرج,ar,HARAJ,ハラジ,/ħaridʒa/,ɶybɶ,bɶ
أزعج,ar,gig,ギグ,/ʔazʕadʒa/,ɶbɶbɶ,bɶ
infancia,es,childhood,子供時代,/imfanθja/,ymɶmbɶ,bɶ
encuesta,es,poll,世論調査,/eŋkwesta/,ømbøbɶ,bɶ
간호사,ko,nurse,看護婦,/ka̠nβo̞sʰa̠/,ɶmobɶ,bɶ
artista,es,artist,アーティスト,/aɾtista/,ɶybɶ,bɶ
艺术家,zh-cn,artist,アーティスト,/i˥˩ ʂu˥˩ tɕja˥˥/,yubbɶ,bɶ
adapta,ro,adapt,適応する,/adapta/,ɶɶbɶ,bɶ
instancia,es,instance,実例,/instanθja/,ymbɶmbɶ,bɶ
orquesta,es,orchestra,オーケストラ,/oɾkesta/,oøbɶ,bɶ
운동화,ko,running shoes,ランニングシューズ,/undo̞ŋβwa̠/,umombɶ,bɶ
광행차,ko,Mine,私の,/kwa̠ŋɦɛ̝ŋt͡ɕʰa̠/,bɶmœmbbɶ,bɶ
confortas,fr,comfort,快適,/kɔ̃fɔʁta/,ɔɔbɶ,bɶ
dầu bạc hà,vi,mint oil,ミントオイル,/jɤ̆w˦˨ bak˨ˀ˩ʔ ha˦˨/,oɶbbɶ,bɶ
công thức hoá,vi,formula,方式,/koŋ͡m˧˥ tʰɯk˦˥ hwa˩˧/,ommbubɶ,bɶ
sălcuța,ro,Sălcuța,sælcuța,/səlkutsa/,əbubɶ,bɶ
groteska,eo,grotesque,グロテスク,/groteska/,boøbɶ,bɶ
adiknya,id,his sister,妹,/adiʔɲa/,ɶybɶ,bɶ
úrlausnar,is,resolution,解像度,/urlœistnar/,uœybbɶ,bɶ
malnobla,eo,vile,卑劣,/malnobla/,ɶbobɶ,bɶ
nón quai thao,/nɔŋ͡m˩˧ waj˧˥ tʰaw˧˥/,Vietnam top hat,ベトナムのトップハット,ɔmmɶbɶ,vi,bɶ
edzeca,eo,marriage,結婚,/ed͡zet͡sa/,øbøbɶ,bɶ
tiểu thuyết hóa,vi,novelization,新規化,/tiəw˧˩˨ tʰwiək˦˥ hwa˩˧/,yəbyəbɶ,bɶ
độ lệch pha,vi,phase deviation,位相偏差,/do˨ˀ˩ʔ let˨ˀ˩ʔ fa˧˥/,obøbbɶ,bɶ
Schlagerstar,de,Pop star,アイドル,/ʃlɑgɛɾstaɽ/,ɑœbɶ,bɶ
回电话,/xweɪ˧˥ tjɛn˥˩ xwa˥˩/,call back,折り返し電話,bøʏbœmbɶ,zh-cn,bɶ
افاض,/ʔafaːdˤa/,Vow,誓い,ɶɶbɶ,ar,bɶ
뇌랗다,ko,Brain,脳,/nø̞ɾa̠tʰa̠/,øɶbɶ,bɶ
اكسج,ar,Explan,説明,/ʔaksadʒa/,ɶbɶbɶ,bɶ
pangkatnya,id,rank,ランク,/paŋkatɲa/,ɶmɶbɶ,bɶ
krepuska,eo,dusk,夕暮れ,/krepuska/,bøubɶ,bɶ
leifarnar,is,the remnants,残骸,/leiːvatnar/,øyɶbɶ,bɶ
pendusta,id,liar,うそつき,/pəndusta/,əmubɶ,bɶ
xe vận tải,/sɛ˧˥ jɤ̆ŋ˨ˀ˩ʔ taj˧˩˨/,truck,トラック,œombɶ,vi,bɶ
nasibnya,id,His fate,彼の運命,/nasibɲa/,ɶybɶ,bɶ
fjaðrirnar,is,the feathers,羽,/fjaðrɪtnar/,bɶbʏbɶ,bɶ
connectas,fr,connectas,コネクタ,/kɔnɛkta/,ɔœbɶ,bɶ
kakaknya,id,his brother,彼の兄弟,/kakaʔɲa/,ɶɶbɶ,bɶ
menyiksa,id,torture,拷問,/məɲiʔsa/,əybɶ,bɶ
vòng tránh thai,vi,IUD,iud,/jɔŋ͡m˦˨ ʈan˩˧ tʰaj˧˥/,ɔmmɶmbɶ,bɶ
bergstallar,is,rock,石,/pɛrkstatlar/,œbbɶbɶ,bɶ
tangencia,es,Tangency,接線,/taŋxenθja/,ɶmømbɶ,bɶ
爆米花,zh-cn,Popcorn,ポップコーン,/pɑʊ˥˩ mi˨˩˦ xwa˥˥/,ɑʊybɶ,bɶ
Mallorca,de,Mallorca,マヨルカ,/maˈlɔʁka/,ɶɔbɶ,bɶ
