word,word_lang,word_en,word_ja,word_ipa,word_ipa_rhyme,match_ipa_rhyme
aikuinen,fi,adult,大人,/ˈɑikuinen/,ɑyuyøm,øm
volumen,es,volume,音量,/bolumen/,ouøm,øm
不機嫌,ja,Bad mood,不機嫌,/ɸɯkigeɴ/,uyøm,øm
動物園,ja,Zoo,動物園,/doɯbɯtsɯeɴ/,ouubuøm,øm
abdomen,ro,abdomen,腹部,/abdomen/,ɶboøm,øm
lautanen,fi,plate,皿,/ˈlɑutɑnen/,ɑuɑøm,øm
colagen,ro,collagen,コラーゲン,/koladʒen/,oɶbøm,øm
régimen,es,regime,政権,/ˈreximen/,øyøm,øm
出現,ja,Appearance,出現,/ɕɯtsɯgeɴ/,ubuøm,øm
imagen,es,image,画像,/imaxen/,yɶøm,øm
kukkainen,fi,floral,花,/ˈkukkɑinen/,ubɑyøm,øm
resumen,es,abstract,概要,/resumen/,øuøm,øm
virheetön,fi,without blemish,傷なし,/ˈvirheetøn/,yøøøm,øm
äkäinen,fi,cranky,クランキー,/ˈækæinen/,ææyøm,øm
直面,ja,Facing,直面,/tɕokɯmeɴ/,bouøm,øm
erogen,ro,erogenous,エラゲン,/erodʒen/,øobøm,øm
Wurzelkeim,de,Root germ,根胚芽,/ˈvʊɾtsɛlkaem/,ʊbœbɶøm,øm
tembéréng,id,potsherd,ポッサード,/təmbereŋ/,əmøøm,øm
tekonen,fi,artificial,人口的,/ˈtekonen/,øoøm,øm
setagén,id,Setagén,Setagén,/sətagen/,əɶøm,øm
sijainen,fi,Substitute,代わりの,/ˈsijɑinen/,yɑyøm,øm
đá hất lên,vi,stone,結石,/da˩˧ hɤ̆k˦˥ len˧˥/,ɶobøm,øm
diktieren,de,dictate,指示,/dɪkˈtiːɾen/,ʏbyøm,øm
Schaltieren,de,Switch on,スイッチをつける,/ʃalˈtiːɾen/,ɶbyøm,øm
irradien,/iraðjen/,Irradien,Irradien,yɶbøm,es,øm
malicien,es,Malicien,マリシエン,/maliθjen/,ɶybøm,øm
orienten,eo,east,東,/orienten/,oyømøm,øm
돌림벵,ko,Running Ben,ランニングベン,/to̞ɭʎimbe̞ŋ/,oymøm,øm
agremien,es,aggregate,集計,/aɣɾemjen/,ɶømøm,øm
enlejien,es,Enlejien,enlejien,/enlexjen/,ømøbøm,øm
