word,word_lang,word_en,word_ja,word_ipa,word_ipa_rhyme,match_ipa_rhyme
brottvísun,is,expulsion,追放,/prɔhtvisʏn/,bɔbyʏm,ʏm
misnotkun,is,abuse,乱用,/mɪːstnɔtkʏn/,ʏbbɔbʏm,ʏm
áætlun,is,plan,予定,/auːaihtlʏn/,ɶuɶybʏm,ʏm
Fingerling,de,Fingerling,フィンガーリング,/ˈfɪŋɐ̯lɪŋ/,ʏɐʏm,ʏm
纪念品,zh-cn,souvenir,お土産,/tɕi˥˩ njɛn˥˩ pʰɪn˨˩˦/,bymœmbʏm,ʏm
tilskipun,is,warrant,令状,/tʰɪlscɪpʏn/,bʏbbʏʏm,ʏm
蒲公英,zh-cn,Dandelion,タンポポ,/pʰu˧˥ kʊŋ˥˥ ɪŋ˥˥/,buʊmʏm,ʏm
methane,en,methane,メタン,/ˈmɛˌθeɪn/,œøʏm,ʏm
猫头鹰,zh-cn,owl,フクロウ,/mɑʊ˥˥ tʰoʊ˧˥ ɪŋ˥˥/,ɑʊboʊʏm,ʏm
uppgötvun,is,detection,検出,/ʏhpkœtvʏn/,ʏbœbʏm,ʏm
小提琴,zh-cn,violin,バイオリン,/ɕjɑʊ˨˩˦ tʰi˧˥ tɕʰɪn˧˥/,bɑʊbybbʏm,ʏm
Bewusstsein,de,awareness,意識,/bəˈvʊstzaɪ̯n/,əʊbbɶʏm,ʏm
befruktning,sv,fertilization,受精,/bɛfrɵkːtnɪŋ/,œbɵbbʏm,ʏm
劣根性,zh-cn,Inferior root,下根,/ljɛ˥˩ kən˥˥ ɕɪŋ˥˩/,bœəmʏm,ʏm
eveline,en,eveline,Eveline,/ˈɛvəɫɪn/,œəʏm,ʏm
国务卿,zh-cn,Secretary of State,国務長官,/kuɔ˧˥ u˥˩ tɕʰɪŋ˥˥/,uɔubbʏm,ʏm
باللجين,ar,In the ravine,渓谷で,/biaːlludʒeɪn/,yɶbubøʏm,ʏm
وكضيم,ar,And Daim,そしてダイム,/wakadˤeɪm/,ɶɶbøʏm,ʏm
Wildschützin,de,Wild shooter,ワイルドシューター,/ˈvɪltʃʏtsɪn/,ʏbbʏbʏm,ʏm
كغطيم,ar,As a cover,カバーとして,/kaɣitˤeɪm/,ɶybøʏm,ʏm
joscelyne,en,joscelyne,ジョスリン,/ˈdʒɑsɪˌɫaɪn/,bɑʏɶʏm,ʏm
وللشين,ar,And for the shin,そして、すねのために,/walilʃeɪn/,ɶybøʏm,ʏm
