word,word_lang,word_en,word_ja,word_ipa,word_ipa_rhyme,match_ipa_rhyme
inyectar,es,inject,注射,/iɲʝektaɾ/,ymøbɶ,ym
hình chữ nhật,vi,rectangle,矩形,/hin˦˨ cɯ˧˩˨ ɲɤ̆k˨ˀ˩ʔ/,ymuobb,ym
انتظار,ar,waiting,待っている,/intiðˤaːr/,ymybɶ,ym
linnoitus,fi,fortress,要塞,/ˈlinnoitus/,ymoyub,ym
rintangan,id,obstacle,障害,/rintaŋan/,ymɶɶm,ym
insertar,es,insert,入れる,/inseɾtaɾ/,ymøɶ,ym
informar,es,report,報告,/imfoɾmaɾ/,ymoɶ,ym
informa,ro,inform,知らせる,/informa/,ymoɶ,ym
勤怠,ja,Attendance,勤怠,/kiɴtai/,ymɶy,ym
熏陶,zh-cn,Influence,影響,/ɕyn˥˥ tʰɑʊ˧˥/,ymbɑʊ,ym
ひん抜く,ja,Slump,ひん抜く,/çiɴnɯkɯ/,ymuu,ym
chinoiserie,fr,chinoiserie,チノワーズ,/ʃinwazʁi/,ymɶby,ym
ingrao,en,ingrao,イングラオ,/ˈiŋɡɹaʊ/,ymbɶʊ,ym
hình tam giác,vi,triangle,三角形,/hin˦˨ tam˧˥ jak˦˥/,ymɶmɶb,ym
þinglýstar,is,registered,登録済み,/θiŋklistar/,ymbybɶ,ym
熏黑,zh-cn,Blackened,黒くなった,/ɕyn˥˥ xeɪ˥˥/,ymøʏ,ym
định nghĩa,vi,define,定義,/din˨ˀ˩ʔ ŋiə˧˩˨/,ymbyə,ym
interim,id,Interim,暫定,/intərim/,yməym,ym
