word,word_lang,word_en,word_ja,word_ipa,word_ipa_rhyme,match_ipa_rhyme
メトロ,ja,Metro,メトロ,/metoɾo/,øoo,øo
emoción,es,emotion,感情,/emoˈθjon/,øobom,øo
化粧,ja,make up,化粧,/keɕoɯ/,øou,øo
recorder,ro,recorder,レコーダー,/rekorder/,øoø,øo
epocă,ro,epoch,時代,/epokə/,øoə,øo
betoni,fi,concrete,コンクリート,/ˈbetoni/,øoy,øo
memoro,eo,Memory,メモリー,/memoro/,øoo,øo
pekoni,fi,bacon,ベーコン,/ˈpekoni/,øoy,øo
fervojo,eo,railroad,鉄道,/fervoio/,øoyo,øo
reforma,ro,reform,改革,/reforma/,øoɶ,øo
Kerosin,de,Kerosene,灯油,/ˈkeːɾozɪn/,øoʏm,øo
lèo tèo,vi,Sales Teo,販売TEO,/leo˦˨ teo˦˨/,øoøo,øo
tekohius,fi,artificial hair,人工髪,/ˈtekoˌhius/,øoyub,øo
에고이즘,ko,Egoism,エゴイズム,/e̞ɡo̞id͡ʑɯm/,øoybum,øo
외로이,ko,Lonely,さみしい,/ø̞ɾo̞i/,øoy,øo
데모토,ko,Demoto,デモト,/te̞mo̞tʰo̞/,øobo,øo
Melonen,de,Melon,メロン,/meˈloːnən/,øoəm,øo
levosas,es,Levosas,レボサ,/leβosas/,øoɶb,øo
kenollaan,fi,on the keno,ケノで,/ˈkenollɑɑn/,øobɑɑm,øo
dekorierst,de,decorating,装飾,/dekoˈɾiːɾst/,øoybb,øo
tétoron,id,Tétoron,テトロン,/tetoron/,øoom,øo
