word,word_lang,word_en,word_ja,word_ipa,word_ipa_rhyme,match_ipa_rhyme
brottvísun,is,expulsion,追放,/prɔhtvisʏn/,bɔbyʏm,bɔ
proportion,fr,proportion,割合,/pʁɔpɔʁsjɔ̃/,bɔɔbbɔ,bɔ
정어리,ko,sardine,イワシ,/t͡ɕʌ̹ŋʌ̹ɾi/,bɔɔy,bɔ
violoncelle,fr,cello,チェロ,/vjɔlɔ̃sɛl/,bɔɔœb,bɔ
protocole,fr,protocol,プロトコル,/pʁɔtɔkɔl/,bɔɔɔb,bɔ
전염병,ko,Epidemic,伝染病,/t͡ɕʌ̹ɲjʌ̹mbjʌ̹ŋ/,bɔmɔmbɔm,bɔ
Glockenturm,de,Bell tower,ベルタワー,/ˈglɔkɛntʊɾm/,bɔœmʊm,bɔ
Broschüre,de,brochure,パンフレット,/bʀɔˈʃyːʀə/,bɔyə,bɔ
violation,fr,breach,違反,/vjɔlasjɔ̃/,bɔɶbɔ,bɔ
prorogeais,fr,prorogeais,Prorogeais,/pʁɔʁɔʒɛ/,bɔɔœ,bɔ
저고리,ko,Jersey,ジャージー,/t͡ɕʌ̹ɡo̞ɾi/,bɔoy,bɔ
potturinn,is,pot,ポット,/pʰɔhtʏrɪn/,bɔʏʏm,bɔ
破谜儿,zh-cn,Puzzle,パズル,/pʰɔ˥˩ meɪ˥˩ aɻ˧/,bɔøʏɶ,bɔ
thóc lúa,vi,grain,粒,/tʰɔk͡p˦˥ luə˩˧/,bɔbbuə,bɔ
Freundesmund,de,Friend,友達,/ˈfɾɔøndɛsmʊnt/,bɔømœbʊmb,bɔ
georgio,en,georgio,ジョージオ,/ˈdʒɔɹˌdʒioʊ/,bɔbyoʊ,bɔ
Programmzweigs,de,Program branch,プログラムブランチ,/ˈpɾɔgɾammtsvaeks/,bɔbɶmmbbɶøbb,bɔ
florescue,en,florescue,florescue,/ˈfɫɔɹəskju/,bɔəbbu,bɔ
