word,word_lang,word_en,word_ja,word_ipa,word_ipa_rhyme,match_ipa_rhyme
plaidoyer,fr,advocacy,アドボカシー,/plɛdwaje/,bœbɶø,bœ
brennisteinn,is,sulphur,硫黄,/prɛnɪstɛjtn̥/,bœʏbœbm,bœ
생산자,ko,producer,プロデューサー,/sʰɛ̝ŋsʰa̠nd͡ʑa̠/,bœmbɶmbɶ,bœ
纤维,zh-cn,fiber,ファイバ,/ɕjɛn˥˥ weɪ˧˥/,bœmøʏ,bœ
鞋带,zh-cn,shoelace,靴紐,/ɕjɛ˧˥ taɪ˥˩/,bœɶʏ,bœ
생리학,ko,Physiology,生理,/sʰɛ̝ŋniɦa̠k̚/,bœmyɶb,bœ
prentari,is,printer,プリンター,/pʰrɛn̥tarɪ/,bœmɶʏ,bœ
plaisanter,fr,to joke,ジョークに,/plɛzɑ̃te/,bœɑø,bœ
félagi,is,companion,仲間,/fjɛːlaijɪ/,bœɶyʏ,bœ
cello,en,cello,チェロ,/ˈtʃɛɫoʊ/,bœoʊ,bœ
쇄빙선,ko,icebreaker,砕氷船,/ˈsʰwɛ̝ːbiŋsʰʌ̹n/,bœymbɔm,bœ
þröskuldur,is,threshold,しきい値,/θrœskʏltʏr/,bœbʏbʏ,bœ
天才,zh-cn,genius,,/tʰjɛn˥˥ tsʰaɪ˧˥/,bœmbbɶʏ,bœ
prestataire,fr,service provider,サービスプロバイダー,/pʁɛstatɛʁ/,bœbɶœb,bœ
scheduling,en,scheduling,スケジューリング,/ˈskɛdʒuɫɪŋ/,bœbuʏm,bœ
gentleman,fr,gentleman,紳士,/dʒɛntləman/,bœmbəɶm,bœ
genex's,en,genex's,ジェネックスの,/ˈdʒɛnɛksɪz/,bœœbʏb,bœ
Präsidien,de,Presidium,プレシジウム,/pɾɛziˈdiːən/,bœyyəm,bœ
Krebsgeschwulst,de,Cancer,癌,/ˈkɾɛpsgɛʃvʊlst/,bœbbœʊbbb,bœ
색안경,ko,sunglasses,サングラス,/sʰɛ̝ɡa̠nɡjʌ̹ŋ/,bœɶmbɔm,bœ
chesterfield,en,chesterfield,チェスターフィールド,/ˈtʃɛstɝˌfiɫd/,bœbəyb,bœ
thêu thùa,vi,embroider,刺繍,/tʰɛu˧˥ tʰuə˦˨/,bœubuə,bœ
재결합,ko,reunion,再会,/t͡ɕɛ̝ɡjʌ̹ɾɦa̠p̚/,bœbɔɶb,bœ
Strebbreite,de,Striving width,努力幅,/ʃtɾɛˈbˈɾəiːtə/,bœbəyə,bœ
thèm giỏ dãi,vi,crave basket,切望バスケット,/tʰɛm˦˨ jɔ˧˩˨ jaj˧˩˨/,bœmɔɶ,bœ
생존권,ko,Liveliness,活気,/sʰɛ̝ŋd͡ʑo̞nɡwʌ̹n/,bœmbombɔm,bœ
stefnuskjal,is,policy,ポリシー,/stɛpnʏscaːl/,bœbʏbɶb,bœ
编号,zh-cn,Numbering,番号付け,/pjɛn˥˥ xɑʊ˥˩/,bœmɑʊ,bœ
tiercerons,fr,tiercers,階層,/tjɛʁsəʁɔ̃/,bœbəɔ,bœ
zermürbtest,de,tumbler test,タンブラーテスト,/tsɛːɐ̯ˈmʏɾptɛst/,bœɐʏbœbb,bœ
chemerinsky,en,chemerinsky,Chemerinsky,/ˌtʃɛmɝˈɪnski/,bœəʏmby,bœ
새서방,ko,Saemseo Room,Saemseo Room,/sʰɛ̝sʰʌ̹ba̠ŋ/,bœbɔɶm,bœ
