word,word_lang,word_en,word_ja,word_ipa,word_ipa_rhyme,match_ipa_rhyme
مقتطف,ar,extract,エキス,/muqtatˤaf/,ubɶbɶb,ub
مستورد,ar,imported,輸入,/mustaʊrid/,ubɶʊyb,ub
útskýra,is,explain,説明,/uːtscira/,ubbyɶ,ub
útlagi,is,outdoor,屋外,/uːtlaijɪ/,ubɶyʏ,ub
kulkea,fi,pass,合格,/ˈkulkeɑ/,ubøɑ,ub
يضيف,ar,Add,追加,/judˤajjif/,ubɶyb,ub
tulkita,fi,interpret,解釈,/ˈtulkitɑ/,ubyɑ,ub
tutkia,fi,explore,見る,/ˈtutkiɑ/,ubyɑ,ub
مستطيل,ar,A rectangle,長方形,/mustatˤiːl/,ubɶbyb,ub
مختلق,ar,Feigned,装った,/muxtaliq/,ubɶyb,ub
부스럼,ko,boil,沸騰させる,/pusʰɯɾʌ̹m/,ubuɔm,ub
khúc khuỷu,vi,bend,曲げる,/xuk͡p˦˥ xwiu˧˩˨/,ubbbyu,ub
ultimen,es,Last,最後,/ultimen/,ubyøm,ub
sulfidi,fi,sulfide,硫化物,/ˈsulfidi/,ubyy,ub
útskornum,is,carved,刻まれた,/uːtskɔrtnʏm/,ubbɔbʏm,ub
cụt thun lủn,vi,tasted,味がした,/kuk͡p˨ˀ˩ʔ tʰuŋ͡m˧˥ luŋ͡m˧˩˨/,ubbbbummumm,ub
득하다,ko,Get,得る,/tɯkʰa̠da̠/,ubɶɶ,ub
rulpremi,eo,to push,プッシュする,/rulpremi/,ubbøy,ub
fourbissant,fr,pulling,引っ張る,/fuʁbisɑ̃/,ubyɑ,ub
nucleotide,en,nucleotide,ヌクレオチド,/ˈnukɫiəˌtaɪd/,ubyəɶʏb,ub
