word,word_lang,word_en,word_ja,word_ipa,word_ipa_rhyme,match_ipa_rhyme
المنزلق,ar,Sliding,スライディング,/aːlmunzaliq/,ɶbumɶyb,yb
Gelegenheit,de,opportunity,機会,/gəlegɛnˈəiːt/,əøœməyb,yb
catálisis,es,catalysis,触媒,/kaˈtalisis/,ɶɶyyb,yb
Schlaflosigkeit,de,insomnia,不眠症,/ʃlaflozɪkˈkəiːt/,ɶboʏbəyb,yb
Lebensfähigkeit,de,viability,実行可能性,/lebɛnsfɛɪkˈkəiːt/,øœmbœʏbəyb,yb
hipótesis,es,hypothesis,仮説,/iˈpotesis/,yoøyb,yb
ferrocarril,es,railway,鉄道,/ferokaril/,øoɶyb,yb
calculatrice,fr,calculator,電卓,/kalkylatʁis/,ɶbyɶbyb,yb
المستكشف,ar,Explorer,冒険者,/aːlmustakʃif/,ɶbubɶbyb,yb
플라스틱,ko,plastic,プラスチック,/pʰɯɭɭa̠sʰɯtʰik̚/,buɶbubyb,yb
silmälasit,fi,eyeglasses,眼鏡,/ˈsilmæˌlɑsit/,ybæɑyb,yb
주주모집,ko,Recruitment of shareholders,株主の募集,/t͡ɕud͡ʑumo̞d͡ʑip̚/,bubuobyb,yb
فللسبيخ,ar,Ladbakh,ラッドバク,/falilsabiːx/,ɶybɶyb,yb
lyklaborðið,is,keyboard,キーボード,/lɪhklapɔrðið/,ʏbɶɔyb,yb
كاليرابيع,ar,Calcrades,カレード,/kaaːljaraːbiːʕ/,ɶɶbɶɶyb,yb
antibiotik,id,antibiotics,抗生物質,/antibiotiʔ/,ɶmyyoyb,yb
horticultures,fr,horticultures,園芸,/ɔʁtikyltyʁ/,ɔbyybyb,yb
paparazzis,en,paparazzis,パパラツィス,/ˌpɑpɑˈɹɔˌziz/,ɑɑɔyb,yb
macrostructure,/makʁɔstʁyktyʁ/,macrostructure,マクロ構造,ɶbɔbbybyb,fr,yb
وبتدجيل,ar,And with a costume,そして衣装で,/wabitaddʒiːl/,ɶyɶbbyb,yb
instanciaseis,es,instance,実例,/instanθjaseis/,ymbɶmbɶøyb,yb
Verlassenheit,de,Abandonment,放棄,/fɛːɐ̯laszɛnˈəiːt/,œɐɶbœməyb,yb
واخشب,ar,And wood,と木,/waʔuxaʃʃib/,ɶuɶyb,yb
하계 올림픽,ko,Summer Olympics,夏季オリンピック,/ha̠ɡje̞ o̞ɭʎimpʰik̚/,ɶbøoymbyb,yb
