word,word_lang,word_en,word_ja,word_ipa,word_ipa_rhyme,match_ipa_rhyme
バックパック,ja,Backpack,バックパック,/bakːɯpakːɯ/,ɶbuɶbu,bu
echilibru,ro,balance,残高,/ekʲ̩ilibru/,øyyybu,bu
スクラップ,ja,scrap,スクラップ,/sɯkɯɾapːɯ/,uuɶbu,bu
suolakurkku,fi,pickle,ピクルス,/ˈsuolɑˌkurkku/,uoɑubu,bu
セラミック,ja,ceramic,セラミック,/seɾamikːɯ/,øɶybu,bu
リーダーシップ,ja,leadership,リーダーシップ,/ɾiːdaːɕipːɯ/,yɶybu,bu
アンダーシャツ,ja,Under shirt,アンダーシャツ,/aɴdaːɕatsɯ/,ɶmɶɶbu,bu
恐怖分子,zh-cn,terrorist,テロリスト,/kʰʊŋ˨˩˦ pu˥˩ fən˥˩ tsɯ˧/,bʊmuəmbu,bu
프로젝트,ko,project,事業,/pʰɯɾo̞d͡ʑe̞k̚tʰɯ/,buobøbbu,bu
ファブリック,ja,fabric,ファブリック,/ɸabɯɾikːɯ/,ɶuybu,bu
norimatsu,en,norimatsu,ノリマツ,/ˌnɔɹiˈmɑtsu/,ɔyɑbu,bu
捣乱分子,zh-cn,Disappointment,失望,/tɑʊ˨˩˦ lwan˥˩ fən˥˩ tsɯ˧/,ɑʊbɶməmbu,bu
apikultur,id,APICULTURE,Apiculture,/apikultur/,ɶyubu,bu
风险投资,zh-cn,Venture capital,ベンチャーキャピタル,/fɤŋ˥˥ ɕjɛn˨˩˦ tʰoʊ˧˥ tsɯ˥˥/,ombœmboʊbu,bu
agematsu,en,agematsu,Agematsu,/ˈæɡəˈmætsu/,æəæbu,bu
mâm son bát sứ,vi,Porcelain lipstick tray,磁器の口紅トレイ,/mɤ̆m˧˥ ʂɔŋ͡m˧˥ bak˦˥ ʂɯ˩˧/,omɔmmɶbu,bu
microtubule,en,microtubule,微小管,/ˈmaɪˌkɹoʊˈtubjuɫ/,ɶʏboʊubu,bu
nasihatku,id,My advice,私のアドバイス,/nasihatku/,ɶyɶbu,bu
Warenausfuhr,de,Goods export,商品の輸出,/ˈvɑːɾenaosfuɾ/,ɑøɶobu,bu
