word,word_lang,word_en,word_ja,word_ipa,word_ipa_rhyme,match_ipa_rhyme
déduction,fr,deduction,控除,/dedyksjɔ̃/,øybbɔ,øy
guerrilla,es,warfare,戦争,/geriʎa/,øyɶ,øy
ゲリラ,ja,Guerrilla,ゲリラ,/geɾiɾa/,øyɶ,øy
gerilo,eo,guerrilla,ゲリラ,/gerilo/,øyo,øy
merkitys,fi,importance,重要性,/ˈmerkitys/,øyyb,øy
激怒,ja,loose the temper,激怒,/gekido/,øyo,øy
régimen,es,regime,政権,/ˈreximen/,øyøm,øy
エキス,ja,extract,エキス,/ekisɯ/,øyu,øy
serviciu,ro,service,サービス,/servitʃ̩u/,øybu,øy
影響,ja,Impact,影響,/eikjoɯ/,øybou,øy
pélican,fr,pelican,ペリカン,/pelikɑ̃/,øyɑ,øy
Pelikan,de,pelican,ペリカン,/peliˈkan/,øyɶm,øy
Residenz,de,residence,住居,/ɾeziˈdents/,øyømbb,øy
メリット,ja,merit,メリット,/meɾitːo/,øybo,øy
経済,ja,Economy,経済,/keizai/,øyɶy,øy
Sediment,de,sediment,堆積物,/zediˈmɛnt/,øyœmb,øy
nenio,eo,nothing,なし,/nenio/,øyo,øy
eligo,eo,output,出力,/eligo/,øyo,øy
게릴라,ko,Guerrilla,ゲリラ,/ke̞ɾiɭɭa̠/,øyɶ,øy
guérilla,fr,guerrilla,ゲリラ,/geʁija/,øyɶ,øy
名声,ja,fame,名声,/meisei/,øyøy,øy
héritage,fr,legacy,遺産,/eʁitaʒ/,øyɶ,øy
neilikka,fi,carnation,カーネーション,/ˈneilikkɑ/,øyybɑ,øy
ペリカン,ja,Pelican,ペリカン,/peɾikaɴ/,øyɶm,øy
einangrun,is,isolation,隔離,/eiːnauŋkrʏn/,øyɶumbʏm,øy
kemia,fi,chemistry,化学,/ˈkemiɑ/,øyɑ,øy
etilo,es,ethyl,エチル,/etilo/,øyo,øy
fenicul,ro,fenician,フェニキア人,/fenikul/,øyub,øy
Derivat,de,derivative,デリバティブ,/ˈdeːɾivɑt/,øyɑb,øy
ĥemio,eo,Chemistry,化学,/xemio/,øyo,øy
회의실,ko,meeting room,会議室,/hø̞ɰiɕʰiɭ/,øyby,øy
repiä,fi,tear,破れ目,/ˈrepiæ/,øyæ,øy
berlină,ro,berline,バーライン,/berlinə/,øyə,øy
serifo,eo,Serif,セリフ,/serifo/,øyo,øy
pejzaĝo,eo,landscape,風景,/peizad͡ʒo/,øyɶbo,øy
élipsis,id,ellipsis,省略記号,/elipsis/,øybyb,øy
depile,es,Help,ヘルプ,/depile/,øyø,øy
mediques,es,Mediques,瞑想,/meðikes/,øyøb,øy
lê ki ma,vi,Le Ki Ma,Le ki ma,/le˧˥ ki˧˥ ma˧˥/,øyɶ,øy
bể dĩa,vi,dish,皿,/be˧˩˨ jiə˧˩˨/,øyə,øy
déliions,fr,deliberation,審議,/delijɔ̃/,øyɔ,øy
meinsemdir,is,harm,危害,/meinsɛmtɪr/,øymœmʏ,øy
perinne,fi,tradition,伝統,/ˈperinne/,øymø,øy
cecinéis,es,Ceciné,セシネ,/θeθiˈneis/,øyøyb,øy
Religion,de,religion,宗教,/ʁeliˈɡjoːn/,øybom,øy
tequilas,es,Tequilas,テキーラ,/tekilas/,øyɶb,øy
pesimism,ro,pessimism,悲観論,/pesimism/,øyybm,øy
Feriendorf,de,Holiday village,ホリデービレッジ,/ˈfeːɾiːndɔɾf/,øymɔb,øy
mölytä,fi,roar,ro音,/ˈmølytæ/,øyæ,øy
eyjunum,is,the islands,島,/eijɔnʏm/,øyɔʏm,øy
semitort,ro,rovings,rovings,/semitort/,øyob,øy
regio,eo,region,領域,/regio/,øyo,øy
eiginmenn,is,husband,夫,/eijɪnmɛn/,øyʏmœm,øy
reñíais,es,You reña,あなたはレニャ,/reˈɲiais/,øyɶyb,øy
hejmiĝi,eo,to get home,家に帰る,/heimid͡ʒi/,øyyby,øy
lễ nghĩa,vi,Ceremony,式,/le˧˩˨ ŋiə˧˩˨/,øyə,øy
lê nin nít,vi,Lenin,レーニン,/le˧˥ nin˧˥ nit˦˥/,øymyb,øy
veintena,es,score,スコア,/beintena/,øymøɶ,øy
레이더망,ko,Radar network,レーダーネットワーク,/ɾe̞idʌ̹ma̠ŋ/,øyɔɶm,øy
메이데이,ko,Mayday,メーデー,/me̞ide̞i/,øyøy,øy
neniaĵo,eo,nothing,なし,/neniaʒo/,øyɶo,øy
