word,word_lang,word_en,word_ja,word_ipa,word_ipa_rhyme,match_ipa_rhyme
minuteur,fr,timer,タイマー,/minytœʁ/,yyœb,yy
viipale,fi,slice,スライス,/ˈviipɑle/,yyɑø,yy
filio,eo,affiliate,アフィリエイト,/filio/,yyo,yy
piirakka,fi,pie,パイ,/ˈpiirɑkkɑ/,yyɑbɑ,yy
kiihtyvyys,fi,acceleration,加速度,/ˈkiihtyvyys/,yyyyyb,yy
syyllisyys,fi,guilt,罪悪感,/ˈsyyllisyys/,yybyyyb,yy
pilihan,id,choice,選択,/pilihan/,yyɶm,yy
misiune,ro,mission,ミッション,/misiune/,yyuø,yy
diffuser,fr,broadcast,ブロードキャスト,/difyze/,yyø,yy
uniforme,fr,uniform,ユニフォーム,/ynifɔʁm/,yyɔbm,yy
بانسي,ar,Pensation,むしゃむしゃ,/biʔinsijj/,yymy,yy
risilla,es,giggle,笑い,/risiʎa/,yyɶ,yy
límite,es,limit,制限,/ˈlimite/,yyø,yy
しきい値,ja,threshold,しきい値,/ɕikiitɕi/,yyyby,yy
儀式,ja,Ritual,儀式,/giɕiki/,yyy,yy
myymälä,fi,store,お店,/ˈmyymælæ/,yyææ,yy
bikinit,fi,bikini,ビキニ,/ˈbikinit/,yyyb,yy
Bikini,de,bikini,ビキニ,/ˈbiːkini/,yyy,yy
kimia,id,chemical,化学,/kimia/,yyɶ,yy
chimie,ro,chemistry,化学,/kʲ̩imije/,yyyø,yy
nipistin,fi,clip,クリップ,/ˈnipistin/,yybym,yy
miliono,eo,a million,100万,/miliono/,yyoo,yy
inhumaine,fr,inhuman,非人道的,/inymɛn/,yyœm,yy
revier,en,revier,revier,/ˈɹiviɝ/,yyə,yy
行き場,ja,Place to go,行き場,/ikiba/,yyɶ,yy
لزنجار,ar,Lznjar,lznjar,/lizindʒaːr/,yymbɶ,yy
murissez,fr,murder,殺人,/myʁise/,yyø,yy
lýsingu,is,Description,説明,/liːsiŋkʏ/,yymʏ,yy
بمقراض,ar,With lending,貸し出しで,/bimiqraːdˤ/,yybɶb,yy
kiillellä,fi,gloss,光沢,/ˈkiillellæ/,yybøbæ,yy
Iziso,eo,Isis,ISIS,/iziso/,yyo,yy
Risiken,de,Risks,リスク,/ˈɾiːzikən/,yyəm,yy
لايجار,ar,For rent,賃貸用,/liʔiːdʒaːr/,yybɶ,yy
لإرتباك,ar,For confusion,混乱のために,/liirtibaːk/,yyyɶb,yy
liquidad,es,liquid,液体,/likiðað/,yyɶb,yy
risikan,id,secret inquiry,秘密の問い合わせ,/risikan/,yyɶm,yy
gilito,es,Gilito,ギリト,/xilito/,yyo,yy
Michigan,fr,Michigan,ミシガン,/miʃigɑ̃/,yyɑ,yy
chitanță,ro,receipt,レシート,/kʲ̩itantsə/,yyɶmbə,yy
minniti,en,minniti,ミニティ,/miˈniti/,yyy,yy
usurpais,fr,usurpais,urpais,/yzyʁpɛ/,yybœ,yy
duy hiện tượng,vi,Duy phenomenon,デュイ現象,/jwi˧˥ hiəŋ˨ˀ˩ʔ tɯəŋ˨ˀ˩ʔ/,yyəmbuəmb,yy
