word,word_lang,word_en,word_ja,word_ipa,word_ipa_rhyme,match_ipa_rhyme
torbellino,es,whirlwind,旋風,/toɾβeʎino/,oøyo,oø
cobertura,es,coverage,カバレッジ,/koβeɾtuɾa/,oøuɶ,oø
留め金,ja,Clasp,留め金,/tomegane/,oøɶø,oø
modernidad,es,modernity,現代性,/moðeɾniðað/,oøyɶb,oø
Koteletten,de,sideburns,もみあげ,/koteˈlkɛtən/,oøbœəm,oø
komentaja,fi,commander,司令官,/ˈkomenˌtɑjɑ/,oømɑɑ,oø
modelare,ro,modeling,モデリング,/modelare/,oøɶø,oø
molekyyli,fi,molecule,分子,/ˈmoleˌkyyli/,oøyyy,oø
ordenación,es,ordination,叙階,/oɾðenaˈθjon/,oøɶbom,oø
orejeras,es,Ears,耳,/oɾexeɾas/,oøøɶb,oø
cổ tế bào học,vi,Code of cytology,細胞学のコード,/ko˧˩˨ te˩˧ baw˦˨ hɔk͡p˨ˀ˩ʔ/,oøɶɔbbb,oø
orfevrier,ro,Orfevrier,orfevrier,/orfevrijer/,oøbyø,oø
conexare,ro,connecting,接続,/koneksare/,oøbɶø,oø
ngồi lê đôi mách,vi,gossip,ゴシップ,/ŋoj˦˨ le˧˥ doj˧˥ mak˦˥/,oøoɶb,oø
热泪盈眶,zh-cn,Tears,涙,/ʐɤ˥˩ leɪ˥˩ ɪŋ˧˥ kʰwɑŋ˥˩/,oøʏʏmbɑm,oø
此れから,ja,From here,此れから,/koɾekaɾa/,oøɶɶ,oø
热水澡,zh-cn,hot shower,温かいシャワー,/ʐɤ˥˩ ʂweɪ˥˩ tsɑʊ˨˩˦/,oøʏbɑʊ,oø
kojetaulu,fi,panel,パネル,/ˈkojeˌtɑulu/,oøɑuu,oø
châu về Hợp Phố,vi,Chau Hop Pho,チャウホップフォー,/cɤ̆w˧˥ je˦˨ hɤp˨ˀ˩ʔ fo˩˧/,oøobbo,oø
rosé-des-prés,fr,Rosé-des-Prés,Rosé-després,/ʁozedepʁe/,oøøbø,oø
コメンテーター,ja,commentator,コメンテーター,/komeɴteːtaː/,oømøɶ,oø
