word,word_lang,word_en,word_ja,word_ipa,word_ipa_rhyme,match_ipa_rhyme
カスケード,ja,cascade,カスケード,/kasɯkeːdo/,ɶuøo,ɶu
アクリル,ja,acrylic,アクリル,/akɯɾiɾɯ/,ɶuyu,ɶu
anugerah,id,gift,贈り物,/anugərah/,ɶuəɶ,ɶu
爆撃,ja,bombing,爆撃,/bakɯgeki/,ɶuøy,ɶu
アルコーブ,ja,alcove,アルコーブ,/aɾɯkoːbɯ/,ɶuou,ɶu
autoridad,es,authority,権限,/autoɾiðað/,ɶuoyɶb,ɶu
名付け親,ja,Nominated parent,名付け親,/nazɯkeoja/,ɶuøoɶ,ɶu
manusia,id,man,男,/manusia/,ɶuyɶ,ɶu
asustarte,es,scare you,びっくり,/asustaɾte/,ɶubɶø,ɶu
Naturtalent,de,Natural talent,自然な才能,/naˈtuːɐ̯taˌlɛnt/,ɶuɐɶœmb,ɶu
hársverðinum,is,the scalp,頭皮,/haur̥svɛrðɪnʏm/,ɶubœʏʏm,ɶu
فتناكح,ar,So you are,だからあなたはそうです,/fatunaːkiħ/,ɶuɶyb,ɶu
وافيئ,ar,Absent,不在,/waʔufajjiʔ/,ɶuɶyb,ɶu
略体,ja,Abbreviation,略体,/ɾjakɯtai/,ɶuɶy,ɶu
amourachés,fr,lovers,恋人,/amuʁaʃe/,ɶuɶø,ɶu
già nua tuổi tác,vi,Old age,老齢,/ja˦˨ nuə˧˥ tuəj˧˩˨ tak˦˥/,ɶuəuəɶb,ɶu
