word,word_lang,word_en,word_ja,word_ipa,word_ipa_rhyme,match_ipa_rhyme
承包商,zh-cn,contractor,請負業者,/ʈʂʰɤŋ˧˥ pɑʊ˥˥ ʂɑŋ˥˥/,omɑʊɑm,om
conducción,es,driving,運転,/konduˈkθjon/,omubbom,om
compasión,es,compassion,思いやり,/kompaˈsjon/,omɶbom,om
convención,es,convention,大会,/kombenˈθjon/,omømbom,om
controlor,ro,ticket collector,改札係,/kontrolor/,omboo,om
コンソール,ja,console,コンソール,/koɴsoːɾɯ/,omou,om
consola,es,console,コンソール,/konsola/,omoɶ,om
consulta,ro,consult,相談してください,/konsulta/,omubɶ,om
konsertti,fi,concert,コンサート,/ˈkonsertti/,omøby,om
convenio,es,agreement,合意,/kombenjo/,omømo,om
condición,es,condition,調子,/kondiˈθjon/,omybom,om
kondiĉo,eo,condition,調子,/kondit͡ʃo/,omybo,om
concurso,es,contest,コンテスト,/koŋkuɾso/,omuo,om
contracta,ro,contract,契約する,/kontrakta/,ombɶbɶ,om
longitud,es,length,長さ,/loŋxituð/,omyub,om
condesa,es,countess,伯爵夫人,/kondesa/,omøɶ,om
consejo,es,tip,ヒント,/konsexo/,omøo,om
Lohnverzicht,de,Wage waiver,賃金免除,/ˈlonvɛɾtsɪçt/,omœbʏb,om
conveni,ro,agree,同意,/konveni/,omøy,om
home-trainer,fr,home-trainer,ホームトレーナー,/ʼomtʁɛnœʁ/,ombœœb,om
Lohnbüro,de,Wage office,賃金局,/ˈlonbyɾo/,omyo,om
Tonleiter,de,scale,規模,/ˈtoːnˌlaɪ̯tɐ/,omɶʏɐ,om
ondiĝo,eo,ripple,波紋,/ondid͡ʒo/,omybo,om
lombardi,eo,Lombardi,ロンバルディ,/lombardi/,omɶy,om
khâm thiên giám,vi,Kham Thien Giam,Kham Thien Giam,/xɤ̆m˧˥ tʰiəŋ˧˥ jam˩˧/,ombyəmɶm,om
concludent,ro,conclusive,決定的,/konkludent/,ombuømb,om
convenții,ro,convention,大会,/konventsij/,omømby,om
công chúa,vi,Princess,お姫様,/koŋ͡m˧˥ cuə˩˧/,ommuə,om
consiliu,ro,Council,評議会,/konsilju/,omybu,om
Lohndiktat,de,Wage dictation,賃金辞書,/ˈlondɪktɑt/,omʏbɑb,om
Lohnwalzung,de,Wage rolling,賃金ローリング,/ˈlonvaltsʊŋ/,omɶbbʊm,om
consulting,ro,Consulting,コンサルティング,/konsultinɡ/,omubymb,om
kontrakto,eo,contract,契約する,/kontrakto/,ombɶbo,om
