word,word_lang,word_en,word_ja,word_ipa,word_ipa_rhyme,match_ipa_rhyme
painovoima,fi,gravity,重力,/ˈpɑinoˌvoimɑ/,ɑyooyɑ,yɑ
ateria,fi,meal,お食事,/ˈɑteˌriɑ/,ɑøyɑ,yɑ
aluspaita,fi,shirt,シャツ,/ˈɑlusˌpɑitɑ/,ɑubɑyɑ,yɑ
symmetria,fi,symmetry,対称,/ˈsymmetˌriɑ/,ymøbyɑ,yɑ
taistelija,fi,fighter,戦士,/ˈtɑisteˌlijɑ/,ɑybøyɑ,yɑ
odysseia,fi,Odyssey,オデッセイ,/ˈodysˌseiɑ/,oybøyɑ,yɑ
naudanliha,fi,beef,牛肉,/ˈnɑudɑnˌlihɑ/,ɑuɑmyɑ,yɑ
taiteilija,fi,artist,アーティスト,/ˈtɑiteiˌlijɑ/,ɑyøyyɑ,yɑ
ottelija,fi,fighter,戦士,/ˈotteˌlijɑ/,obøyɑ,yɑ
incontinent,fr,incontinent,失禁,/ɛ̃kɔ̃tinɑ̃/,œɔyɑ,yɑ
Bundesliga,de,Bundesliga,ブンデスリーガ,/ˈbʊndɛsligɑ/,ʊmœbyɑ,yɑ
takeshima,en,takeshima,タケシマ,/ˌtækɪˈʃiˌmɑ/,æʏyɑ,yɑ
zamarripa,en,zamarripa,ザマリパ,/ˌzɑmɑˈɹipɑ/,ɑɑyɑ,yɑ
enquiquinants,/ɑ̃kikinɑ̃/,inquiries,お問い合わせ,ɑyyɑ,fr,yɑ
compania,en,compania,仲間,/kəmˈpeɪˌniɑ/,əmøʏyɑ,yɑ
Betriebsklima,de,work atmosphere,職場の雰囲気,/bəˈtɾiːpsklimɑ/,əbybbbyɑ,yɑ
wilhemina,en,wilhelmina,ウィルヘルミナ,/ˈwɪɫhɛˈmiˌnɑ/,ʏœyɑ,yɑ
éparpillant,fr,scatter,散乱,/epaʁpijɑ̃/,øɶbyɑ,yɑ
Kosmetika,de,cosmetics,化粧品,/ˈkɔsmetikɑ/,ɔbøyɑ,yɑ
