word,word_lang,word_en,word_ja,word_ipa,word_ipa_rhyme,match_ipa_rhyme
religion,en,religion,宗教,/ɹiˈɫɪdʒən/,yʏbəm,əm
inclusion,en,inclusion,包含,/ˌɪnˈkɫuʒən/,ʏmbuəm,əm
oxygen,en,oxygen,空気,/ˈɑksədʒən/,ɑbəbəm,əm
kế toán viên,vi,accountant,会計士,/ke˩˧ twaŋ˩˧ jiəŋ˧˥/,øbɶmyəm,əm
Personen,de,persons,人,/pɛɾˈzoːnən/,œoəm,əm
commission,en,commission,手数料,/kəˈmɪʃən/,əʏəm,əm
suggestion,en,suggestion,提案,/səˈdʒɛstʃən/,əbœbbəm,əm
millennium,en,millennium,ミレニアム,/məˈɫɛniəm/,əœyəm,əm
commotion,en,commotion,騒ぎ,/kəˈmoʊʃən/,əoʊəm,əm
washbasin,en,washbasin,ウォッシュベイシン,/ˈwɑʃˌbeɪsən/,ɑøʏəm,əm
erosion,en,erosion,侵食,/ɪˈɹoʊʒən/,ʏoʊəm,əm
hydrogen,en,hydrogen,水素,/ˈhaɪdɹədʒən/,ɶʏbəbəm,əm
location,en,location,位置,/ɫoʊˈkeɪʃən/,oʊøʏəm,əm
detection,en,detection,検出,/dɪˈtɛkʃən/,ʏœbəm,əm
Antennen,de,Antenna,アンテナ,/ˈʔanˌtɛnnən/,ɶmœməm,əm
abdomen,en,abdomen,腹部,/ˈæbdəmən/,æbəəm,əm
vibration,en,vibration,振動,/vaɪˈbɹeɪʃən/,ɶʏbøʏəm,əm
algorithm,en,algorithm,アルゴリズム,/ˈæɫɡɝˌɪðəm/,æəʏəm,əm
titanium,en,titanium,チタン,/taɪˈteɪniəm/,ɶʏøʏyəm,əm
musician,en,musician,音楽家,/mjuˈzɪʃən/,muʏəm,əm
referendum,en,referendum,国民投票,/ˌɹɛfɝˈɛndəm/,œəœməm,əm
rotation,en,rotation,回転,/ɹoʊˈteɪʃən/,oʊøʏəm,əm
Volumen,de,volume,音量,/ˈvoːlumən/,ouəm,əm
aquarium,en,aquarium,水族館,/əˈkwɛɹiəm/,əbœyəm,əm
intention,en,intention,目的,/ˌɪnˈtɛntʃən/,ʏmœmbəm,əm
obsidian,en,obsidian,黒曜石,/əbˈsɪdiən/,əbʏyəm,əm
collagen,en,collagen,コラーゲン,/ˈkɑɫəɡən/,ɑəəm,əm
Kollagen,de,Collagen,コラーゲン,/ˈkɔllɑgən/,ɔbɑəm,əm
admission,en,admission,入場料,/ædˈmɪʃən/,æbʏəm,əm
explosion,en,explosion,爆発,/ɪksˈpɫoʊʒən/,ʏbbboʊəm,əm
dilution,en,dilution,希釈,/daɪˈɫuʃən/,ɶʏuəm,əm
opinion,en,opinion,意見,/əˈpɪnjən/,əʏməm,əm
protection,en,protection,保護,/pɹəˈtɛkʃən/,bəœbəm,əm
Streikposten,de,Stream post,ストリームポスト,/ˈʃtɾaekpɔstən/,bɶøbɔbəm,əm
承办人,zh-cn,Organizer,オーガナイザー,/ʈʂʰɤŋ˧˥ pan˥˩ ʐən˧˥/,omɶməm,əm
probation,en,probation,保護観察,/pɹoʊˈbeɪʃən/,boʊøʏəm,əm
踹门,zh-cn,Door,ドア,/ʈʂʰuaɪ˥˩ mən˧˥/,uɶʏəm,əm
cổ động viên,vi,fans,ファン,/ko˧˩˨ doŋ͡m˨ˀ˩ʔ jiəŋ˧˥/,oommbyəm,əm
继承人,zh-cn,Heir,相続人,/tɕi˥˩ ʈʂʰɤŋ˧˥ ʐən˧˥/,byoməm,əm
太空人,zh-cn,astronaut,宇宙飛行士,/tʰaɪ˥˩ kʰʊŋ˥˥ ʐən˧˥/,bɶʏbʊməm,əm
brookhaven,en,brookhaven,ブルックヘブン,/ˈbɹʊkˌheɪvən/,bʊbøʏəm,əm
Nachklängen,de,Sewing,縫い,/ˈnaxˌklɛŋən/,ɶbbœəm,əm
notulen,id,Minutes,分,/notulən/,ouəm,əm
încercăm,ro,we try,試してみます,/ɨntʃerkəm/,ʉmbøəm,əm
慢吞吞,zh-cn,Swallow,飲み込む,/man˥˩ tʰuən˥˥ tʰuən˥˥/,ɶmbuəmbuəm,əm
