word,word_lang,word_en,word_ja,word_ipa,word_ipa_rhyme,match_ipa_rhyme
Beachtung,de,Observance,遵守,/bəˈʔaxtʊŋ/,əɶbʊm,əɶ
nelayan,id,fisherman,漁師,/nəlajan/,əɶɶm,əɶ
perbankan,id,banking,銀行業,/pərbankan/,əɶmɶm,əɶ
dermaga,id,dock,ドック,/dərmaga/,əɶɶ,əɶ
pengarang,id,author,著者,/pəŋaraŋ/,əɶɶm,əɶ
kemampuan,id,ability,能力,/kəmampuan/,əɶmuɶm,əɶ
mengangkut,id,transport,輸送,/məŋaŋkut/,əɶmub,əɶ
Behauptung,de,claim,請求,/bəˈhaoptʊŋ/,əɶobʊm,əɶ
derajat,id,degrees,度,/dəradʒat/,əɶbɶb,əɶ
perlakuan,id,treatment,処理,/pərlakuan/,əɶuɶm,əɶ
văratec,ro,summery,夏,/vəratek/,əɶøb,əɶ
rewriters,fr,rewriters,ライター,/ʁəʁajtœʁ/,əɶœb,əɶ
Gewackel,de,Wobble,ぐらぐらする,/gəˈvakel/,əɶøb,əɶ
视而不见,zh-cn,Be disappeared,消えます,/ʂɚ˥˩ aɻ˧˥ pu˧˥ tɕjɛn˥˩/,əɶubbœm,əɶ
mcguyer,en,mcguyer,マクガイヤー,/məˈɡaɪɝ/,əɶʏə,əɶ
săracan,ro,pauper,貧しい,/sərakan/,əɶɶm,əɶ
cărare,ro,path,道,/kərare/,əɶø,əɶ
văcaru,ro,Cowboy,カウボーイ,/vəkaru/,əɶu,əɶ
accountants,en,accountants,会計士,/əˈkaʊntənts/,əɶʊməmbb,əɶ
Gesamtstil,de,Overall style,全体的なスタイル,/gəzamtstiːl/,əɶmbbyb,əɶ
时代,zh-cn,era,時代,/ʂɚ˧˥ taɪ˥˩/,əɶʏ,əɶ
