word,word_lang,word_en,word_ja,word_ipa,word_ipa_rhyme,match_ipa_rhyme
輸入,ja,Import,輸入,/ɕɯnjɯɯ/,umuu,um
sumbangan,id,donation,寄付,/sumbaŋan/,umɶɶm,um
cumpleaños,es,birthday,誕生日,/kumpleaɲos/,umbøɶob,um
untai,id,strand,ストランド,/untai/,umɶy,um
運送,ja,Shipping,運送,/ɯɴsoɯ/,umou,um
dungito,eo,employee,従業員,/dungito/,umyo,um
分析,ja,analysis,分析,/bɯɴseki/,umøy,um
bunglai,id,Bunglai,ブンライ,/buŋlai/,umɶy,um
undițar,ro,anglerfish,釣り人,/unditsar/,umybɶ,um
군작미,ko,Crowd,群衆,/kund͡ʑa̠ŋmi/,umbɶmy,um
kumppani,fi,Companion,仲間,/ˈkumppɑni/,umbɑy,um
puncție,ro,puncture,穿刺,/punktsije/,umbbyø,um
寺庙,zh-cn,temple,寺,/sɯ˥˩ mjɑʊ˥˩/,umɑʊ,um
runflabas,es,Runflabas,Runflabas,/rumflaβas/,umbɶɶb,um
母牛,zh-cn,cow,牛,/mu˨˩˦ njoʊ˧˥/,umoʊ,um
四年级,zh-cn,fourth grade,四年生,/sɯ˥˩ njɛn˧˥ tɕi˧˥/,umœmby,um
