word,word_lang,word_en,word_ja,word_ipa,word_ipa_rhyme,match_ipa_rhyme
kostumo,eo,costume,コスチューム,/kostumo/,obuo,ob
otsikko,fi,title,題名,/ˈotsikko/,obybo,ob
お嬢,ja,Young lady,お嬢,/odʑoɯ/,obou,ob
loĝejo,eo,dwelling,住居,/lod͡ʒeio/,obøyo,ob
오페라,ko,opera,オペラ,/o̞pʰe̞ɾa̠/,obøɶ,ob
postitse,fi,by post,郵便で,/ˈpostitse/,obybø,ob
度胸,ja,courage,度胸,/dokjoɯ/,obou,ob
solvencia,es,solvency,ソルベンシー,/solβenθja/,obømbɶ,ob
oktana,id,octana,オクタナ,/oʔtana/,obɶɶ,ob
postludiu,ro,postlude,postlude,/postludju/,obbubu,ob
보살탑,ko,Bodhisattva,菩薩,/po̞sʰa̠ɭtʰa̠p̚/,obɶbɶb,ob
kosmonaut,id,cosmonaut,宇宙飛行士,/kosmonaut/,oboɶub,ob
molskahdus,fi,plop,プロップ,/ˈmolskɑhdus/,obbɑub,ob
pocento,eo,Percent,パーセント,/pot͡sento/,obømo,ob
vô thừa kế,vi,inheritance,継承,/jo˧˥ tʰɯə˦˨ ke˩˧/,obuəø,ob
読会,ja,Reading,読会,/dokːai/,obɶy,ob
