word,word_lang,word_en,word_ja,word_ipa,word_ipa_rhyme,match_ipa_rhyme
リフト,ja,lift,リフト,/ɾiɸɯto/,yuo,yu
ilusi,id,illusion,幻想,/ilusi/,yuy,yu
フィルター,ja,filter,フィルター,/ɸiɾɯtaː/,yuɶ,yu
hiukkanen,fi,particle,粒子,/ˈhiukˌkɑnen/,yubɑøm,yu
シールド,ja,shield,シールド,/ɕiːɾɯdo/,yuo,yu
軍,ja,army,軍,/ikɯsa/,yuɶ,yu
minuscul,ro,tiny,小さな,/minuskul/,yubub,yu
支出,ja,Spending,支出,/ɕiɕɯtsɯ/,yubu,yu
シフト,ja,shift,シフト,/ɕiɸɯto/,yuo,yu
fisura,ro,fissure,亀裂,/fisura/,yuɶ,yu
seehusen,en,seehusen,Seehusen,/ˈsihusən/,yuəm,yu
vi trùng học,vi,microbiology,微生物学,/ji˧˥ ʈuŋ͡m˦˨ hɔk͡p˨ˀ˩ʔ/,yummɔbbb,yu
bidouillais,fr,Bidouillais,ビドウィラ,/bidujɛ/,yuœ,yu
باوردو,ar,Phaordo,ファルド,/biʔuːrduː/,yuu,yu
itulah,id,that's,そうです,/itulah/,yuɶ,yu
ليسارر,ar,Lisarrar,lisarrar,/liːusaːrir/,yuɶy,yu
lipuma,en,lipuma,リプマ,/ɫiˈpumə/,yuə,yu
里外,zh-cn,Inside and outside,内外,/li˨˩˦ uaɪ˥˩/,yuɶʏ,yu
لنباه,ar,For a boha,ボハのために,/linubaːh/,yuɶ,yu
Figur,de,figure,形,/fiˈɡuːɐ̯/,yuɐ,yu
ليجانب,ar,Lejan,レジャン,/liːudʒaːnib/,yubɶyb,yu
