word,word_lang,word_en,word_ja,word_ipa,word_ipa_rhyme,match_ipa_rhyme
estrella,es,star,星,/estɾeʎa/,øbbøɶ,øɶ
誰か,ja,who,誰か,/daɾeka/,ɶøɶ,øɶ
오메가,ko,omega,オメガ,/o̞me̞ɡa̠/,oøɶ,øɶ
sângera,ro,bleed,出血,/sɨndʒera/,ʉmbøɶ,øɶ
ópera,es,Opera,オペラ,/ˈopeɾa/,oøɶ,øɶ
tarjeta,es,card,カード,/taɾxeta/,ɶøɶ,øɶ
escena,es,scene,シーン,/esθena/,øbøɶ,øɶ
アンテナ,ja,antenna,アンテナ,/aɴtena/,ɶmøɶ,øɶ
cartera,es,purse,財布,/kaɾteɾa/,ɶøɶ,øɶ
linterna,es,Lantern,灯籠,/linteɾna/,ymøɶ,øɶ
cercetaș,ro,scout,スカウト,/tʃertʃetaʃ/,bøbøɶ,øɶ
prefera,ro,prefer,好む,/prefera/,bøøɶ,øɶ
pureza,es,purity,純度,/puɾeθa/,uøɶ,øɶ
muñeca,es,wrist,手首,/muɲeka/,uøɶ,øɶ
카메라,ko,camera,カメラ,/kʰa̠me̞ɾa̠/,bɶøɶ,øɶ
diadema,es,diadem,王冠,/djaðema/,bɶøɶ,øɶ
escuela,es,school,学校,/eskwela/,øbbøɶ,øɶ
docena,es,dozen,ダース,/doθena/,oøɶ,øɶ
grosella,es,currant,カラント,/gɾoseʎa/,boøɶ,øɶ
macéra,fr,Macéra,マケラ,/maseʁa/,ɶøɶ,øɶ
sinĝena,eo,selfless,無私無欲,/sind͡ʒena/,ymbøɶ,øɶ
affrétas,fr,charter,チャーター,/afʁeta/,ɶbøɶ,øɶ
kornéa,/kornea/,kornéa,コルネア,oøɶ,id,øɶ
quốc tế ca,vi,The Internationale,インターナショナル,/wok͡p˦˥ te˩˧ ka˧˥/,obbøɶ,øɶ
ユーレカ,ja,Eureka,ユーレカ,/jɯːɾeka/,uøɶ,øɶ
vendetta,fr,vendetta,ヴェンデッタ,/vɑ̃deta/,ɑøɶ,øɶ
nosema,ro,Nosema,nosema,/nosema/,oøɶ,øɶ
thể chế hoá,vi,institutionalization,制度化,/tʰe˧˩˨ ce˩˧ hwa˩˧/,bøøɶ,øɶ
Korea,de,Korea,韓国,/koˈʀeːaː/,oøɶ,øɶ
インベーダー,ja,Invader,インベーダー,/iɴbeːdaː/,ymøɶ,øɶ
réaménage,fr,redevelopment,再開発,/ʁeamenaʒ/,øɶøɶ,øɶ
caréna,fr,Carena,カレナ,/kaʁena/,ɶøɶ,øɶ
consterna,ro,upset,動揺,/konsterna/,ombøɶ,øɶ
memérah,id,Memérah,メメラ,/məmerah/,əøɶ,øɶ
drosera,ro,Drosera,ドロセラ,/drosera/,boøɶ,øɶ
berlégar,id,Bergar,ベルガル,/bərlegar/,əøɶ,øɶ
purema,eo,puree,ピューレ,/purema/,uøɶ,øɶ
penyéwa,id,tenant,テナント,/pəɲewa/,əøɶ,øɶ
