word,word_lang,word_en,word_ja,word_ipa,word_ipa_rhyme,match_ipa_rhyme
kohorto,eo,cohort,コホート,/kohorto/,ooo,oo
kohortti,fi,cohort,コホート,/ˈkohortti/,ooby,oo
cohortă,ro,cohort,コホート,/kohortə/,ooə,oo
登る,ja,climb,登る,/noboɾɯ/,oou,oo
ordono,eo,order,注文,/ordono/,ooo,oo
阁楼,zh-cn,attic,屋根裏,/kɤ˧˥ loʊ˧˥/,ooʊ,oo
起こる,ja,Occur,起こる,/okoɾɯ/,oou,oo
好む,ja,prefer,好む,/konomɯ/,oou,oo
殺す,ja,kill,殺す,/koɾosɯ/,oou,oo
kohollaan,fi,raised,上げられた,/ˈkohollɑɑn/,oobɑɑm,oo
sonoren,de,sonorous,ソノラス,/ˈzoːnoɾən/,ooəm,oo
kohota,fi,rise,上昇,/ˈkohotɑ/,ooɑ,oo
nổi cơ đồ,vi,floating,フローティング,/noj˧˩˨ kɤ˧˥ do˦˨/,ooo,oo
kokotti,fi,compass,方位磁針,/ˈkokotti/,ooby,oo
aumôneries,fr,chaplains,牧師,/omonʁi/,oomy,oo
sollozar,es,sob,sob,/soʎoθaɾ/,ooɶ,oo
koloriert,de,colored,色付き,/koloˈɾiːɾt/,ooyb,oo
