word,word_lang,word_en,word_ja,word_ipa,word_ipa_rhyme,match_ipa_rhyme
résultat,fr,results,結果,/ʁezylta/,øybɶ,bɶ
pronunciar,es,to pronounce,発音する,/pɾonunθjaɾ/,boumbɶ,bɶ
cosecha,es,harvest,収穫,/kosetʃa/,oøbɶ,bɶ
كمثرى,ar,pears,洋ナシ,/kummaθraː/,umɶbɶ,bɶ
보드카,ko,vodka,ウォッカ,/po̞dɯkʰa̠/,oubɶ,bɶ
ilustrar,es,to illustrate,説明する,/ilustɾaɾ/,yubbɶ,bɶ
escuchar,es,listen,聞く,/eskutʃaɾ/,øbubɶ,bɶ
madrastra,es,stepmother,継母,/maðɾastɾa/,ɶbɶbbɶ,bɶ
الأصفر,ar,Yellow,黄色,/aːlʔasˤfar/,ɶbɶbɶ,bɶ
زوج,ar,Husband,夫,/zawwadʒa/,ɶɶbɶ,bɶ
الإبلاغ,ar,Reporting,報告,/aːlʔiblaːɣ/,ɶbybɶ,bɶ
bongusta,eo,Delicious,おいしい,/bongusta/,omubɶ,bɶ
سرج,ar,saddle,サドル,/saradʒa/,ɶɶbɶ,bɶ
escarcha,es,Frost,霜,/eskaɾtʃa/,øbɶbɶ,bɶ
حفظ,ar,save,保存,/ħafiðˤa/,ɶybɶ,bɶ
adaptar,es,fit,フィット,/aðaptaɾ/,ɶɶbɶ,bɶ
체계화,ko,Systemization,システム化,/t͡ɕʰe̞ɡje̞βwa̠/,bbøbøbɶ,bɶ
그림자,ko,shadow,影の多い,/kɯɾimd͡ʑa̠/,uymbɶ,bɶ
especia,es,spice,スパイス,/espeθja/,øbøbɶ,bɶ
custodia,es,custody,親権,/kustoðja/,ubobɶ,bɶ
bekerja,id,work,仕事,/bəkərdʒa/,əəbɶ,bɶ
remolcar,es,tow,牽引,/remolkaɾ/,øobɶ,bɶ
fragancia,es,fragrance,香り,/fɾaɣanθja/,bɶɶmbɶ,bɶ
trung lập hóa,vi,neutralize,中和します,/ʈuŋ͡m˧˥ lɤ̆p˨ˀ˩ʔ hwa˩˧/,ummobbɶ,bɶ
emigra,ro,emigrate,移住,/emiɡra/,øybɶ,bɶ
străluceau,ro,shone,輝いています,/strəlutʃ̩aw/,bbəubɶ,bɶ
供鲜花,zh-cn,Bloom,咲く,/kʊŋ˥˩ ɕjɛn˥˥ xwa˥˥/,ʊmbœmbɶ,bɶ
penetra,eo,penetrating,浸透,/penetra/,øøbɶ,bɶ
connaîtras,fr,will know,わかるでしょう,/kɔnɛtʁa/,ɔœbɶ,bɶ
سأخسر,/saʔaxsar/,I will lose,私は負けます,ɶɶbɶ,ar,bɶ
ونسهر,/wanashar/,And watch out,気をつけてください,ɶɶbɶ,ar,bɶ
空茶,ja,Empty tea,空茶,/kaɾatɕa/,ɶɶbɶ,bɶ
integra,ro,integrate,統合,/inteɡra/,ymøbɶ,bɶ
벌겋다,ko,Turn off,消す,/pʌ̹ɭɡʌ̹tʰa̠/,ɔɔbɶ,bɶ
innkalla,is,notice,知らせ,/ɪŋkatla/,ʏmɶbɶ,bɶ
reflecta,es,reflects,反映します,/reflekta/,øbøbɶ,bɶ
재소자,ko,Inmate,受刑者,/t͡ɕɛ̝sʰo̞d͡ʑa̠/,bœbobɶ,bɶ
hợp tác hoá,vi,Cooperating,協力,/hɤp˨ˀ˩ʔ tak˦˥ hwa˩˧/,obbɶbɶ,bɶ
구기자,ko,Go -go,GO -GO,/kuɡid͡ʑa̠/,uybɶ,bɶ
desabra,es,unbalance,不均衡,/desaβɾa/,øɶbɶ,bɶ
détesta,fr,hate,嫌い,/detɛsta/,øœbɶ,bɶ
燕尾夹,zh-cn,Taltail,タルテール,/jɛn˥˩ weɪ˨˩˦ tɕja˥˥/,œmøʏbbɶ,bɶ
khái quát hóa,vi,generalize,一般化します,/xaj˩˧ wak˦˥ hwa˩˧/,ɶɶbɶ,bɶ
thi vị hóa,vi,poetic,詩的,/tʰi˧˥ ji˨ˀ˩ʔ hwa˩˧/,byybɶ,bɶ
revolta,ro,revolt,反乱,/revolta/,øobɶ,bɶ
accorda,fr,granted,承諾する,/akɔʁda/,ɶɔbɶ,bɶ
당선자,ko,Elected,選出された,/ta̠ŋsʰʌ̹nd͡ʑa̠/,ɶmbɔmbɶ,bɶ
entre-tuât,fr,sued,訴えた,/ɑ̃tʁətɥa/,ɑbəbɶ,bɶ
descaspar,es,Descospar,デスコスパー,/deskaspaɾ/,øbɶbɶ,bɶ
contendrá,es,will contain,含まれます,/kontenˈdɾa/,omømbɶ,bɶ
abolsa,es,ABOLSA,アボルサ,/aβolsa/,ɶobɶ,bɶ
hi lạp hóa,vi,Greek,ギリシャ語,/hi˧˥ lap˨ˀ˩ʔ hwa˩˧/,yɶbbɶ,bɶ
역마차,ko,stagecoach,ステージコーチ,/jʌ̹ŋma̠t͡ɕʰa̠/,ɔmɶbbɶ,bɶ
