word,word_lang,word_en,word_ja,word_ipa,word_ipa_rhyme,match_ipa_rhyme
delikata,eo,delicate,繊細,/delikata/,øyɶɶ,ɶɶ
mermelada,es,jam,混雑する,/meɾmelaða/,øøɶɶ,ɶɶ
embajada,es,embassy,大使館,/embaxaða/,ømɶɶɶ,ɶɶ
caminata,es,hike,ハイキング,/kaminata/,ɶyɶɶ,ɶɶ
تصرف,ar,behavior,行動,/tasˤarrafa/,ɶbɶɶɶ,ɶɶ
توتر,ar,Twitter,ツイッター,/taʊattara/,ɶʊɶbɶɶ,ɶɶ
promulgada,es,promulgated,公布,/pɾomulgaða/,boubɶɶ,ɶɶ
良かったら,ja,If you'd like,良かったら,/jokatːaɾa/,oɶbɶɶ,ɶɶ
ordinara,eo,ordinary,普通,/ordinara/,oyɶɶ,ɶɶ
واعظم,/waʔaʕðˤama/,Greater,大きい,ɶɶbbɶɶ,ar,ɶɶ
미천하다,/mit͡ɕʰʌ̹nɦa̠da̠/,Be insignificant,取るに足らない,ybbɔmɶɶ,ko,ɶɶ
berbudaya,id,cultured,培養,/bərbudaja/,əuɶɶ,ɶɶ
hương hoả mả dài,vi,The graves are long,墓は長いです,/hɯəŋ˧˥ hwa˧˩˨ ma˧˩˨ jaj˦˨/,uəmɶɶɶ,ɶɶ
味たま,ja,Tasty,味たま,/adʑitama/,ɶbyɶɶ,ɶɶ
resquemada,es,Broken,壊れた,/reskemaða/,øbøɶɶ,ɶɶ
berwibawa,id,authoritative,権威ある,/bərwibawa/,əyɶɶ,ɶɶ
