word,word_lang,word_en,word_ja,word_ipa,word_ipa_rhyme,match_ipa_rhyme
aldea,es,village,村,/aldea/,ɶbøɶ,ɶb
حضر,ar,Attended,出席した,/ħadˤara/,ɶbɶɶ,ɶb
يختفي,ar,Disappears,消えます,/jaxtafiː/,ɶbɶy,ɶb
يعترف,ar,Confess,告白する,/jaʕtarif/,ɶbɶyb,ɶb
وتد,ar,wedge,ウェッジ,/wattada/,ɶbɶɶ,ɶb
saxofón,es,saxophone,サックス,/saksoˈfon/,ɶboom,ɶb
الوقواق,ar,Cuckoo,カッコウ,/aːlwaqwaːq/,ɶbɶbɶb,ɶb
يعتذر,ar,Apologize,謝罪,/jaʕtaðir/,ɶbɶy,ɶb
الصراخ,ar,Screaming,叫ぶ,/aːlsˤuraːx/,ɶbbuɶb,ɶb
casquete,es,skullcap,SkullCap,/kaskete/,ɶbøø,ɶb
đại quy mô,vi,grandiose,大げさな,/daj˨ˀ˩ʔ wi˧˥ mo˧˥/,ɶbyo,ɶb
accizat,ro,excised,切除,/aktʃizat/,ɶbbyɶb,ɶb
扒头,zh-cn,Pick up,選び出す,/pa˥˥ tʰoʊ˧/,ɶboʊ,ɶb
真っ向,ja,Face -to -face,真っ向,/makːoɯ/,ɶbou,ɶb
abstini,eo,to abstinate,棄権する,/abstini/,ɶbbyy,ɶb
abschlachten,de,slaughter,虐殺,/ˈapˌʃlaχtən/,ɶbɶbəm,ɶb
balbutiai,fr,stammered,stammered,/balbysjɛ/,ɶbybœ,ɶb
hafðirðu,is,did you have,を持っていましたか,/havðɪrʏ/,ɶbʏʏ,ɶb
gác đờ bu,vi,guard,ガード,/ɣak˦˥ dɤ˦˨ bu˧˥/,ɶbou,ɶb
发表,zh-cn,Publish,公開,/fa˥˥ pjɑʊ˨˩˦/,ɶbɑʊ,ɶb
