word,word_lang,word_en,word_ja,word_ipa,word_ipa_rhyme,match_ipa_rhyme
melipat,id,fold,折り畳み,/məlipat/,əyɶb,əy
memimpin,id,lead,リード,/məmimpin/,əymym,əy
mengikat,id,tie,ネクタイ,/məŋikat/,əyɶb,əy
penipuan,id,fraud,詐欺,/pənipuan/,əyuɶm,əy
tergigit,id,bitten,噛まれた,/tərgigit/,əyyb,əy
keinginan,id,desire,欲望,/kəiŋinan/,əyyɶm,əy
mengingat,id,remember,覚えて,/məŋiŋat/,əyɶb,əy
părindat,ro,parked,駐車,/pərindat/,əymɶb,əy
retirassent,fr,delete,消去,/ʁətiʁas/,əyɶb,əy
adidas,en,adidas,アディダス,/əˈdidəs/,əyəb,əy
herniate,en,herniate,ヘルニア,/ˈhɝniˌeɪt/,əyøʏb,əy
吃絮了,zh-cn,Eat,食べる,/ʈʂʰɚ˥˥ ɕy˥˩ lɤ˧/,əyo,əy
păinjenat,ro,Păinjenat,パインジェナット,/pəinʒenat/,əymøɶb,əy
cadena,en,cadena,カデナ,/kəˈdinə/,əyə,əy
besiegtem,de,defeated,敗北,/bəˈziːktəm/,əybəm,əy
