word,word_lang,word_en,word_ja,word_ipa,word_ipa_rhyme,match_ipa_rhyme
documento,es,document,資料,/dokumento/,ouømo,ou
komunumo,eo,community,コミュニティ,/komunumo/,ouuo,ou
航空運賃,ja,Air fare,航空運賃,/koɯkɯɯɯɴtɕiɴ/,ouuuumbym,ou
kolumnisti,fi,columnist,コラムニスト,/ˈkolumˌnisti/,oumyby,ou
monumentti,fi,monument,記念碑,/ˈmonuˌmentti/,ouømby,ou
創造性,ja,Creativity,創造性,/soɯzoɯsei/,ououøy,ou
特性,ja,Characteristic,特性,/tokɯsei/,ouøy,ou
ソプラノ,ja,soprano,ソプラノ,/sopɯɾano/,ouɶo,ou
浴槽,ja,Bathtub,浴槽,/jokɯsoɯ/,ouou,ou
特定,ja,identification,特定,/tokɯtei/,ouøy,ou
オフセット,ja,offset,オフセット,/oɸɯsetːo/,ouøbo,ou
ボブキャット,ja,Bobcat,ボブキャット,/bobɯkjatːo/,oubɶbo,ou
相続人,ja,Heir,相続人,/soɯzokɯniɴ/,ououym,ou
申し立て,ja,Claim,申し立て,/moɯɕitate/,ouyɶø,ou
soutuvene,fi,rowing boat,ローイングボート,/ˈsoutuˌvene/,ouuøø,ou
木材,ja,wood,木材,/mokɯzai/,ouɶy,ou
コールスロー,ja,coleslaw,コールスロー,/koːɾɯsɯɾoː/,ouuo,ou
복음주의,ko,evangelism,伝道,/po̞ɡɯmd͡ʑuɰi/,oumbuy,ou
óstöðvandi,is,unsatisfactory,不十分です,/ouːstœðvantɪ/,oubœbɶmʏ,ou
au tout début,fr,At the beginning,最初は,/otudeby/,ouøy,ou
오붓하다,ko,Bush,ブッシュ,/o̞butʰa̠da̠/,oubɶɶ,ou
okulisto,eo,an eyeball player,眼球選手,/okulisto/,ouybo,ou
得步进步,zh-cn,Progress,進捗,/tɤ˧˥ pu˥˩ tɕɪn˥˩ pu˥˩/,oubʏmu,ou
joulutorttu,fi,Christmas cake,クリスマスケーキ,/ˈjouluˌtorttu/,ouuobu,ou
opușină,ro,Opusin,オプシン,/opuʃinə/,ouyə,ou
fótaaðgerðir,is,foot measures,足の測定,/fouːtaaðcɛrðɪr/,ouɶɶbœʏ,ou
touhuilija,fi,fan,ファン,/ˈtouhuiˌlijɑ/,ouuyyɑ,ou
得出结论,zh-cn,get conclusion,結論を出してください,/tɤ˧˥ ʈʂʰu˥˥ tɕjɛ˧˥ luən˥˩/,oubbœuəm,ou
bố cu mẹ đĩ,vi,Daddy Mother Slut,パパの母の女,/bo˩˧ ku˧˥ mɛ˨ˀ˩ʔ di˧˩˨/,ouœby,ou
Hólakirkju,is,Church,教会,/houːlacɪr̥cʏ/,ouɶʏʏ,ou
合乎事实,zh-cn,Decent,ちゃんとした,/xɤ˧˥ xu˥˥ ʂɚ˥˩ ʂɚ˧˥/,ouəə,ou
보그르르,ko,Bogrur,Bogrur,/po̞ɡɯɾɯɾɯ/,ouuu,ou
揺らん期本,ja,Shaking period,揺らん期本,/joɯɾaɴkiboɴ/,ouɶmyom,ou
moduliertest,de,modulated,変調,/ˈmoːduliːɾtɛst/,ouyœbb,ou
고등교육,ko,Higher education,高等教育,/ko̞dɯŋɡjojuk̚/,oumboub,ou
