word,word_lang,word_en,word_ja,word_ipa,word_ipa_rhyme,match_ipa_rhyme
delfiini,fi,dolphin,イルカ,/ˈdelfiini/,øbyyy,øb
metroo,eo,Metro,メトロ,/metroo/,øboo,øb
escorpión,es,scorpion,サソリ,/eskoˈɾpjon/,øbobom,øb
legendă,ro,the legend,伝説,/ledʒendə/,øbømə,øb
espiral,es,spiral,螺旋,/espiɾal/,øbyɶb,øb
keltainen,fi,yellow,黄色,/ˈkeltɑinen/,øbɑyøm,øb
excepción,es,exception,例外,/eksθeˈpθjon/,øbbøbbom,øb
reflexión,es,reflection,反射,/refleˈksjon/,øbøbbom,øb
keksintö,fi,invention,発明,/ˈkeksintø/,øbymø,øb
testament,ro,will,意思,/testament/,øbɶømb,øb
nektaro,eo,nectar,蜜,/nektaro/,øbɶo,øb
nektari,fi,nectar,蜜,/ˈnektɑri/,øbɑy,øb
決定,ja,Decision,決定,/ketːei/,øbøy,øb
estrogen,ro,estrogen,エストロゲン,/estrodʒen/,øbbobøm,øb
estafa,es,fraud,詐欺,/estafa/,øbɶɶ,øb
sécrétion,fr,secretion,分泌,/sekʁesjɔ̃/,øbøbɔ,øb
secreción,es,secretion,分泌,/sekɾeˈθjon/,øbøbom,øb
estäjä,fi,inhibitor,阻害剤,/ˈestæjæ/,øbææ,øb
escolta,es,shooting guard,シューティングガード,/eskolta/,øbobɶ,øb
esturión,es,sturgeon,チョウザン,/estuˈɾjon/,øbuom,øb
Möglichkeit,de,possibility,可能性,/ˈmøːklɪçˌkaɪ̯t/,øbʏɶʏb,øb
keskiyö,fi,midnight,夜中,/ˈkeskiyø/,øbyyø,øb
ébrécher,fr,chip,チップ,/ebʁeʃe/,øbøø,øb
ケチャップ,ja,ketchup,ケチャップ,/ketɕapːɯ/,øbɶbu,øb
estudio,es,study,勉強,/estuðjo/,øbubo,øb
exemplu,ro,example,例,/egzemplu/,øbømbu,øb
desfile,es,parade,パレード,/desfile/,øbyø,øb
keksijä,fi,inventor,発明者,/ˈkeksijæ/,øbyæ,øb
石膏,ja,plaster,石膏,/sekːoɯ/,øbou,øb
espesor,es,thickness,厚さ,/espesoɾ/,øbøo,øb
エチル,ja,ethyl,エチル,/etɕiɾɯ/,øbyu,øb
décryptage,fr,decryption,復号化,/dekʁiptaʒ/,øbybɶ,øb
deshielo,es,thaw,解凍,/desjelo/,øbøo,øb
déviation,fr,DETOUR,迂回,/devjasjɔ̃/,øbɶbɔ,øb
切断,ja,Cutting,切断,/setsɯdaɴ/,øbuɶm,øb
vespero,eo,evening,夜,/vespero/,øbøo,øb
déstruksi,id,instructions,指示,/destruʔsi/,øbbuby,øb
vesseli,fi,toilet,トイレ,/ˈvesseli/,øbøy,øb
tekstaaja,fi,textor,テキスト,/ˈtekstɑɑjɑ/,øbbɑɑɑ,øb
séktoral,id,Séctoral,セクラル,/seʔtoral/,øboɶb,øb
nesteytin,fi,dehydrator,脱水機,/ˈnesteytin/,øbøyym,øb
ékskursi,id,excursion,遠足,/eʔskursi/,øbbuy,øb
Hebriden,de,Hebrids,ヘブリッド,/heˈbʁiːdən/,øbyəm,øb
déflasi,id,deflation,デフレ,/deflasi/,øbɶy,øb
Giết sâu bọ,vi,Kill bugs,虫を殺す,/jet˦˥ ʂɤ̆w˧˥ bɔ˨ˀ˩ʔ/,øboɔb,øb
kekkerit,fi,junket,ジャンケット,/ˈkekkerit/,øbøyb,øb
chết mất xác,vi,dead body,死体,/cet˦˥ mɤ̆k˦˥ sak˦˥/,øbobɶb,øb
xếp bút nghiên,vi,pens,ペン,/sep˦˥ buk͡p˦˥ ŋiəŋ˧˥/,øbubbyəm,øb
esquine,es,corner,コーナー,/eskine/,øbyø,øb
décrottant,fr,uproar,大騒ぎ,/dekʁɔtɑ̃/,øbɔɑ,øb
dépréciai,fr,deprecia,Deprecia,/depʁesjɛ/,øbøbœ,øb
接頭語,ja,prefix,接頭語,/setːoɯgo/,øbouo,øb
Exorzist,de,Exorcist,エクソシスト,/ʔeksɔɾˈtsɪst/,øbɔbʏbb,øb
petrosin,ro,Petrosin,ペトロシン,/petrosin/,øboym,øb
Fehlmessung,de,Incorrect measurement,誤った測定,/ˈfelmɛszʊŋ/,øbœbʊm,øb
téknokrat,id,Téknokrat,テクノクラット,/teʔnoʔrat/,øbobɶb,øb
Tết dương lịch,vi,New Year,新年,/tet˦˥ jɯəŋ˧˥ lit˨ˀ˩ʔ/,øbuəmybb,øb
défripâmes,fr,clearing,クリア,/defʁipam/,øbyɶm,øb
vệ quốc đoàn,vi,national defense,国防,/je˨ˀ˩ʔ wok͡p˦˥ dwaŋ˦˨/,øbobbbɶm,øb
別時,ja,Another time,別時,/betsɯdʑi/,øbuby,øb
회신화,ko,Reply,返事,/hø̞ɕʰinβwa̠/,øbymbɶ,øb
Schneeglöckchen,de,snowdrop,スノードロップ,/ˈʃneːɡlœkçən/,øbœbəm,øb
réfrigère,fr,refrigeration,冷凍,/ʁefʁiʒɛʁ/,øbyœb,øb
月給日,ja,Monthly salary day,月給日,/gekːjɯɯbi/,øbuuy,øb
Fehlmengen,de,Fail,失敗,/ˈfelmɛŋən/,øbœəm,øb
rețetă,ro,recipe,レシピ,/retsetə/,øbøə,øb
ielcovan,ro,Ielcovan,ielcovan,/jelkovan/,øboɶm,øb
회중물,ko,Bang,強打,/hø̞d͡ʑuŋmuɭ/,øbumu,øb
tết âm lịch,vi,Lunar New Year,旧正月,/tet˦˥ ɤ̆m˧˥ lit˨ˀ˩ʔ/,øbomybb,øb
chết mất ngáp,vi,Deadly yawning,致命的なあくび,/cet˦˥ mɤ̆k˦˥ ŋap˦˥/,øbobɶb,øb
뎃키리,ko,Kiri,キリ,/te̞t̚kçiɾi/,øbbyy,øb
Recycling,de,recycling,リサイクル,/ˈɾeːtsytslɪŋ/,øbybbʏm,øb
éksplosi,id,explosion,爆発,/eʔsplosi/,øbbboy,øb
merkkioppi,fi,trace,痕跡,/ˈmerkkiˌoppi/,øbyoby,øb
décriassent,fr,decree,命令,/dekʁijas/,øbyɶb,øb
