word,word_lang,word_en,word_ja,word_ipa,word_ipa_rhyme,match_ipa_rhyme
densité,fr,density,密度,/dɑ̃site/,ɑyø,ɑy
vaikutus,fi,effect,効果,/ˈvɑikutus/,ɑyuub,ɑy
vaihtoehto,fi,option,オプション,/ˈvɑihtoˌehto/,ɑyoøo,ɑy
painija,fi,wrestler,レスラー,/ˈpɑinijɑ/,ɑyyɑ,ɑy
painike,fi,handle,扱う,/ˈpɑinike/,ɑyyø,ɑy
ambulance,fr,ambulance,救急車,/ɑ̃bylɑ̃s/,ɑyɑb,ɑy
endiguer,fr,stem,幹,/ɑ̃dige/,ɑyø,ɑy
maisema,fi,landscape,風景,/ˈmɑisemɑ/,ɑyøɑ,ɑy
valinta,fi,selection,選択,/ˈvɑlintɑ/,ɑymɑ,ɑy
asiakas,fi,customer,お客様,/ˈɑsiˌɑkɑs/,ɑyɑɑb,ɑy
Radierung,de,etching,エッチング,/ɾɑˈdiːɐ̯ʊŋ/,ɑyɐʊm,ɑy
cockiness,en,cockiness,生意気,/ˈkɑkinəs/,ɑyəb,ɑy
antipapes,fr,antipapes,アンチペープ,/ɑ̃tipap/,ɑyɶb,ɑy
ensilâtes,fr,enlisters,エンジャー,/ɑ̃silat/,ɑyɶb,ɑy
mario's,en,mario's,マリオ,/ˈmɑɹioʊz/,ɑyoʊb,ɑy
mardi-gras,en,mardi-gras,マルディグラス,/ˈmɑɹdiˌɡɹɑ/,ɑybɑ,ɑy
guardianship,en,guardianship,後見,/ˈɡɑɹdiənʃɪp/,ɑyəmʏb,ɑy
endiguons,fr,endigurons,エンディグロン,/ɑ̃digɔ̃/,ɑyɔ,ɑy
Pavianen,de,Baboons,ヒヒ,/pɑvianən/,ɑyɶəm,ɑy
radiertest,de,etched,エッチング,/ˈɾɑːdiːɾtɛst/,ɑyœbb,ɑy
