word,word_lang,word_en,word_ja,word_ipa,word_ipa_rhyme,match_ipa_rhyme
世代,ja,generation,世代,/sedai/,øɶy,øɶ
エアバッグ,ja,Airbag,エアバッグ,/eabagːɯ/,øɶɶbu,øɶ
デザイナー,ja,designer,デザイナー,/dezainaː/,øɶyɶ,øɶ
ケバブ,ja,kebab,ケバブ,/kebabɯ/,øɶu,øɶ
évaluer,fr,assess,評価,/evalɥe/,øɶbø,øɶ
semana,es,week,週,/semana/,øɶɶ,øɶ
réalité,fr,reality,現実,/ʁealite/,øɶyø,øɶ
redactor,ro,editor,編集者,/redaktor/,øɶbo,øɶ
demara,ro,START,始める,/demara/,øɶɶ,øɶ
회하승,ko,Sashimi,刺身,/hø̞ɦa̠sʰɯŋ/,øɶbum,øɶ
mégafon,id,megaphone,メガホン,/megafon/,øɶom,øɶ
회향병,ko,Fennel,フェンネル,/hø̞ʝja̠ŋbjʌ̹ŋ/,øɶmbɔm,øɶ
Ehrgeizes,de,Ambition,野心,/ˈʔeɾgaetsəs/,øɶøbəb,øɶ
terapeut,ro,Therapist,セラピスト,/terapeut/,øɶøub,øɶ
megaomo,eo,MegaMo,メガモ,/megaomo/,øɶoo,øɶ
déphasasses,fr,removal,除去,/defazas/,øɶɶb,øɶ
