word,word_lang,word_ipa,word_ipa_rhyme,word_en,word_ja,pair_word,pair_word_lang,pair_word_ipa,pair_word_ipa_rhyme,pair_word_en,pair_word_ja,rhyme_type,match_ipa_rhyme,pos,syllable
conocimiento,es,/konoθimjento/,ooymømo,knowledge,知識,fotosintésis,id,/fotosintesis/,ooymøyb,photosynthesis,光合成,to,oymø,noun,5
tietävä,fi,/ˈtietævæ/,yøææ,knowing,知っている,部厚い,ja,/bɯatsɯi/,uɶbuy,Thick,部厚い,,,verb,3
asentamiento,es,/asentamjento/,ɶømɶmømo,settlement,決済,lamentație,ro,/lamentatsije/,ɶømɶbyø,lamentation,嘆き,to,ømɶ,noun,5
decontare,ro,/dekontare/,øomɶø,discount,割引,remondados,es,/remondaðos/,øomɶob,Remocked,リモック,to,omɶ,adjective,4
règlement,fr,/ʁɛgləmɑ̃/,œbəɑ,settlement,決済,escobar's,en,/ˈɛskəˌbɑɹz/,œbəɑb,escobar's,エスコバル,to,bəɑ,noun,3
技術,ja,/gidʑɯtsɯ/,ybubu,Technology,技術,vismutti,fi,/ˈvismutti/,ybuby,bismuth,ビスマス,to,bub,noun,3
tekniikka,fi,/ˈtekniikkɑ/,øbyybɑ,technique,技術,デジイチ,ja,/dedʑiitɕi/,øbyyby,Digital,デジイチ,to,byyb,noun,3
acorazado,es,/akoɾaθaðo/,ɶoɶɶo,battleship,戦艦,laborkapabla,eo,/laborkapabla/,ɶoɶɶbɶ,Workable,実行可能,to,oɶɶ,adjective,5
カスタード,ja,/kasɯtaːdo/,ɶuɶo,custard,カスタード,naturparko,eo,/naturparko/,ɶuɶo,Nature Park,自然公園,to,uɶo,noun,4
鎮痛,ja,/tɕiɴtsɯɯ/,bymbuu,Pain,鎮痛,krimscienco,eo,/krimst͡sient͡so/,bymbbyømbo,crime science,犯罪科学,to,ymb,noun,3
kipulääke,fi,/ˈkipuˌlææke/,yuææø,analgesic,鎮痛剤,ræðustól,is,/raiːðʏstouːl/,ʏmœʏbɶ,pulpit,説教壇,,,noun,4
security,en,/sɪkˈjʊɹəti/,ʏbʊəy,security,安全,misslungenem,de,/ˈmɪsˌlʊŋənəm/,ʏbʊəəm,unsuccessful,失敗しました,to,bʊə,noun,4
Sicherheit,de,/zɪçɛɾˈəiːt/,ʏœəyb,security,安全,động điên,vi,/doŋ͡m˨ˀ˩ʔ diəŋ˧˥/,uuə,crazy,クレイジー,,,noun,3
simileco,eo,/similet͡so/,yyøbo,similarity,類似性,lividezcas,es,/liβiðeθkas/,yyøbɶb,lividezcas,lividezcas,to,yøb,noun,4
Ähnlichkeit,de,/ʔɛnlɪçˈkəiːt/,œmʏəyb,similarity,類似性,engelson,en,/ˈɛŋɡɪɫsən/,œmʏəm,engelson,エンゲルソン,to,mʏə,noun,3
kemiripan,id,/kəmiripan/,əyyɶm,similarity,類似性,rediffusâtes,fr,/ʁədifyzat/,əyyɶb,reruns,再実行,to,yyɶ,noun,4
samankaltaisuus,fi,/ˈsɑmɑnkɑlˌtɑisuus/,ɑɑmɑbɑyuub,similarity,類似性,ternilai,id,/tərnilai/,əøɶuɶy,judgment,判定,to,,noun,5
ressemblance,fr,/ʁəsɑ̃blɑ̃s/,əɑbɑb,resemblance,似ています,酱,zh-cn,/tɕjɑŋ˥˩/,əmbuɔ,Sauce,ソース,,,noun,3
对待,zh-cn,/tweɪ˥˩ taɪ˥˩/,bøʏɶʏ,treat,扱う,Produktfamilien,de,/pɾodʊktfɑˈmiːliːən/,œmœbɶob,Product families,製品ファミリ,to,,verb,3
meðhöndla,is,/mɛːðhœntla/,œbœmbɶ,treat,扱う,khét lèn lẹt,vi,/xɛk˦˥ lɛŋ˦˨ lɛk˨ˀ˩ʔ/,œbœmœbb,burnt,焦げた,to,bœm,verb,3
behandeln,de,/bəˈhandɛln/,əɶmœbm,treat,扱う,remaniait,fr,/ʁəmanjɛ/,əɶmœ,reworked,作り直した,to,ɶmœ,verb,3
洗面所,ja,/seɴmeɴdʑo/,ømømbo,Washroom,洗面所,hengenmies,fi,/ˈhengenmies/,ømømyøb,priest,祭司,to,møm,noun,3
lavujo,eo,/lavuio/,ɶuyo,sink,シンク,真後ろ,ja,/maɯɕiɾo/,ɶuyo,Right behind,真後ろ,to,uyo,noun,3
agonie,fr,/agɔni/,ɶɔy,agony,苦しみ,Wechselgesprächen,de,/ˈvɛksɛlgɛspɾɛçən/,œbɶə,Interruptions,中断,,,noun,3
agonie,ro,/aɡonije/,ɶoyø,agony,苦しみ,callosités,fr,/kalozite/,ɶoyø,calluses,カルス,to,oyø,noun,4
agonía,es,/aɣoˈnia/,ɶoyɶ,agony,苦しみ,katolika,eo,/katolika/,ɶoyɶ,Catholic,カトリック,to,oyɶ,verb,4
Agonie,de,/ʔɑˈgoːniː/jə/,ɑoyə,agony,苦しみ,telebiometrie,ro,/telebiometrije/,ymømøɶmb,Telebiometry,テレビオメトリー,,,noun,4
maraton-,fi,/ˈmɑrɑton/,ɑɑom,marathon,マラソン,境地,zh-cn,/tɕɪŋ˥˩ ti˥˩/,ubbøʏ,situation,状況,,,noun,3
マラソン,ja,/maɾasoɴ/,ɶɶom,marathon,マラソン,飒飒声,zh-cn,/sa˥˩ sa˥˩ ʂɤŋ˥˥/,ɶɶom,Loud,うるさい,to,ɶom,noun,3
maraton,id,/maraton/,ɶɶom,marathon,マラソン,남아공,ko,/na̠ma̠ɡo̞ŋ/,ɶɶom,Southak,ササク,to,ɶom,noun,3
구현하다,ko,/kuʝjʌ̹nɦa̠da̠/,uɔmɶɶ,It is implemented,実装されています,hraustan,is,/r̥œistan/,œyɶbɶɶ,healthy,健康,to,,verb,4
埋め込む,ja,/ɯmekomɯ/,uøou,Embed,埋め込む,kết liễu,vi,/ket˦˥ liəw˧˩˨/,ɶmɔbbyə,finish off,終えます,to,,verb,4
efektivigi,eo,/efektivigi/,øøbyyy,to carry out,実行する,teleprintteri,fi,/ˈteleˌprintteri/,øøbymbøy,teleprinter,テレプリンター,to,øby,verb,5
implementar,es,/implementaɾ/,ymbøømɶ,implement,埋め込む,inspectorat,ro,/inspektorat/,ymbøboɶb,Inspectorate,検査官,to,mbø,verb,4
غمد,ar,/ɣamada/,ɶɶɶ,sheath,シース,ryss,sv,/rʏsː/,œmœœ,Russian,ロシア,,,noun,3
tegaĵo,eo,/tegaʒo/,øɶo,lining,粘膜,أحتكر,ar,/ʔaħtakir/,ɶbɶy,monopolize,独占します,,,noun,3
clarinete,es,/klaɾinete/,bɶyøø,clarinet,クラリネット,kvarpiedulo,eo,/kvarpiedulo/,bɶyøuo,four -legged,4本足,to,ɶyø,verb,4
klarinetti,fi,/ˈklɑriˌnetti/,bɑyøby,clarinet,クラリネット,Klavierlehrerin,de,/ˈklɑːviːɾleɾɐ̯ɪn/,bɑyøɐʏm,Piano teacher,ピアノの先生,to,ɑyø,noun,4
클라리넷,ko,/kxɯɭɭa̠ɾine̞t̚/,buɶyøb,clarinet,クラリネット,tjurka lingvo,eo,/tjurka lingvo/,buɶymbo,Tjurka language,Tjurka言語,to,uɶy,noun,4
クラリネット,ja,/kɯɾaɾinetːo/,uɶyøbo,Clarinet,クラリネット,hurtadineros,es,/uɾtaðineɾos/,uɶyøob,slicing,スライス,to,ɶyø,noun,5
보드카,ko,/po̞dɯkʰa̠/,oubɶ,vodka,ウォッカ,sojuzgad,es,/soxuθɣað/,oubɶb,Sojuzgad,Sojuzgad,to,ubɶ,verb,3
discovery,en,/ˌdɪsˈkəvɹi/,ʏbəby,discovery,発見,mitbezahlst,de,/mɪtbəˈtsɑlst/,ʏbəbɑbbb,pay,支払い,to,bəb,noun,3
