word,word_lang,word_ipa,word_ipa_rhyme,word_en,word_ja,pair_word,pair_word_lang,pair_word_ipa,pair_word_ipa_rhyme,pair_word_en,pair_word_ja,rhyme_type,match_ipa_rhyme,pos,syllable
condamnare,ro,/kondamnare/,omɶmɶø,conviction,信念,contándooslas,es,/konˈtandoozlas/,omɶmoobɶb,telling them,彼らに伝える,to,mɶm,noun,4
Verurteilung,de,/fɛːɐ̯ʔʊɾˈtəiːlʊŋ/,œɐʊəyʊm,Conviction,信念,낙방하다,ko,/na̠k̚p͈a̠ŋɦa̠da̠/,ybøɶɶ,Fall,秋,,,noun,4
sentencing,en,/ˈsɛntənsɪŋ/,œməmʏm,sentencing,判決,însetat,ro,/ɨnsetat/,ʉmøɶb,thirsty,喉が渇いた,,,verb,3
sentencia,es,/sentenθja/,ømømbɶ,judgment,判定,tendenssi,fi,/ˈtendenssi/,ømømby,tendency,傾向,to,mømb,noun,3
التحرير,ar,/aːltaħriːr/,ɶbɶby,Liberation,解放,margfaldist,is,/markfaltɪst/,ɶbɶbʏbb,multiply,かける,to,bɶb,verb,3
edición,es,/eðiˈθjon/,øybom,edition,版,vesikko,fi,/ˈvesikko/,øybo,European mink,ヨーロッパのミンク,to,ybo,noun,3
editare,ro,/editare/,øyɶø,publishing,出版,neimagebla,eo,/neimagebla/,øyɶøbɶ,unimaginable,想像を絶する,to,yɶø,adjective,4
editing,en,/ˈɛdətɪŋ/,œəʏm,editing,編集,الأعيان,ar,/aːlʔaʕjaːn/,ɶbɶbɶm,Notables,著名人,to,,verb,3
clavicle,en,/ˈkɫævəkəɫ/,bæəə,clavicle,鎖骨,blocadă,ro,/blokadə/,boɶə,blockade,封鎖,,,noun,3
clavícula,es,/klaˈβikula/,bɶyuɶ,clavicle,鎖骨,삼일운동,ko,/sʰa̠miɾundo̞ŋ/,bɶyumom,Three -day movement,3日間の動き,to,ɶyu,noun,4
キャンバス,ja,/kjaɴbasɯ/,bɶmɶu,canvas,キャンバス,cramoisi,fr,/kʁamwazi/,bɶmɶy,crimson,真紅,to,ɶmɶ,noun,3
carente,es,/kaɾente/,ɶømø,lacking,欠けている,einstehender,de,/ˈʔaenˌʃteːɛndɐ̯/,ɶømøœmɐ,in -depth,-depth,to,ømø,adjective,3
stuttbuxur,is,/stʏhtpʏksʏr/,bʏbʏbʏ,shorts,ショーツ,spritzigsten,de,/ˈʃpɾɪtsɪgstən/,bʏbʏbbəm,most lively,最も活気があります,to,ʏbʏb,verb,3
Festnahme,de,/ˈfɛstnɑmə/,œbbɑə,arrest,逮捕,extension,fr,/ɛkstɑ̃sjɔ̃/,œbbɑbɔ,extension,拡大,to,bbɑ,noun,3
handtaka,is,/hantaka/,ɶmɶɶ,capture,捕獲,chamoisasse,fr,/ʃamwazas/,ɶmɶɶb,chamoisasse,シャモイザス,to,mɶɶ,verb,3
arestare,ro,/arestare/,ɶøbɶø,arrest,逮捕,atediantes,es,/ateðjantes/,ɶøbɶmøb,ATEDIANTS,ATEDIANTS,to,øbɶ,noun,4
دمج,ar,/damadʒa/,ɶɶbɶ,to merge,マージする,adaptas,fr,/adapta/,ɶɶbɶ,adapta,アダプタ,to,ɶbɶ,verb,3
integra,ro,/inteɡra/,ymøbɶ,integrate,統合,simsetti,fi,/ˈsimsetti/,ymøby,sims,シムズ,to,møb,verb,3
samþætta,is,/samθaihta/,ɶmɶyɶ,integrate,統合,tranh đả kích,vi,/ʈan˧˥ da˧˩˨ kit˦˥/,ɶmɶyb,lash,ラッシュ,to,mɶy,verb,3
integroida,fi,/ˈinteˌgroidɑ/,ymøboyɑ,integrate,統合,interpreti,eo,/interpreti/,ymøbøy,to interpret,解釈する,to,møb,verb,4
スパンデックス,ja,/sɯpaɴdekːɯsɯ/,uɶmøbuu,spandex,スパンデックス,tunantearemos,es,/tunanteaɾemos/,uɶmøɶøob,We will try,私達がやってみる,to,ɶmø,noun,5
scientifique,fr,/sjɑ̃tifik/,bɑyyb,scientific,科学的,tragiikka,fi,/ˈtrɑgiikkɑ/,bɑyybɑ,tragic,悲劇的な,to,ɑyyb,adjective,3
科学的,ja,/kagakɯteki/,ɶɶuøy,scientific,科学的,tartamudeado,es,/taɾtamuðeaðo/,ɶɶuøɶo,stutter,st音,to,ɶuø,noun,5
段落,zh-cn,/twan˥˩ luɔ˥˩/,bɶmuɔ,paragraph,段落,glandular,es,/glandulaɾ/,bɶmuɶ,glandular,腺,to,ɶmu,verb,3
paragraph,en,/ˈpæɹəˌɡɹæf/,æəbæb,paragraph,段落,nedan,sv,/²n'eːdan/,yʊʏ,below,下,,,noun,3
alineo,eo,/alineo/,ɶyøo,paragraph,段落,raquídeo,es,/raˈkiðeo/,ɶyøo,spinal,脊椎,to,yøo,noun,4
段落,ja,/daɴɾakɯ/,ɶmɶu,Paragraph,段落,ambaŭ,eo,/ambau/,ɶmɶu,both of them,両方とも,to,mɶu,noun,3
paragraphe,fr,/paʁagʁaf/,ɶɶbɶb,paragraph,段落,sagarblað,is,/saːɣarplaːð/,ɶɶbɶb,sheet,シート,to,ɶbɶb,noun,3
menganalisa,id,/məŋanalisa/,əɶɶyɶ,analyze,分析します,calvina,en,/kɑɫˈvinə/,æmbæmʏboʊ,calvina,カルヴィナ,,,verb,5
analyze,en,/ˈænəˌɫaɪz/,æəɶʏb,analyze,分析します,blæðandi,is,/plaiːðantɪ/,bɶyɶmʏ,bleeding,出血,,,verb,3
analysieren,de,/ˈʔanʔɑlyˈziːɾen/,ɶmɑyyøm,analyze,分析します,protipendist,ro,/protipendist/,ubøyuə,ProtiPendist,プロテンディスト,,,verb,5
ordono,eo,/ordono/,ooo,order,注文,indiviz,ro,/indiviz/,ymyyb,indivisible,不可分,,,noun,3
mandato,es,/mandato/,ɶmɶo,mandate,委任,暗函,ja,/aɴbako/,ɶmɶo,Ovation,暗函,to,mɶo,noun,3
injonction,fr,/ɛ̃ʒɔ̃ksjɔ̃/,œɔbbɔ,injunction,差止命令,que chọc lò,vi,/wɛ˧˥ cɔk͡p˨ˀ˩ʔ lɔ˦˨/,œɔbbbɔ,oven stick,オーブンスティック,to,ɔbb,noun,3
Melodie,de,/meloˈdiː/,øoy,melody,メロディー,非才,ja,/çisai/,yɶy,Inaccuracy,非才,,,noun,3
نغم,ar,/naɣama/,ɶɶɶ,Tune,曲,înghițitoare,ro,/ɨngʲ̩itsitŏare/,ʉmøbu,swallower,嚥下,,,noun,3
tatami,fr,/tatami/,ɶɶy,tatami,畳,amuebladas,es,/amweβlaðas/,boøbɶ,furnished,家具,,,noun,3
tatami,fi,/ˈtɑtɑmi/,ɑɑy,mat,マット,gröbere,de,/ˈgɾøːbɐ̯ə/,bøɐə,coarser,粗い,,,noun,3
ヌードル,ja,/nɯːdoɾɯ/,uou,noodle,ヌードル,thứ hạng,vi,/tʰɯ˩˧ haŋ˨ˀ˩ʔ/,yymumm,places,場所,,,noun,3
ráfaga,es,/ˈrafaɣa/,ɶɶɶ,burst,バースト,galoșare,ro,/ɡaloʃare/,øoyb,Galling,ガーリング,,,verb,3
バースト,ja,/baːsɯto/,ɶuo,burst,バースト,balatentara,id,/balatəntara/,əoy,army,軍,,,noun,3
انفجار,ar,/infidʒaːr/,ymybɶ,Explosion,爆発,fingiste,es,/fiŋxiste/,ymybø,You pretended,あなたはふりをしました,to,myb,verb,3
meletus,id,/mələtus/,əəub,erupted,噴火した,servitude,en,/ˈsɝvəˌtud/,əəub,servitude,奴隷,to,əub,verb,3
éclatement,fr,/eklatmɑ̃/,øbɶbɑ,burst,バースト,despalmó,es,/despaˈlmo/,øbɶbo,He gone out,彼は出かけた,to,bɶb,verb,3
unterdrückt,de,/ˈʔʊnˌtɛɾdɾʏkt/,ʊmœbʏbb,oppressed,抑圧された,scotches,en,/ˈskɑtʃɪz/,æəoʊb,scotches,スコッチ,to,,verb,3
johdannainen,fi,/ˈjohdɑnˌnɑinen/,oɑmɑyøm,derivative,デリバティブ,بالمقياس,ar,/biaːlmiqjaːs/,ɶyubɶby,In the scale,スケールで,,,noun,4
tilava,fi,/ˈtilɑvɑ/,yɑɑ,spacious,広々とした,lãnh cung,vi,/lan˧˩˨ kuŋ͡m˧˥/,ubɶbbɶ,arc,アーク,,,noun,3
الجميع,ar,/aːldʒamiːʕ/,ɶbbɶyb,everybody,みんな,hastiasteis,es,/astjasteis/,ɶbbɶbøyb,You fate,あなたは運命です,to,bbɶ,noun,3
شباشب,ar,/ʃabaːʃib/,ɶɶyb,Slippers,スリッパ,fanatisent,fr,/fanatiz/,ɶɶyb,fad,流行,to,ɶyb,noun,3
kiehua,fi,/ˈkiehuɑ/,yøuɑ,boil,沸騰させる,saborearlos,es,/saβoɾeaɾlos/,øymɶb,Savor them,それらを味わう,,,verb,3
mendidihkan,id,/məndidihkan/,əmyyɶm,boil,沸騰させる,씨발,ko,/ɕ͈iba̠ɭ/,ɔɔɔy,Fuck,くそ,to,,verb,4
