word,word_lang,word_ipa,word_ipa_rhyme,word_en,word_ja,pair_word,pair_word_lang,pair_word_ipa,pair_word_ipa_rhyme,pair_word_en,pair_word_ja,rhyme_type,match_ipa_rhyme,pos,syllable
receptor,es,/reθeptoɾ/,øøbo,receiver,受信機,デーベッド,ja,/deːbedːo/,øøbo,Day bed,デーベッド,to,øbo,noun,3
sieppari,fi,/ˈsieppɑri/,yøbɑy,catcher,キャッチャー,Rübezahl,de,/ˈɾyːbetsɑl/,yøbɑb,Beet number,ビート番号,to,øbɑ,noun,3
ضلع,ar,/dˤalaʕa/,bɶɶɶ,Rib,リブ,skarlata,eo,/skarlata/,bɶɶɶ,scarlet,スカーレット,to,ɶɶɶ,noun,3
înțepătură,ro,/ɨntsepəturə/,ʉmbøəuə,sting,刺し傷,作話,ja,/sakɯɰᵝa/,ouøɶɶy,Speech,作話,,,adjective,5
picadura,es,/pikaðuɾa/,yɶuɶ,sting,刺し傷,医学者,ja,/igakɯɕa/,yɶuɶ,Physician,医学者,to,ɶuɶ,noun,4
刺し傷,ja,/saɕikizɯ/,ɶyyu,Stab wound,刺し傷,capisizu,ro,/kapisizu/,ɶyyu,capisizu,capisizu,to,yyu,noun,4
rompebla,eo,/rompebla/,omøbɶ,Breakable,壊れやすい,montescos,es,/monteskos/,omøbob,Montescos,モンテスコス,to,møb,adjective,3
breakable,en,/ˈbɹeɪkəbəɫ/,bøʏəə,breakable,壊れやすい,fröhlichem,de,/ˈfɾøːlɪçəm/,bøʏəm,cheerful,陽気な,to,øʏə,adjective,3
spargere,ro,/spardʒere/,bɶbøø,break in,押し入る,사계도,ko,/sʰa̠ɡje̞do̞/,bɶbøo,Four seasons,四季,to,ɶbø,noun,3
叫ぶ,ja,/sakebɯ/,ɶøu,call out,叫ぶ,thổi phồng,vi,/tʰoj˧˩˨ foŋ͡m˦˨/,ɶuə,blow up,爆発します,,,noun,3
berteriak,id,/bərtəriaʔ/,əəyɶb,shout,叫ぶ,험악하다,ko,/hʌ̹ma̠kʰa̠da̠/,uɔɶ,Tough,タフ,,,verb,3
사용량,ko,/sʰa̠joŋɲja̠ŋ/,bɶommɶm,usage,利用方法,Traumdeutern,de,/ˈtɾaomdɔøtɛɾn/,bɶomɔøœm,Dreamer,夢想家,to,ɶom,noun,3
mittarilukema,fi,/ˈmittɑˌriluˌkemɑ/,ybɑyuøɑ,mileage,マイレージ,giebel,en,/ˈɡibəɫ/,ʏɑoʊoʊyoʊ,giebel,ジーベル,,,noun,6
マイレージ,ja,/maiɾeːdʑi/,ɶyøby,Mileage,マイレージ,kabinét,id,/kabinet/,ɶyøb,cabinet,戸棚,to,yøb,noun,3
Kilometerstand,de,/ˈkiːlometɛɾstant/,yoøœbɶmb,Mileage,マイレージ,șiși,ro,/ʃiʃʲ/,ɶoyøybb,and and,そして,,,noun,5
pembungkus,id,/pəmbuŋkus/,əmumub,wrapping,ラッピング,nói gần nói xa,vi,/nɔj˩˧ ɣɤ̆ŋ˦˨ nɔj˩˧ sa˧˥/,ɶɔɶm,almost talk far away,ほとんど遠くに話します,to,,verb,3
Verpackung,de,/fɛːɐ̯ˈpakʊŋ/,œɐɶʊm,Packaging,パッケージング,투자금융,ko,/tʰud͡ʑa̠ɡɯmjuŋ/,bomboɶ,Investment finance,投資金融,,,noun,3
자라다,ko,/t͡ɕa̠ɾa̠da̠/,bɶɶɶ,grow,育つ,cravatas,fr,/kʁavata/,bɶɶɶ,tie,ネクタイ,to,ɶɶɶ,verb,3
vườn bách thú,vi,/jɯəŋ˦˨ bak˦˥ tʰu˩˧/,uəmɶbbu,Zoo,動物園,humankind,en,/ˈhjumənˌkaɪnd/,uəmɶʏmb,humankind,人類,to,əmɶ,verb,3
动物园,zh-cn,/tʊŋ˥˩ u˥˩ ɥœn˧˥/,ʊmuœm,zoo,動物園,入り込む,ja,/iɾikomɯ/,øyy,Get in,入り込む,to,,noun,3
eläintarha,fi,/ˈelæinˌtɑrhɑ/,øæymɑɑ,zoo,動物園,nerecunoscut,ro,/nerekunoskut/,ɶɶybu,unacknowledged,承認されていない,,,verb,4
voittaja,fi,/ˈvoittɑjɑ/,oybɑɑ,winner,勝者,gauchissements,fr,/goʃismɑ̃/,oybɑ,tangles,もつれ,to,ybɑ,noun,3
pemenang,id,/pəmənaŋ/,əəɶm,winner,勝者,bărcăuan,ro,/bərkəwan/,əəɶm,Bărcăuan,bîuan,to,əɶm,noun,3
الفائز,ar,/aːlfaːʔiz/,ɶbɶyb,winner,勝者,almari,id,/almari/,ɶbɶy,wardrobe,ワードローブ,to,bɶy,noun,3
cocodrilo,es,/kokoðɾilo/,oobyo,alligator,アリゲーター,otollisuus,fi,/ˈotolˌlisuus/,oobyuub,sophistication,洗練,to,oby,noun,4
krokotiili,fi,/ˈkrokoˌtiili/,booyyy,crocodile,クロコダイル,promovierter,de,/pɾomoˈviːɾtɐ̯/,booyɐ,doctoral,博士号,to,ooy,noun,4
クロコダイル,ja,/kɯɾokodaiɾɯ/,uooɶyu,Crocodile,クロコダイル,surkolonaĵo,eo,/surkolonaʒo/,uooɶo,on -column,-column,to,ooɶ,noun,5
القديس,ar,/aːlqiddiːs/,ɶbybyb,the Saint,聖人,がちっと,ja,/gatɕitːo/,ɶbybo,At a time,がちっと,to,byb,noun,3
对待,zh-cn,/tweɪ˥˩ taɪ˥˩/,bøʏɶʏ,treat,扱う,골절,ko,/ko̞ɭd͡ʑʌ̹ɭ/,bɶmɔmo,Fracture,骨折,to,,verb,3
behandeln,de,/bəˈhandɛln/,əɶmœbm,treat,扱う,remaniai,fr,/ʁəmanjɛ/,əɶmœ,reminiaia,レミニア,to,ɶmœ,verb,3
치료하다,ko,/t͡ɕʰiɾjoɦa̠da̠/,bbyoɶɶ,Treat,扱う,气候寒冷,zh-cn,/tɕʰi˥˩ xoʊ˥˩ xan˧˥ lɤŋ˨˩˦/,bbyoʊɶmom,Cold climate,寒い気候,to,byo,verb,4
kohdella,fi,/ˈkohdellɑ/,oøbɑ,treat,扱う,répèteront,fr,/ʁepɛtəʁɔ̃/,ɶɔɶb,will repeat,繰り返します,,,verb,3
kulmakarva,fi,/ˈkulmɑˌkɑrvɑ/,ubɑɑɑ,eyebrow,眉,kanariengelber,de,/ˈkɑːnɑɾiːŋɛlbɐ̯/,ɶboɑəm,canaries,カナリア,,,noun,4
セマンティクス,ja,/semaɴteikɯsɯ/,øɶmøyuu,Semantics,セマンティクス,neandertalulo,eo,/neandertalulo/,øɶmøɶuo,Neanderthal,ネアンデルタール,to,ɶmø,noun,5
semantiko,eo,/semantiko/,øɶmyo,semantics,セマンティクス,デバンニング,ja,/debaɴniɴgɯ/,øɶmymu,Debanning,デバンニング,to,ɶmy,noun,4
의미론,ko,/ɰimiɾo̞n/,yyom,semantics,セマンティクス,piironki,fi,/ˈpiironki/,yyomy,bureau,局,to,yom,noun,3
semántica,es,/seˈmantika/,øɶmyɶ,semantics,セマンティクス,semanticist,ro,/semantitʃist/,øɶmybybb,semanticist,意味論,to,ɶmy,adjective,4
semantiikka,fi,/ˈsemɑnˌtiikkɑ/,øɑmyybɑ,semantics,セマンティクス,zurückgesehnte,de,/ˈtsuːˌɾʏkgezentə/,buəbɶbbəm,leaned back,背を向けた,,,noun,4
قمح,ar,/qammaħa/,ɶmɶɶ,wheat,小麦,campadas,es,/kampaðas/,ɶmɶɶb,Campadas,カンパダ,to,mɶɶ,noun,3
