word,word_lang,word_ipa,word_ipa_rhyme,word_en,word_ja,pair_word,pair_word_lang,pair_word_ipa,pair_word_ipa_rhyme,pair_word_en,pair_word_ja,rhyme_type,match_ipa_rhyme,pos,syllable
kekurangan,id,/kəkuraŋan/,əuɶɶm,deficiency,欠乏,collectivisés,fr,/kɔlɛktivize/,ɶøəœ,Collectivized,集団化,,,verb,4
어머니,ko,/ʌ̹mʌ̹ni/,ɔɔy,mother,母親,harpinglo,eo,/harpinglo/,ɶymbo,a hairpin,ヘアピン,,,noun,3
paradis,ro,/paradis/,ɶɶyb,paradise,パラダイス,farsælla,is,/far̥saitla/,ɶɶybɶ,successful,成功,to,ɶyb,adjective,3
paraíso,es,/paɾaˈiso/,ɶɶyo,paradise,パラダイス,蘿藷,ja,/gagaimo/,ɶɶyo,Lingering,蘿藷,to,ɶyo,verb,3
مدرع,ar,/mudarraʕ/,uɶɶb,armored,装甲,cutanat,ro,/kutanat/,uɶɶb,cutaneous,皮膚,to,ɶɶb,adjective,3
ironclad,en,/ˈaɪɝnˌkɫæd/,ɶʏəmbæb,ironclad,アイアンクラッド,artigem,de,/ˈʔaɾtɪgəm/,ɶʏəm,goodbye,さようなら,to,ʏəm,adjective,3
طري,ar,/tˤariːa/,bɶyɶ,mushy,どろどろ,traficant,ro,/trafikant/,bɶyɶmb,trafficker,人身売買業者,to,ɶyɶ,adjective,3
المشبك,ar,/aːlmiʃbak/,ɶbyɶb,Clamp,クランプ,gagnrýna,is,/kakrina/,ɶbyɶ,criticize,批判,to,byɶ,verb,3
クランプ,ja,/kɯɾaɴpɯ/,uɶmu,Clamp,クランプ,구왕궁,ko,/kuwa̠ŋɡuŋ/,uɶmum,Guanggung Palace,広東宮殿,to,ɶmu,noun,3
puristin,fi,/ˈpuristin/,uybym,press,押す,puŝiĝi,eo,/puʃid͡ʒi/,uyby,to push,プッシュする,to,yby,verb,3
catalog,en,/ˈkætəɫɔɡ/,æəɔb,catalog,カタログ,tembadau,id,/təmbadau/,ɶyɶ,Tembadau,Tembadau,,,noun,3
カタログ,ja,/kataɾogɯ/,ɶɶou,catalog,カタログ,날아오르다,ko,/na̠ɾa̠o̞ɾɯda̠/,ɶɶouɶ,Flap,フラップ,to,ɶou,noun,4
luettelo,fi,/ˈluetˌtelo/,uøbøo,catalog,カタログ,surestes,es,/suɾestes/,uøbøb,Surrestes,shrestes,to,øbø,noun,3
catalog,ro,/kataloɡ/,ɶɶob,catalog,カタログ,Bá Đa Lộc,vi,/ba˩˧ da˧˥ lok͡p˨ˀ˩ʔ/,ɶɶobbb,Ba Da Loc,ba da loc,to,ɶob,noun,3
percepti,eo,/pert͡septi/,øbøby,perceive,知覚,réfléktor,id,/refleʔtor/,øbøbo,reflector,リフレクター,to,bøb,noun,3
havaita,fi,/ˈhɑvɑitɑ/,ɑɑyɑ,detect,探知,kulturnämnd,sv,/²kɵlt'ʉːrnɛmːd/,œmœœ,Cultural Committee,文化委員会,,,noun,3
percibir,es,/peɾθiβiɾ/,øyy,perceive,知覚,ドミナント,ja,/dominaɴto/,oɶby,dominant,ドミナント,,,verb,3
wahrnehmen,de,/ˈvɑɾnemən/,ɑøəm,perceive,知覚,máu thịt,vi,/măw˩˧ tʰit˨ˀ˩ʔ/,ɶuə,flesh,肉,,,verb,3
知覚,ja,/tɕikakɯ/,byɶu,Perception,知覚,blidaru,ro,/blidaru/,byɶu,Blidaru,ブリダル,to,yɶu,noun,3
soliloquy,en,/səˈɫɪɫəkwi/,əʏəby,soliloquy,独り言,وكمشي,ar,/wakamiʃeɪ/,ɶbɶɶbub,And as a walk,そして散歩として,,,verb,4
혼잣말,ko,/ɸʷo̞nd͡ʑa̠nma̠ɭ/,ombɶmɶ,soliloquy,独り言,ronchamos,es,/roɲtʃamos/,ombɶob,We hook,フックします,to,mbɶ,verb,3
yksinpuhelu,fi,/ˈyksinˌpuhelu/,ybymuøu,monologue,モノローグ,distinguírtelas,es,/distiˈŋgiɾtelas/,ybymyøɶb,Distinguish them,それらを区別します,to,bym,verb,5
soliloquio,es,/solilokjo/,oyobo,soliloquy,独り言,모의고사,ko,/mo̞ɰiɡo̞sʰa̠/,oyobɶ,Mock test,モックテスト,to,yob,noun,4
独り言,ja,/çitoɾigoto/,yoyoo,Self -speech,独り言,fitobiologic,ro,/fitobiolodʒik/,yoyoobyb,phytobiological,植物生物学,to,oyoo,noun,5
플루트,ko,/pʰɯɭɭutʰɯ/,buubu,flute,フルート,churruscáis,es,/tʃuruˈskais/,buubɶyb,Churruscá,Churruscá,to,uub,noun,3
analgezie,ro,/analdʒezije/,ɶɶbbøyø,analgesia,鎮痛,Facharztausbildung,de,/ˈfaxaɾtstaosbɪldʊŋ/,ɶɶbbɶobʏbʊm,Specialist training,スペシャリストトレーニング,to,ɶbb,noun,5
analgesia,es,/analxesja/,ɶɶbøbɶ,analgesia,鎮痛,والأيادي,ar,/waaːlʔeɪaːdiː/,ɶɶbøʏɶy,And hands,と手,to,ɶbø,noun,4
analgésie,fr,/analʒezi/,ɶɶbøy,analgesia,鎮痛,構って君,ja,/kamatːekɯɴ/,ɶɶbøum,I'm looking forward to you,構って君,to,ɶbø,noun,4
pelayan,id,/pəlajan/,əɶɶm,waiter,ウェイター,relâchâmes,fr,/ʁəlaʃam/,əɶɶm,release,リリース,to,ɶɶm,verb,3
Kellnerin,de,/ˈkɛlnəʀɪn/,œbəʏm,Waitress,ウェイトレス,petromin,en,/ˈpɛtɹəmɪn/,œbəʏm,petromin,ペトロミン,to,bəʏm,noun,3
웨이트리스,ko,/we̞itʰɯɾisʰɯ/,øybuybu,waitress,ウェイトレス,reykhúsinu,is,/reiːkhusɪnʏ/,øybuʏʏ,smokehouse,スモークハウス,to,ybu,verb,4
þjónustustúlka,is,/θjouːnʏstʏstul̥ka/,bouʏbʏbubɶ,servant,サーバント,persico,en,/pɝˈsikoʊ/,bɑbəɑəby,persico,ペルシコ,,,verb,5
metrónomo,es,/meˈtɾonomo/,øbooo,metronome,メトロノーム,neprocopsit,ro,/neprokopsit/,øboobyb,unprocopy,未成年者,to,boo,verb,4
métronome,fr,/metʁɔnɔm/,øbɔɔm,metronome,メトロノーム,سنقبل,ar,/sanaqbal/,ɶɶbɶb,We will accept,受け入れます,,,adjective,3
metronom,ro,/metronom/,øboom,metronome,メトロノーム,kelvoton,fi,/ˈkelvoton/,øboom,unworthy,価値がない,to,boom,adjective,3
negara,id,/nəgara/,əɶɶ,country,国,misär,sv,/mɪs'ɛːr/,yʊʏ,misery,悲惨,,,noun,3
名付け親,ja,/nazɯkeoja/,ɶuøoɶ,Nominated parent,名付け親,satureo,eo,/satureo/,ɶuøo,saturation,飽和,to,uøo,noun,4
economie,ro,/ekonomije/,øooyø,economy,経済,ゲオポリティーク,ja,/geopoɾiteiːkɯ/,øooyøyu,geopolitics,ゲオポリティーク,to,ooyø,noun,5
経済,ja,/keizai/,øyɶy,Economy,経済,paysagistes,fr,/peizaʒist/,øyɶybb,landscapers,造園家,to,yɶy,noun,3
economics,en,/ˌɛkəˈnɑmɪks/,œəɑʏbb,economics,経済,duftigen,de,/ˈdʊftɪgən/,ʏmœmʏbbəm,fragrant,香り,,,noun,4
選び出す,ja,/eɾabidasɯ/,øɶyɶu,Select,選び出す,velarizamos,es,/belaɾiθamos/,øɶyɶob,We ensure,私たちは確実にします,to,ɶyɶ,verb,5
aufsammeln,de,/ˈʔaofˌzammɛln/,ɶobɶmœbm,collect,収集,adoptați,ro,/adoptatsʲ/,ɶobɶby,adopted,採用,to,obɶ,verb,3
anacardo,es,/anakaɾðo/,ɶɶɶo,cashew,カシュー,anagalo,eo,/anagalo/,ɶɶɶo,Anagal,アナガル,to,ɶɶo,adjective,4
migrație,ro,/miɡratsije/,ybɶbyø,migration,移行,pikbastono,eo,/pikbastono/,ybɶboo,a stinging stick,刺すようなスティック,to,bɶb,noun,4
muuttoliike,fi,/ˈmuuttoˌliike/,uuboyyø,migration,移行,hư hư thật thật,vi,/hɯ˧˥ hɯ˧˥ tʰɤ̆k˨ˀ˩ʔ tʰɤ̆k˨ˀ˩ʔ/,uubobbbobb,Real damage,本当のダメージ,to,ubo,noun,4
relation,fr,/ʁəlasjɔ̃/,əɶbɔ,relationship,関係,Interesselosigkeit,de,/ʔɪnteɾɛszelozɪkˈkəiːt/,ɶmbbbbœməm,Interestingness,興味深い,to,,noun,3
relație,ro,/relatsije/,øɶbyø,relationship,関係,ヘラジカ,ja,/heɾadʑika/,øɶbyɶ,Cheradica,ヘラジカ,to,ɶby,noun,4
