word,word_lang,word_ipa,word_ipa_rhyme,word_en,word_ja,pair_word,pair_word_lang,pair_word_ipa,pair_word_ipa_rhyme,pair_word_en,pair_word_ja,rhyme_type,match_ipa_rhyme,pos,syllable
furðulegur,is,/fʏrðʏlɛɣʏr/,ʏʏœʏ,extraordinary,並外れた,㰍,zh-cn,/lʊŋ˧˥/,œmmœmɑʊy,Bleak,暗い,,,adjective,4
룸메이트,ko,/ɾumme̞itʰɯ/,umøybu,roommate,ルームメイト,kunteni,eo,/kunteni/,umøy,to meet,会うために,to,møy,verb,3
huonetoveri,fi,/ˈhuoneˌtoveri/,uoøoøy,roommate,ルームメイト,quo,en,/ˈkwoʊ/,ɶʏəɑbʏə,quo,quo,to,,verb,5
colocataire,fr,/kɔlɔkatɛʁ/,ɔɔɶœb,roommate,ルームメイト,paludismo,eo,/paludismo/,ɶuybo,paludism,パルーディズム,,,verb,4
argumento,es,/aɾɣumento/,ɶuømo,plot,プロット,argumente,ro,/arɡumente/,ɶuømø,argument,口論,to,uøm,noun,4
أمل,ar,/ʔamala/,ɶɶɶ,hopefull,希望に満ちています,illiterates,en,/ˌɪˈɫɪtɝəts/,ʏʏəəbb,illiterates,文盲,,,verb,3
愚か者,ja,/oɾokamono/,ooɶoo,Fool,愚か者,Rotorauswertung,de,/ˈɾoːtoɾaosvɛɾtʊŋ/,ooɶobœʊm,Rotor evaluation,ローター評価,to,oɶo,noun,5
apendice,ro,/apenditʃe/,ɶømybø,appendix,付録,argentina,es,/aɾxentina/,ɶømyɶ,Argentina,アルゼンチン,to,ømy,adjective,4
appendix,en,/əˈpɛndɪks/,əœmʏbb,appendix,付録,Gefängnis,de,/ɡəˈfɛŋnɪs/,əœmʏb,prison,刑務所,to,œmʏb,noun,3
الملحق,ar,/aːlmulħaq/,ɶbubɶb,Supplement,補足,abruptă,ro,/abruptə/,ɶbubə,abruptly,突然,to,bub,noun,3
îndurerat,ro,/ɨndurerat/,ʉmuøɶb,pained,苦しんでいます,simpul,id,/simpul/,əɶɶɶm,node,ノード,,,verb,4
malĝojo,eo,/mald͡ʒoio/,ɶbboyo,sadness,悲しみ,Dagsdóttir,is,/taxstouhtɪr/,ɶbbouʏ,Daydown,デイダウン,to,bbo,verb,3
keterlibatan,id,/kətərlibatan/,əəyɶɶm,involvement,関与,überlebendem,de,/ˈʔyːbɛɾlebɛndəm/,yœøœməm,survival,生存,,,noun,5
同谋,zh-cn,/tʰʊŋ˧˥ moʊ˧˥/,bʊmoʊ,accomplice,共犯者,jäsning,sv,/²j'ɛːsnɪŋ/,œmœœ,fermentation,発酵,,,verb,3
Mittäterschaft,de,/ˈmɪtˌtɛːtɛɾstshaft/,ʏbœœbbbɶbb,Complicity,共犯,プロブレムメソッド,ja,/pɯɾobɯɾemɯmesodːo/,uømoo,Problem method,プロブレムメソッド,,,noun,4
التواطؤ,ar,/aːltaʊaːtˤuʔ/,ɶbɶʊɶbub,Collusion,共謀,Abmachungen,de,/ˈʔapˌmaxʊŋən/,ɶbɶʊəm,Agreements,契約,to,bɶʊ,noun,4
フランカー,ja,/ɸɯɾaɴkaː/,uɶmɶ,Flanker,フランカー,هولانده,ar,/huːlaːndah/,uɶmɶ,Holland,オランダ,to,ɶmɶ,noun,3
endibia,es,/endiβja/,ømybɶ,endive,キクヂシャ,hengissä,fi,/ˈhengissæ/,ømybæ,alive,生きている,to,myb,adjective,3
キクヂシャ,ja,/kikɯdʑiɕa/,yubyɶ,endive,キクヂシャ,idulfitri,id,/idulfitri/,yubyby,Eid Al-Fitr,Eid al-fitr,to,uby,noun,4
tabouret,fr,/tabuʁɛ/,ɶuœ,stool,スツール,برخو,ar,/biraxw/,ɶɶym,Borkho,Borkho,,,verb,3
tabureto,eo,/tabureto/,ɶuøo,stool,スツール,acunemos,es,/akunemos/,ɶuøob,We acne,私たちはにじみます,to,uøo,verb,4
