word,word_lang,word_ipa,word_ipa_rhyme,word_en,word_ja,pair_word,pair_word_lang,pair_word_ipa,pair_word_ipa_rhyme,pair_word_en,pair_word_ja,rhyme_type,match_ipa_rhyme,pos,syllable
criticism,en,/ˈkɹɪtɪˌsɪzəm/,bʏʏʏəm,criticism,批判,skipuninni,is,/scɪːpʏnɪnɪ/,bʏʏʏʏ,the command,コマンド,to,ʏʏʏ,noun,4
crítica,es,/ˈkɾitika/,byyɶ,criticism,批判,ترينيداد,ar,/triːniːdaːd/,byyɶb,Trinidad,トリニダード,to,yyɶ,noun,3
نقد,ar,/naqada/,ɶɶɶ,Cash,現金,xa-lô,vi,/sa˧˥-lo˧˥/,obybyəm,Xalo,Xalo,,,noun,3
三色堇,zh-cn,/san˥˥ sɤ˥˩ tɕɪn˨˩˦/,ɶmobʏm,pansy,パンジー,panlogism,ro,/panlodʒism/,ɶmobybm,Panalogism,パナロジズム,to,mob,noun,3
mengikat,id,/məŋikat/,əyɶb,tie,ネクタイ,măritat,ro,/məritat/,əyɶb,married,結婚,to,yɶb,noun,3
dây đeo,vi,/jɤ̆j˧˥ deo˧˥/,oøo,strap,吊り革,fissurât,fr,/fisyʁa/,yyɶ,fissurât,Fissurât,,,noun,3
残る,ja,/nokoɾɯ/,oou,Remain,残る,Éthiopie,fr,/etjɔpi/,øbɔy,Ethiopia,エチオピア,,,verb,3
permanecer,es,/peɾmaneθeɾ/,øɶøø,stay,止まる,dépareiller,fr,/depaʁeje/,øɶøø,molish,モリッシュ,to,ɶøø,verb,4
conférence,fr,/kɔ̃feʁɑ̃s/,ɔøɑb,conference,会議,Korrelat,de,/ˈkɔɾɾelɑt/,ɔøɑb,correlate,相関します,to,øɑb,noun,3
Vorlesung,de,/ˈfoːɐ̯ˌləsʊŋ/,oɐəʊm,lecture,講義,必読,ja,/çitsɯdokɯ/,ooɶyɶm,Must -read,必読,,,noun,3
スキル,ja,/sɯkiɾɯ/,uyu,skill,スキル,chân như ống đồng,vi,/cɤ̆ŋ˧˥ ɲɯ˧˥ oŋ͡m˩˧ doŋ͡m˦˨/,omuommomm,feet like copper tube,銅管のような足,,,noun,3
habilidad,es,/aβiliðað/,ɶyyɶb,ability,能力,나미비아,ko,/na̠mibia̠/,ɶyyɶ,Namibia,ナミビア,to,yyɶ,noun,4
lerteco,eo,/lertet͡so/,øøbo,skill,スキル,reversión,es,/reβeˈɾsjon/,øøbom,reversion,復帰,to,øbo,noun,3
compétence,fr,/kɔ̃petɑ̃s/,ɔøɑb,skill,スキル,Neujahrsfest,de,/ˈnɔøjɑɾsfɛst/,ɔøɑbœbb,New Year,新年,to,øɑb,noun,3
سور,ar,/sawwara/,ɶɶɶ,a wall,壁,kiivastus,fi,/ˈkiivɑstus/,yyɑbub,burst of passion,情熱の爆発,,,noun,3
trineo,es,/tɾineo/,byøo,sled,そり,지혜로운,ko,/t͡ɕiʝje̞ɾo̞un/,byøoum,Wise,賢い,to,yøo,adjective,3
كهنوت,ar,/kahanuːt/,ɶɶub,priesthood,神権,balaustres,es,/balaustɾes/,ɶɶubbøb,Balaustres,バラストレス,to,ɶub,noun,3
文字コード,ja,/modʑikoːdo/,obyoo,Character code,文字コード,postillones,es,/postiʎones/,obyoøb,Postillions,ポスティリオン,to,byo,noun,4
uppskera,is,/ʏhpscɛra/,ʏbbœɶ,crop,作物,expected,en,/ɪkˈspɛktəd/,ʏbbœbəb,expected,期待される,to,bbœ,verb,3
Vampir,de,/vamˈpiːɐ̯/,ɶmyɐ,vampire,吸血鬼,까탈거리다,ko,/k͈a̠tʰa̠ɭɡʌ̹ɾida̠/,buɶy,Crush,打ち砕く,,,noun,3
vampíru,is,/vam̥pirʏ/,ɶmyʏ,vampire,吸血鬼,Anilins,de,/ˈʔanˌʔiːlɪns/,ɶmyʏmb,Anilins,アニリン,to,myʏ,noun,3
吸血鬼,zh-cn,/ɕi˥˥ ɕɥœ˥˩ kweɪ˨˩˦/,ybœbøʏ,vampire,吸血鬼,duplexeras,fr,/dyplɛksəʁa/,ybœbəɶ,duplexeras,デュプレックスラス,to,bœb,noun,4
vampyyri,fi,/ˈvɑmpyyri/,ɑmyyy,vampire,吸血鬼,fantini,en,/fɑnˈtini/,ɑmyy,fantini,ファンティーニ,to,myy,noun,3
combinaison,fr,/kɔ̃binɛzɔ̃/,ɔyœɔ,combination,組み合わせ,日ごろ,ja,/çigoɾo/,omoomo,Regularly,日ごろ,,,verb,4
ギアシフト,ja,/giaɕiɸɯto/,yɶyuo,Gear shift,ギアシフト,سيراليوني,ar,/siːraːliːuːnijj/,yɶyuy,Sierraioni,シエライオニ,to,ɶyu,noun,4
vaihdekeppi,fi,/ˈvɑihdeˌkeppi/,ɑyøøby,gear shift,ギアシフト,abstraherar,sv,/abstrah'eːrar/,bɶmʏɶyb,abstracts,要約,,,verb,4
暴露,ja,/bakɯɾo/,ɶuo,exposure,暴露,bercatut,id,/bərtʃatut/,əbɶub,painted,描きました,,,verb,3
exposure,en,/ɪkˈspoʊʒɝ/,ʏbboʊə,exposure,暴露,Schrittmotor,de,/ˈʃɾɪttmotoɾ/,ʏbboo,Stepper motor,ステッピングモーター,to,bbo,noun,3
exposición,es,/eksposiˈθjon/,øbboybom,exposition,博覧会,dệt gấm thêu hoa,vi,/jet˨ˀ˩ʔ ɣɤ̆m˩˧ tʰɛu˧˥ hwa˧˥/,øbbombœuɶ,Weaving brocade embroidery flowers,ブロケード刺繍の花を織ります,to,bbo,noun,4
valotus,fi,/ˈvɑlotus/,ɑoub,exposure,暴露,chế độ dân chủ nhân dân,vi,/ce˩˧ do˨ˀ˩ʔ jɤ̆ŋ˧˥ cu˧˩˨ ɲɤ̆ŋ˧˥ jɤ̆ŋ˧˥/,yyɔbbb,People's democracy,人々の民主主義,,,noun,3
冲浪板,zh-cn,/ʈʂʰʊŋ˥˥ lɑŋ˥˩ pan˨˩˦/,ʊmɑmɶm,surfboard,,retortă,ro,/retortə/,øoə,retort,レトルト,to,,noun,3
ぽっちゃり,ja,/potɕːaɾi/,obbɶy,Chubby,ぽっちゃり,Oldtimer,de,/ˈʔoːltˌtaɪ̯mɐ/,obbɶʏɐ,Antique car,アンティークカー,to,bbɶ,noun,3
merapat,id,/mərapat/,əɶɶb,docked,ドッキング,relatasses,fr,/ʁəlatas/,əɶɶb,relatrasse,relatrasse,to,ɶɶb,noun,3
käpertyä,fi,/ˈkæperˌtyæ/,æøyæ,curl up,くるくるする,dược chính,vi,/jɯək˨ˀ˩ʔ cin˩˧/,omybyɶb,main pharmacy,主要な薬局,,,noun,4
acurrucarse,es,/akurukaɾse/,ɶuuɶø,cuddle,抱きしめる,akumulator,id,/akumulator/,ɶuuɶo,accumulator,アキュムレータ,to,uuɶ,verb,5
寄り添う,ja,/joɾisoɯ/,oyou,Snuggle up,寄り添う,kotirouva,fi,/ˈkotiˌrouvɑ/,oyouɑ,housewife,専業主婦,to,you,noun,4
依偎,zh-cn,/i˥˥ weɪ˥˥/,yøʏ,snuggle,寄り添う,bangsat,id,/baŋsat/,əɶy,bastard,子なし,,,noun,3
