word,word_lang,word_ipa,word_ipa_rhyme,word_en,word_ja,pair_word,pair_word_lang,pair_word_ipa,pair_word_ipa_rhyme,pair_word_en,pair_word_ja,rhyme_type,match_ipa_rhyme,pos,syllable
kalenteri,fi,/ˈkɑlenˌteri/,ɑømøy,calendar,カレンダー,ametisto,eo,/ametisto/,ɶøybo,amethyst,アメジスト,,,verb,4
almanah,ro,/almanah/,ɶbɶɶ,almanac,アルマナック,matraqua,fr,/matʁaka/,ɶbɶɶ,matraqua,マトラクア,to,bɶɶ,noun,3
almanaque,es,/almanake/,ɶbɶɶø,almanac,アルマナック,Agrarhaushalts,de,/ˈʔagɾaɾaosalts/,ɶbɶɶoɶbbb,Agricultural budget,農業予算,to,bɶɶ,noun,4
meludah,id,/məludah/,əuɶ,spit,スピット,xa vời vợi,vi,/sa˧˥ jɤj˦˨ jɤj˨ˀ˩ʔ/,ɶoob,Far away,遠く,,,verb,3
înfășurare,ro,/ɨnfəʃurare/,ʉməuɶø,wound,傷,insensibiliserais,fr,/ɛ̃sɑ̃sibilizəʁɛ/,œɶyəɶ,would insensitize,無感覚になります,,,noun,5
atomi,fi,/ˈɑtomi/,ɑoy,atom,原子,파먹히다,ko,/pʰa̠mʌ̹kçida̠/,ɔmɔby,Pour out,注ぎ出す,,,noun,3
kesempurnaan,id,/kəsəmpurnaʔan/,əəmuɶɶm,perfection,完璧,descalificarlos,es,/deskalifikaɾlos/,ømoɶmoɶb,disqualify them,それらを失格にします,,,noun,5
perfección,es,/peɾfeˈkθjon/,øøbbom,perfection,完璧,semestro,eo,/semestro/,øøbbo,semester,学期,to,øbbo,noun,3
完美,zh-cn,/wan˧˥ meɪ˨˩˦/,ɶmøʏ,Perfect,完全,deletreándote,es,/deletɾeˈandote/,ombøø,spelling you,あなたを綴ります,to,,verb,3
teloitus,fi,/ˈteloitus/,øoyub,execution,実行,屁をひる,ja,/heoçiɾɯ/,øoyu,Flip a fart,屁をひる,to,oyu,noun,3
execution,en,/ˌɛksəkˈjuʃən/,œbəbuəm,execution,実行,weggetragen,de,/vɛkgəˈtɾɑːgən/,œbəbɑəm,carried away,持ち去られた,to,bəb,noun,4
ejecución,es,/exekuˈθjon/,øøubom,execution,実行,テレスキャン,ja,/teɾesɯkjaɴ/,øøubɶm,Terescan,テレスキャン,to,øub,noun,4
exécution,fr,/ɛgzekysjɔ̃/,œbøybɔ,execution,実行,Hesperiden,de,/ˈhɛspeɾidən/,œbøyəm,Hesperid,Hesperid,to,bøy,noun,4
karaté,fr,/kaʁate/,ɶɶø,karate,空手,tiên nga,vi,/tiəŋ˧˥ ŋa˧˥/,uuɶm,Tien Nga,Tien Nga,,,verb,3
Karate,de,/ˈkɑːɾɑtə/,ɑɑə,karate,空手,لتتغاب,ar,/litataɣaːb/,uɶyb,To be absent,欠席する,,,noun,3
空手,ja,/kaɾate/,ɶɶø,karate,空手,extortion,en,/ɛkˈstɔɹʃən/,œbbɔəm,extortion,恐tor,,,noun,3
karateo,eo,/karateo/,ɶɶøo,karate,空手,抱え込む,ja,/kakaekomɯ/,ɶɶøou,Hold in,抱え込む,to,ɶøo,verb,4
豌豆,zh-cn,/wan˥˥ toʊ˥˩/,ɶmoʊ,pea,エンドウ,consulates,en,/ˈkɑnsəɫəts/,ɑməəbb,consulates,領事館,,,verb,3
kebencian,id,/kəbəntʃian/,əəmbyɶm,hatred,憎しみ,Gegenzugs,de,/gəgəˈntsʊks/,əəmbʊbb,Return,戻る,to,əmb,noun,3
悲劇,ja,/çigeki/,yøy,tragedy,悲劇,șerlai,ro,/ʃerlaj/,ubuø,Șerlai,șerlai,,,noun,3
tragedia,fi,/ˈtrɑgeˌdiɑ/,bɑøyɑ,tragedy,悲劇,فنلدغ,ar,/fanalduɣ/,yɶbɶɶyb,Vinteg,ヴィンテグ,to,,verb,4
harmleikur,is,/harmleikʏr/,ɶmøyʏ,tragedy,悲劇,anheli,eo,/anheli/,ɶmøy,cancel,キャンセル,to,møy,verb,3
tragedy,en,/ˈtɹædʒədi/,bæbəy,tragedy,悲劇,antipatii,eo,/antipatii/,uoøo,antipatii,antipatii,,,verb,3
知道,zh-cn,/ʈʂɚ˥˥ tɑʊ˥˩/,əɑʊ,Know,知る,remedase,es,/remeðase/,ømɶɶm,Profess,公言,,,verb,3
pembunuhan,id,/pəmbunuhan/,əmuuɶm,murder,殺人,闷葫芦罐,zh-cn,/mən˥˩ xu˧˥ lu˧ kwan˥˩/,əmuubɶm,Stuffy gourd,ひょうたんの息苦しい,to,muu,verb,4
