word,word_lang,word_ipa,word_ipa_rhyme,word_en,word_ja,pair_word,pair_word_lang,pair_word_ipa,pair_word_ipa_rhyme,pair_word_en,pair_word_ja,rhyme_type,match_ipa_rhyme,pos,syllable
retirer,fr,/ʁətiʁe/,əyø,remove,削除する,wilburn,en,/ˈwɪɫbɝn/,ɶʊɑy,wilburn,ウィルバーン,,,verb,3
elimina,ro,/elimina/,øyyɶ,remove,削除する,revivíamos,es,/reβiˈβiamos/,øyyɶob,We relived,私たちは追体験しました,to,yyɶ,noun,4
menghapus,id,/məŋhapus/,əmɶub,delete,消去,mensogema,eo,/mensogema/,øybo,lying down,横になっている,to,,verb,3
제거하다,ko,/t͡ɕe̞ɡʌ̹ɦa̠da̠/,bøɔɶɶ,Remove,削除する,dégoûtâmes,fr,/degutam/,ɑyyɶ,disgust,嫌悪,to,,verb,4
sunglasses,en,/ˈsənˌɡɫæsɪz/,əmbæʏb,sunglasses,サングラス,ogjord,sv,/²'uːjuːɖ/,ɔmʏʊ,undone,元に戻す,,,noun,3
sunokulvitroj,eo,/sunokulvitroi/,uoubyboy,sunglasses,サングラス,不正直者,ja,/ɸɯɕoɯdʑikimono/,uoubyyoo,Unauthorized person,不正直者,to,ouby,noun,6
太阳镜,zh-cn,/tʰaɪ˥˩ jɑŋ˧˥ tɕɪŋ˥˩/,bɶʏɑmbʏm,Sunglasses,サングラス,tchaikovsky's,en,/ˌtʃaɪˈkɑfskiz/,bɶʏɑbbyb,tchaikovsky's,Tchaikovsky's,to,ɶʏɑ,noun,3
aeronave,ro,/aeronave/,ɶøoɶø,AIRCRAFT,航空機,karmemora,eo,/karmemora/,ɶøoɶ,karmamora,カルマモラ,to,øoɶ,noun,4
航空機,ja,/koɯkɯɯki/,ouuuy,aircraft,航空機,houkutus,fi,/ˈhoukutus/,ouuub,temptation,誘惑,to,uuu,noun,3
apaisant,fr,/apɛzɑ̃/,ɶœɑ,soothing,なだめる,erdolchter,de,/ʔɛːɐˈdɔltstɐ̯/,œɐɔbbbɐ,Erdolder,erdolder,,,verb,3
ikebana,fi,/ˈikeˌbɑnɑ/,yøɑɑ,ikebana,イケバナ,membara,id,/məmbara/,əømɶɶm,burning,燃焼,,,noun,4
telaraña,es,/telaɾaɲa/,øɶɶɶ,spiderweb,スパイダーウェブ,debarasa,ro,/debarasa/,øɶɶɶ,get rid,取り除きます,to,ɶɶɶ,noun,4
kemarin,id,/kəmarin/,əɶym,yesterday,昨日,reparûmes,fr,/ʁəpaʁym/,əɶym,replacement,置換,to,ɶym,noun,3
包み込む,ja,/tsɯtsɯmikomɯ/,bubuyou,Wrap up,包み込む,수줍어하다,ko,/sʰud͡ʑubʌ̹ɦa̠da̠/,bubuɔɶɶ,Shy,シャイ,to,ubu,verb,5
التفاف,ar,/iltifaːf/,ybyɶb,Wrapping,ラッピング,vițiat,ro,/vitsijat/,ybyɶb,vitiated,vitiated,to,byɶb,verb,3
membungkus,id,/məmbuŋkus/,əmumub,wrap,包む,sadist,en,/ˈseɪdəst/,yboʊ,sadist,サディスト,to,,verb,3
omega,en,/oʊˈmeɪɡə/,oʊøʏə,omega,オメガ,勾妹,zh-cn,/koʊ˥˥ meɪ˥˩/,oʊøʏ,Gang,ギャング,to,ʊøʏ,noun,3
오메가,ko,/o̞me̞ɡa̠/,oøɶ,omega,オメガ,荬,zh-cn,/maɪ˨˩˦/,əmbɑʊ,Bleak,暗い,,,noun,3
défectueux,fr,/defɛktɥø/,øœbbø,defective,欠陥,edelste,de,/ˈʔeːdɛlstə/,øœbbə,finest,最高級の,to,œbb,adjective,3
hijau,id,/hidʒau/,ybɶu,green,緑,희사금,ko,/çisʰa̠ɡɯm/,ybɶum,Rare money,珍しいお金,to,bɶu,noun,3
緑,ja,/midoɾi/,yoy,green,緑,blairèrent,fr,/blɛʁɛʁ/,ybɑub,bave,裸,,,noun,3
Monako,eo,/monako/,oɶo,Monaco,モナコ,deșuchetură,ro,/deʃukʲ̩eturə/,øøɶmb,disguise,変装,,,verb,3
călugăr,ro,/kəluɡər/,əuə,monk,モンク,behauenem,de,/bəˈhaoənəm/,œɐɶoə,hewn,除けば,,,noun,3
tabouret,fr,/tabuʁɛ/,ɶuœ,stool,スツール,kurir,sv,/kɵr'iːr/,œʏmɶ,courier,宅配便,,,verb,3
verbaliser,fr,/vɛʁbalize/,œbɶyø,verbalize,言語化します,deklarierte,de,/dɛkˈlaɽiːɾtə/,œbɶyə,declared,宣言されています,to,bɶy,verb,4
verbalize,en,/ˈvɝbəˌɫaɪz/,əəɶʏb,verbalize,言語化します,subiectivist,ro,/subjektivist/,bøobøb,subjectivist,主観主義者,,,verb,3
kannustin,fi,/ˈkɑnnustin/,ɑmubym,incentive,インセンティブ,santucci,en,/sɑnˈtutʃi/,ɑmuby,santucci,サントゥッチ,to,muby,noun,3
stimulent,ro,/stimulent/,byuømb,incentive,インセンティブ,gribouiller,fr,/gʁibuje/,byuø,scribble,落書き,to,yuø,adjective,3
migración,es,/miɣɾaˈθjon/,yɶbom,migration,移行,이발소,ko,/iba̠ɭsʰo̞/,yɶbo,barbershop,理髪店,to,ɶbo,noun,3
